start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	4	Marie	Marie	Marie	NE	N.Name.Nom.Sg.Fem	10|366|374|397|411|450|471|602|603|604|614|617|650|651|652	subj	2	yes	yes	0	direct.speech.1	-	-	-	-
6	11	selbst	selbst	selbst	ADV	ADV	10|366|374|397|411|450|471|602|603|604|614|617|650|651|652	adv	0	-	no	0	direct.speech.1	-	-	-	-
13	15	ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	-	root	2	-	no	0	direct.speech.1	-	-	-	-
17	31	außerordentlich	außerordentlich	außerordentlich	ADJD	ADJD.Pos	-	adv	4	-	no	0	direct.speech.1	-	-	-	-
33	39	gerührt	gerührt	rühren	VVPP	VPP.Full.Psp	-	pred	2	-	no	0	direct.speech.1	-	-	-	-
41	43	von	von	von	APPR	APPR.Dat	-	pp	2	-	no	0	direct.speech.1	-	-	-	-
45	50	dieser	dieser	diese	PDAT	PRO.Dem.Attr.-.Dat.Sg.Fem	-	det	7	-	no	0	direct.speech.1	-	-	-	-
52	59	Zartheit	Zartheit	Zartheit	NN	N.Reg.Dat.Sg.Fem	-	pn	5	-	no	0	direct.speech.1	-	-	-	-
61	63	und	und	und	KON	CONJ.Coord.-	-	kon	2	-	no	0	direct.speech.1	-	-	-	-
65	71	verehrt	verehrt	verehren	VVPP	VFIN.Full.3.Sg.Pres.Ind	-	cj	8	-	no	0	direct.speech.1	-	-	-	-
73	75	sie	sie	sie	PPER	PRO.Pers.Subst.3.Acc.Pl.*	0|1|366|374|397|411|450|471|602|603|604|614|617|650|651|652	obja	9	-	no	0	direct.speech.1	-	-	-	-
77	78	um	um	um	KOUI	APPR.Acc	-	pp	9	-	no	0	direct.speech.1	-	-	-	-
80	81	so	so	so	ADV	ADV	-	adv	13	-	no	0	direct.speech.1	-	-	-	-
83	87	höher	höher	hoch	ADJD	ADJD.Comp	-	pn	11	-	no	0	direct.speech.1	-	-	-	-
89	89	.	.	.	$.	SYM.Pun.Sent	-	root	14	-	no	0	direct.speech.1	-	-	-	-
91	91	“	&quot;	&quot;	$(	CARD	-	root	15	-	no	0	direct.speech.1	-	-	-	-
93	93	„	&quot;	&quot;	$(	N.Reg.*.*.Neut	-	root	16	-	yes	1	direct.speech.2	-	-	-	-
95	99	Genug	Genug	genug	ADV	ADV	-	app	16	-	no	1	direct.speech.2	-	-	-	-
101	105	davon	davon	davon	PAV	PROADV.Dem	-	pp	17	-	no	1	direct.speech.2	-	-	-	-
107	107	“	&quot;	&quot;	$(	CARD	-	root	19	-	no	1	direct.speech.2	-	-	-	-
109	109	,	,	,	$,	SYM.Pun.Comma	-	root	20	-	no	1	-	frame.2	-	-	-
111	116	sprach	sprach	sprechen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	21	-	no	1	-	frame.2	-	intexpr.2	-
118	120	der	der	d	ART	ART.Def.Nom.Sg.Masc	26|40|44|49|273|274|423|424|430|434|437	det	23	-	no	1	-	frame.2	-	-	-
122	129	Assessor	Assessor	Assessor	NN	N.Reg.Nom.Sg.Masc	26|40|44|49|273|274|423|424|430|434|437	subj	21	-	no	1	-	frame.2	speaker.2	-	-
131	133	und	und	und	KON	CONJ.Coord.-	-	kon	21	-	no	1	-	frame.2	-	-	-
135	144	schüttelte	schüttelte	schütteln	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	cj	24	-	no	1	-	frame.2	-	-	-
146	151	seinem	seinem	seine	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Masc	22|23|40|44|49|273|274|423|424|430|434|437	det	27	-	no	1	-	frame.2	-	-	-
153	159	Freunde	Freunde	Freund	NN	N.Reg.Dat.Sg.Masc	-	objd	25	-	no	1	-	frame.2	speaker.1_3	-	-
161	163	die	die	d	ART	ART.Def.Acc.Sg.Fem	-	det	29	-	no	1	-	frame.2	-	-	-
165	168	Hand	Hand	Hand	NN	N.Reg.Acc.Sg.Fem	-	obja	25	-	no	1	-	frame.2	-	-	-
170	170	;	;	;	$.	SYM.Pun.Sent	-	root	30	-	no	1	-	frame.2	-	-	-
172	172	„	&quot;	&quot;	$(	CARD	-	root	31	-	no	1	direct.speech.2	-	-	-	-
174	177	wenn	wenn	wenn	KOUS	CONJ.SubFin.-	-	konj	37	-	no	1	direct.speech.2	-	-	-	-
179	180	Du	Du	du	PPER	PRO.Pers.Subst.2.Nom.Sg.*	66	subj	37	-	no	1	direct.speech.2	-	-	-	-
182	187	selbst	selbst	selbst	ADV	ADV	-	adv	33	-	no	1	direct.speech.2	-	-	-	-
189	193	keine	keine	keine	PIAT	PRO.Indef.Attr.-.Acc.Sg.Fem	-	det	36	-	no	1	direct.speech.2	-	-	-	-
195	200	Gefahr	Gefahr	Gefahr	NN	N.Reg.Acc.Sg.Fem	-	obja	37	-	no	1	direct.speech.2	-	-	-	-
202	207	siehst	siehst	sehen	VVFIN	VFIN.Full.2.Sg.Pres.Ind	-	neb	39	-	no	1	direct.speech.2	-	-	-	-
209	209	,	,	,	$,	SYM.Pun.Comma	-	root	38	-	no	1	direct.speech.2	-	-	-	-
211	213	bin	bin	sein	VAFIN	VFIN.Sein.1.Sg.Pres.Ind	-	root	39	-	no	1	direct.speech.2	-	-	-	-
215	217	ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	22|23|26|44|49|273|274|423|424|430|434|437	subj	39	-	no	1	direct.speech.2	-	-	-	-
219	229	vollständig	vollständig	vollständig	ADJD	ADJD.Pos	-	adv	42	-	no	1	direct.speech.2	-	-	-	-
231	240	befriedigt	befriedigt	befriedigen	VVPP	VPP.Full.Psp	-	aux	39	-	no	1	direct.speech.2	-	-	-	-
242	242	.	.	.	$.	SYM.Pun.Sent	-	root	43	-	no	1	direct.speech.2	-	-	-	-
244	248	Meine	Meine	meine	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Fem	22|23|26|40|49|273|274|423|424|430|434|437	det	45	-	yes	2	direct.speech.2	-	-	-	-
250	254	Braut	Braut	Braut	NN	N.Reg.Nom.Sg.Fem	-	root	45	-	no	2	direct.speech.2	-	-	-	-
256	263	übrigens	übrigens	übrigens	ADV	ADV	-	adv	45	-	no	2	direct.speech.2	-	-	-	-
265	266	--	&quot;	&quot;	$(	FM	-	root	47	-	no	2	direct.speech.2	-	-	-	-
268	268	“	&quot;	&quot;	$(	FM	-	root	48	-	no	2	direct.speech.2	-	-	-	-
