start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	3	Eine	Eine	ein	ART	ART.Indef.Nom.Sg.Fem	-	det	2	-	yes	0	-	-	-	-	-
5	9	große	große	groß	ADJA	ADJA.Pos.Nom.Sg.Fem	-	attr	2	-	no	0	-	-	-	-	-
11	22	Schleiereule	Schleiereule	Schleiereule	NN	N.Reg.Nom.Sg.Fem	-	subj	3	-	no	0	-	-	-	-	-
24	28	hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	-	root	3	-	no	0	-	-	-	-	-
30	33	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	-	obja	18	-	no	0	-	-	-	-	-
35	35	–	-	--	$(	SYM.Pun.Hyph	-	root	5	-	no	0	-	-	-	-	-
37	39	mit	mit	mit	APPR	APPR.Dat	-	pp	18	-	no	0	indirect.thought.7	-	-	-	-
41	47	einigem	einigem	einig	PIAT	PRO.Indef.Attr.-.Dat.Sg.Masc	-	attr	8	-	no	0	indirect.thought.7	-	-	-	-
49	59	Rechtsgrund	Rechtsgrund	Rechtsgrund	NN	N.Reg.Dat.Sg.Masc	-	pn	6	-	no	0	indirect.thought.7	-	-	-	-
61	61	,	,	--	$,	SYM.Pun.Comma	-	root	9	-	no	0	-	frame.7	-	-	-
63	65	wie	wie	wie	PWAV	PROADV.Inter	-	adv	12	-	no	0	-	frame.7	-	-	-
67	69	mir	mir	sich	PPER	PRO.Pers.Subst.1.Dat.Sg.*	93|99|220	objd	12	-	no	0	-	frame.7	speaker.7	-	-
71	76	schien	schien	scheinen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	objc	8	-	no	0	-	frame.7	-	intexpr.7	-
78	78	–	-	--	$(	SYM.Pun.Hyph	-	root	13	-	no	0	-	-	-	-	-
80	82	auf	auf	auf	APPR	APPR.Auf	-	pp	18	-	no	0	-	-	-	-	-
84	86	den	den	der	ART	ART.Def.Dat.Pl.Masc	-	det	17	-	no	0	-	-	-	-	-
88	95	einsamen	einsamen	einsam	ADJA	ADJA.Pos.Dat.Pl.Masc	-	attr	17	-	no	0	-	-	-	-	-
97	101	Böden	Böden	Boden	NN	N.Reg.Dat.Pl.Masc	-	pn	14	-	no	0	-	-	-	-	-
103	114	einquartiert	einquartiert	einquartieren	VVPP	VPP.Full.Psp	-	aux	3	-	no	0	-	-	-	-	-
116	118	und	und	und	KON	CONJ.Coord.-	-	kon	3	-	no	0	-	-	-	-	-
120	125	mochte	mochte	mögen	VMFIN	VFIN.Full.3.Sg.Past.Ind	-	cj	19	-	no	0	-	-	-	-	-
127	129	bei	bei	bei	APPR	APPR.Dat	-	pp	27	-	no	0	-	-	-	-	-
131	135	einer	einer	ein	ART	ART.Indef.Dat.Sg.Fem	-	det	24	-	no	0	-	-	-	-	-
137	148	vergeblichen	vergeblichen	vergeblich	ADJA	ADJA.Pos.Dat.Sg.Fem	-	attr	24	-	no	0	-	-	-	-	-
150	157	Mausjagd	Mausjagd	Mausjagd	NN	N.Reg.Dat.Sg.Fem	-	pn	21	-	no	0	-	-	-	-	-
159	161	die	die	der	ART	ART.Def.Acc.Sg.Fem	30	det	26	-	no	0	-	-	-	-	-
163	175	Klingeldrähte	Klingeldrähte	Klingeldräht	NN	N.Reg.Acc.Sg.Fem	30	obja	27	-	no	0	-	-	-	-	-
177	185	gestreift	gestreift	streifen	VVPP	VPP.Full.Psp	-	aux	28	-	no	0	-	-	-	-	-
187	191	haben	haben	haben	VAINF	VINF.Haben.-	-	aux	20	-	no	0	-	-	-	-	-
193	193	,	,	--	$,	SYM.Pun.Comma	-	root	29	-	no	0	-	-	-	-	-
195	197	die	die	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	25|26	subj	38	-	no	0	-	-	-	-	-
199	203	durch	durch	durch	APPR	APPR.Acc	-	pp	38	-	no	0	-	-	-	-	-
205	207	das	das	der	ART	ART.Def.Acc.Sg.Neut	-	det	34	-	no	0	-	-	-	-	-
209	213	ganze	ganze	ganz	ADJA	ADJA.Pos.Acc.Sg.Neut	-	attr	34	-	no	0	-	-	-	-	-
215	218	Haus	Haus	Haus	NN	N.Reg.Acc.Sg.Neut	-	pn	31	-	no	0	-	-	-	-	-
220	222	und	und	und	KON	CONJ.Coord.-	-	kon	31	-	no	0	-	-	-	-	-
224	227	auch	auch	auch	ADV	ADV	-	adv	37	-	no	0	-	-	-	-	-
229	238	dorthinauf	dorthinauf	dorthinauf	ADV	ADJD.Pos	-	cj	35	-	no	0	-	-	-	-	-
240	245	liefen	liefen	laufen	VVFIN	VFIN.Full.3.Pl.Past.Ind	-	rel	26	-	no	0	-	-	-	-	-
247	247	.	.	--	$.	SYM.Pun.Sent	-	root	39	-	no	0	-	-	-	-	-
249	251	Die	Die	der	ART	ART.Def.Nom.Sg.Fem	54|65	det	42	-	yes	1	-	-	-	-	-
253	256	alte	alte	alt	ADJA	ADJA.Pos.Nom.Sg.Fem	54|65	attr	42	-	no	1	-	-	-	-	-
258	261	Dame	Dame	--	NN	N.Reg.Nom.Sg.Fem	54|65	subj	44	-	no	1	-	-	-	-	-
263	268	selbst	selbst	selbst	ADV	ADV	54|65	adv	42	-	no	1	-	-	-	-	-
270	272	war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	-	root	44	-	no	1	-	-	-	-	-
274	278	schon	schon	schon	ADV	ADV	-	adv	50	-	no	1	-	-	-	-	-
280	281	am	am	an	APPRART	APPRART.Dat.Sg.Masc	-	pp	50	-	no	1	-	-	-	-	-
283	289	zweiten	zweiten	zweiter	ADJA	ADJA.Pos.Dat.Sg.Masc	-	attr	48	-	no	1	-	-	-	-	-
291	294	Tage	Tage	Tag	NN	N.Reg.Dat.Sg.Masc	-	pn	46	-	no	1	-	-	-	-	-
296	301	wieder	wieder	wieder	ADV	ADV	-	adv	50	-	no	1	-	-	-	-	-
303	314	aufgestanden	aufgestanden	aufgestehen	VVPP	VPP.Full.Psp	-	aux	44	-	no	1	-	-	-	-	-
316	316	,	,	--	$,	SYM.Pun.Comma	-	root	51	-	no	1	-	-	-	-	-
318	319	ja	ja	ja	PTKANT	ITJ	-	root	52	-	no	1	-	-	-	-	-
321	321	,	,	--	$,	SYM.Pun.Comma	-	root	53	-	no	1	-	-	-	-	-
323	325	sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	40|41|42|43|65	subj	55	-	no	1	-	-	-	-	-
327	331	hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	-	root	55	-	no	1	-	-	-	-	-
333	336	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	-	obja	55	-	no	1	-	-	-	-	-
338	342	sogar	sogar	sogar	ADV	ADV	-	adv	55	-	no	1	-	-	-	-	-
344	346	mit	mit	mit	APPR	APPR.Dat	-	pp	55	-	no	1	-	-	-	-	-
348	352	Hülfe	Hilfe	Hilfe	NN	N.Reg.Dat.Sg.Fem	-	pn	58	-	no	1	-	-	-	-	-
354	356	der	der	der	ART	ART.Def.Gen.Sg.Fem	126|127	det	61	-	no	1	-	-	-	-	-
358	365	Wärterin	Wärterin	Wärterin	NN	N.Reg.Gen.Sg.Fem	126|127	gmod	59	-	no	1	-	-	-	-	-
367	369	aus	aus	aus	APPR	APPR.Dat	126|127	pp	61	-	no	1	-	-	-	-	-
371	373	der	der	der	ART	ART.Def.Dat.Sg.Fem	126|127	det	64	-	no	1	-	-	-	-	-
375	380	Stange	Stange	Stange	NN	N.Reg.Dat.Sg.Fem	126|127	pn	62	-	no	1	-	-	-	-	-
