start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	5	Mönche	Mönche	Mönch	NN	N.Reg.Nom.Pl.Masc	-	subj	3	-	yes	0	-	-	-	-	-
7	11	aller	aller	aller	PIAT	PRO.Indef.Attr.-.Gen.Pl.Masc	-	det	2	-	no	0	-	-	-	-	-
13	17	Orden	Orden	Orden	NN	N.Reg.Gen.Pl.Masc	-	gmod	0	-	no	0	-	-	-	-	-
19	26	drängten	drängten	drängen	VVFIN	VFIN.Full.3.Pl.Past.Ind	-	root	3	-	no	0	-	-	-	-	-
28	31	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	-	obja	3	-	no	0	-	-	-	-	-
33	44	hohnlächelnd	hohnlächelnd	hohnlächelnd	VVPP	ADJD.Pos	-	adv	3	-	no	0	-	-	-	-	-
46	49	oder	oder	oder	KON	CONJ.Coord.-	-	kon	5	-	no	0	-	-	-	-	-
51	57	drohend	drohend	drohend	VVPP	ADJD.Pos	-	cj	6	-	no	0	-	-	-	-	-
59	61	den	den	der	ART	ART.Def.Dat.Pl.Masc	20|32	det	15	-	no	0	-	-	-	-	-
63	74	gedemütigten	gedemütigten	gedemütigt	ADJA	ADJA.Pos.Dat.Pl.Masc	20|32	attr	15	-	no	0	-	-	-	-	-
76	76	,	,	--	$,	SYM.Pun.Comma	20|32	root	10	-	no	0	-	-	-	-	-
78	82	still	still	still	ADJD	ADJD.Pos	20|32	adv	12	-	no	0	-	-	-	-	-
84	92	weinenden	weinenden	weinend	ADJA	ADJA.Pos.Dat.Pl.Masc	20|32	kon	9	-	no	0	-	-	-	-	-
94	97	oder	oder	oder	KON	CONJ.Coord.-	20|32	kon	12	-	no	0	-	-	-	-	-
99	108	grollenden	grollenden	grollend	ADJA	ADJA.Pos.Dat.Pl.Masc	20|32	cj	13	-	no	0	-	-	-	-	-
110	116	Ketzern	Ketzern	Ketzer	NN	N.Reg.Dat.Pl.Masc	20|32	objd	3	-	no	0	-	-	-	-	-
118	119	in	in	in	APPR	APPR.In	-	objp	3	-	no	0	-	-	-	-	-
121	123	den	den	der	ART	ART.Def.Acc.Sg.Masc	-	det	18	-	no	0	-	-	-	-	-
125	127	Weg	Weg	Weg	NN	N.Reg.Acc.Sg.Masc	-	pn	16	-	no	0	-	-	-	-	-
129	129	,	,	--	$,	SYM.Pun.Comma	-	root	19	-	no	0	-	-	-	-	-
131	134	ihre	ihre	ihr	PPOSAT	PRO.Poss.Attr.-.Acc.Pl.Masc	8|9|10|11|12|13|14|15|32	det	21	-	no	0	-	-	-	-	-
136	146	Rosenkränze	Rosenkränze	Rosenkränze	NN	N.Reg.Acc.Pl.Masc	-	root	21	-	no	0	-	-	-	-	-
148	158	frohlockend	frohlockend	frohlockend	ADJD	ADJD.Pos	-	adv	23	-	no	0	-	-	-	-	-
160	167	erhebend	erhebend	erhebend	VVPP	ADJD.Pos	-	root	23	-	no	0	-	-	-	-	-
169	169	.	.	--	$.	SYM.Pun.Sent	-	root	24	-	no	0	-	-	-	-	-
171	173	Wie	Wie	wie	PWAV	PROADV.Inter	-	adv	26	-	yes	1	-	-	-	-	-
175	179	lange	lange	lange	ADV	ADJD.Pos	-	adv	27	-	no	1	-	-	-	-	-
181	183	war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	-	root	27	-	no	1	-	-	-	-	-
185	186	es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	subj	27	-	no	1	-	-	-	-	-
188	190	her	her	her	PTKVZ	ADV	-	avz	27	-	no	1	-	-	-	-	-
192	192	,	,	--	$,	SYM.Pun.Comma	-	root	30	-	no	1	-	-	-	-	-
194	197	seit	seit	seit	KOUS	CONJ.SubFin.-	-	root	31	-	no	1	-	-	-	-	-
199	201	sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	8|9|10|11|12|13|14|15|20	root	32	-	no	1	-	-	-	-	-
203	205	vor	vor	vor	APPR	APPR.Vor	-	pp	32	-	no	1	-	frame.4	-	-	-
207	209	dem	dem	der	ART	ART.Def.Dat.Sg.Masc	-	det	35	-	no	1	-	frame.4	-	-	-
211	213	Ruf	Ruf	Ruf	NN	N.Reg.Dat.Sg.Masc	-	pn	33	-	no	1	-	frame.4	-	intexpr.4	-
215	215	:	:	--	$.	SYM.Pun.Colon	-	root	36	-	no	1	-	frame.4	-	-	-
217	217	»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	-	root	37	-	no	1	direct.speech.4	-	-	-	-
219	223	Papen	Papen	Papen	NE	N.Name.Nom.Sg.Masc	-	root	38	-	no	1	direct.speech.4	-	-	-	-
225	227	uyt	uyt	uyt	NE	VFIN.Full.3.Sg.Pres.Ind	-	app	38	-	no	1	direct.speech.4	-	-	-	-
229	229	!	!	--	$.	SYM.Pun.Sent	-	root	40	-	no	1	direct.speech.4	-	-	-	-
231	235	Papen	Papen	Papen	NE	N.Name.Nom.Sg.Masc	-	root	41	-	yes	2	direct.speech.4	-	-	-	-
237	239	uyt	uyt	uyt	NE	VFIN.Full.3.Sg.Pres.Ind	-	app	41	-	no	2	direct.speech.4	-	-	-	-
241	241	!	!	--	$.	SYM.Pun.Sent	-	root	43	-	no	2	direct.speech.4	-	-	-	-
243	245	Die	Die	der	ART	ART.Def.Nom.Pl.Masc	50|51	det	45	-	yes	3	direct.speech.4	-	-	-	-
