start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	1	Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	subj	1	-	yes	0	-	-	-	-	-
3	8	konnte	konnte	können	VMFIN	VFIN.Mod.3.Sg.Past.Ind	-	root	1	-	no	0	-	-	-	-	-
10	14	nicht	nicht	nicht	PTKNEG	PART.Neg	-	adv	3	-	no	0	-	-	-	-	-
16	23	täuschen	täuschen	täuschen	VVINF	VINF.Full.-	-	aux	1	-	no	0	-	-	-	-	-
25	25	,	,	,	$,	SYM.Pun.Comma	-	root	4	-	no	0	-	-	-	-	-
27	32	dieses	dieses	diese	PDAT	PRO.Dem.Attr.-.Acc.Sg.Neut	-	det	7	-	no	0	-	-	-	-	-
34	44	idealschöne	idealschöne	idealschön	ADJA	ADJA.Pos.Acc.Sg.Neut	-	attr	7	-	no	0	-	-	-	-	-
46	52	Gesicht	Gesicht	Gesicht	NN	N.Reg.Acc.Sg.Neut	-	root	7	-	no	0	-	-	-	-	-
54	54	!	!	!	$.	SYM.Pun.Sent	-	root	8	-	no	0	-	-	-	-	-
56	59	Zwar	Zwar	zwar	ADV	ADV	-	adv	10	-	yes	1	-	-	-	-	-
61	66	schien	schien	scheinen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	10	-	no	1	-	-	-	-	-
68	69	es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	subj	10	-	no	1	-	-	-	-	-
71	75	etwas	etwas	etwas	ADV	ADV	-	adv	13	-	no	1	-	-	-	-	-
77	80	kalt	kalt	kalt	ADJD	ADJD.Pos	-	pred	10	-	no	1	-	-	-	-	-
82	83	zu	zu	zu	PTKZU	PART.Zu	-	part	15	-	no	1	-	-	-	-	-
85	88	sein	sein	sein	VAINF	VINF.Sein.-	-	obji	10	-	no	1	-	-	-	-	-
90	90	.	.	.	$.	SYM.Pun.Sent	-	root	16	-	no	1	-	-	-	-	-
92	99	Wirklich	Wirklich	wirklich	ADJD	ADJD.Pos	-	adv	18	-	yes	2	-	-	-	-	-
101	104	galt	galt	gelten	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	18	-	no	2	-	-	-	-	-
106	109	auch	auch	auch	ADV	ADV	-	adv	18	-	no	2	-	-	-	-	-
111	121	Alexandrine	Alexandrine	Alexandrine	NE	N.Name.Nom.Sg.Fem	247|248|249|250|258|294|295|314|410|411|412|428|433|628|629	subj	18	yes	no	2	-	-	-	-	-
123	127	Murky	Murky	Murky	NE	N.Name.Nom.Sg.Fem	247|248|249|250|258|294|295|314|410|411|412|428|433|628|629	app	20	yes	no	2	-	-	-	-	-
129	131	für	für	für	APPR	APPR.Acc	-	pp	18	-	no	2	-	-	-	-	-
133	136	kalt	kalt	kalt	ADJD	ADJD.Pos	-	pn	22	-	no	2	-	-	-	-	-
138	138	;	;	;	$.	SYM.Pun.Sent	-	root	24	-	no	2	-	-	-	-	-
140	146	wenigen	wenigen	wenige	PIAT	PRO.Indef.Attr.-.Nom.Pl.Fem	30|48	det	27	-	no	2	-	-	-	-	-
148	153	jungen	jungen	jung	ADJA	ADJA.Pos.Nom.Pl.Fem	30|48	attr	27	-	no	2	-	-	-	-	-
155	159	Damen	Damen	Dame	NN	N.Reg.Nom.Pl.Fem	30|48	subj	28	-	no	2	-	-	-	-	-
161	165	waren	waren	sein	VAFIN	VFIN.Sein.3.Pl.Past.Ind	-	root	28	-	no	2	-	-	-	-	-
167	173	während	während	während	APPR	APPR.Gen	-	pp	28	-	no	2	-	-	-	-	-
175	179	ihrer	ihrer	ihr	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Fem	25|26|27|48	det	32	-	no	2	-	-	-	-	-
181	186	kurzen	kurzen	kurz	ADJA	ADJA.Pos.Gen.Sg.Fem	-	attr	32	-	no	2	-	-	-	-	-
188	198	Erscheinung	Erscheinung	Erscheinung	NN	N.Reg.Gen.Sg.Fem	-	pn	29	-	no	2	-	-	-	-	-
200	201	in	in	in	APPR	APPR.In	-	pp	28	-	no	2	-	-	-	-	-
203	205	den	den	d	ART	ART.Def.Dat.Pl.Masc	-	det	35	-	no	2	-	-	-	-	-
207	212	Salons	Salons	Salon	NN	N.Reg.Dat.Pl.Masc	-	pn	33	-	no	2	-	-	-	-	-
