start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	2	Das	Das	d	ART	ART.Def.Nom.Sg.Neut	-	det	1	-	yes	0	-	-	-	-	-
4	9	vierte	vierte	viert	ADJA	ADJA.Pos.Nom.Sg.Neut	-	subj	2	-	no	0	-	-	-	-	-
11	13	war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	-	root	2	-	no	0	-	-	-	-	-
15	26	orangefarben	orangefarben	orangefarben	ADJD	ADJD.Pos	-	adv	4	-	no	0	-	-	-	-	-
28	39	eingerichtet	eingerichtet	einrichten	VVPP	VPP.Full.Psp	-	aux	2	-	no	0	-	-	-	-	-
41	43	und	und	und	KON	CONJ.Coord.-	-	kon	2	-	no	0	-	-	-	-	-
45	49	hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	-	cj	5	-	no	0	-	-	-	-	-
51	63	orangefarbene	orangefarbene	orangefarben	ADJA	ADJA.Pos.Nom.Sg.Fem	-	attr	8	-	no	0	-	-	-	-	-
65	75	Beleuchtung	Beleuchtung	Beleuchtung	NN	N.Reg.Nom.Sg.Fem	-	obja	6	-	no	0	-	-	-	-	-
77	77	.	.	.	$.	SYM.Pun.Sent	-	root	9	-	no	0	-	-	-	-	-
79	81	Das	Das	d	ART	ART.Def.Nom.Sg.Neut	-	det	11	-	yes	1	-	-	-	-	-
83	88	fünfte	fünfte	fünft	ADJA	ADJA.Pos.Nom.Sg.Neut	-	subj	12	-	no	1	-	-	-	-	-
90	92	war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	-	root	12	-	no	1	-	-	-	-	-
94	97	weiß	weiß	weiß	ADJD	ADJD.Pos	-	pred	12	-	no	1	-	-	-	-	-
99	99	,	,	,	$,	SYM.Pun.Comma	-	root	14	-	no	1	-	-	-	-	-
101	103	das	das	d	ART	ART.Def.Nom.Sg.Neut	-	root	15	-	no	1	-	-	-	-	-
105	111	sechste	sechste	sechst	ADJA	ADJA.Pos.Nom.Sg.Neut	-	adv	17	-	no	1	-	-	-	-	-
113	119	violett	violett	violett	ADJD	ADJD.Pos	-	root	17	-	no	1	-	-	-	-	-
121	121	.	.	.	$.	SYM.Pun.Sent	-	root	18	-	no	1	-	-	-	-	-
123	125	Die	Die	d	ART	ART.Def.Nom.Pl.Fem	87|88	det	20	-	yes	2	-	-	-	-	-
127	131	Wände	Wände	Wand	NN	N.Reg.Nom.Pl.Fem	87|88	subj	25	-	no	2	-	-	-	-	-
133	135	des	des	d	ART	ART.Def.Gen.Sg.Neut	87|88	det	23	-	no	2	-	-	-	-	-
137	145	siebenten	siebenten	siebent	ADJA	ADJA.Pos.Gen.Sg.Neut	87|88	attr	23	-	no	2	-	-	-	-	-
147	153	Zimmers	Zimmers	Zimmer	NN	N.Reg.Gen.Sg.Neut	87|88	gmod	20	-	no	2	-	-	-	-	-
155	158	aber	aber	aber	ADV	ADV	87|88	adv	23	-	no	2	-	-	-	-	-
160	164	waren	waren	sein	VAFIN	VFIN.Sein.3.Pl.Past.Ind	-	root	25	-	no	2	-	-	-	-	-
166	170	dicht	dicht	dicht	ADJD	ADJD.Pos	-	adv	30	-	no	2	-	-	-	-	-
172	174	mit	mit	mit	APPR	APPR.Dat	-	pp	30	-	no	2	-	-	-	-	-
176	184	schwarzem	schwarzem	schwarz	ADJA	ADJA.Pos.Dat.Sg.Masc	32	attr	29	-	no	2	-	-	-	-	-
186	191	Sammet	Samt	Samt	NN	N.Reg.Dat.Sg.Masc	32	pn	27	-	no	2	-	-	-	-	-
193	199	bezogen	bezogen	beziehen	VVPP	VPP.Full.Psp	-	aux	25	-	no	2	-	-	-	-	-
201	201	,	,	,	$,	SYM.Pun.Comma	-	root	31	-	no	2	-	-	-	-	-
203	205	der	der	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	28|29	subj	38	-	no	2	-	-	-	-	-
207	210	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	-	obja	38	-	no	2	-	-	-	-	-
212	215	auch	auch	auch	ADV	ADV	-	adv	38	-	no	2	-	-	-	-	-
217	220	über	über	über	APPR	APPR.über	-	pp	38	-	no	2	-	-	-	-	-
222	224	die	die	d	ART	ART.Def.Acc.Sg.Fem	-	det	37	-	no	2	-	-	-	-	-
226	238	Deckenwölbung	Deckenwölbung	Deckenwölbung	NN	N.Reg.Acc.Sg.Fem	-	pn	35	-	no	2	-	-	-	-	-
240	246	spannte	spannte	spannen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	rel	29	-	no	2	-	-	-	-	-
248	250	und	und	und	KON	CONJ.Coord.-	-	kon	38	-	no	2	-	-	-	-	-
252	253	in	in	in	APPR	APPR.In	-	pp	49	-	no	2	-	-	-	-	-
255	262	schweren	schweren	schwer	ADJA	ADJA.Pos.Dat.Pl.Fem	-	attr	42	-	no	2	-	-	-	-	-
264	269	Falten	Falten	Falte	NN	N.Reg.Dat.Pl.Fem	-	pn	40	-	no	2	-	-	-	-	-
271	273	auf	auf	auf	APPR	APPR.Auf	-	pp	49	-	no	2	-	-	-	-	-
275	279	einen	einen	eine	ART	ART.Indef.Acc.Sg.Masc	-	det	45	-	no	2	-	-	-	-	-
281	287	Teppich	Teppich	Teppich	NN	N.Reg.Acc.Sg.Masc	-	pn	43	-	no	2	-	-	-	-	-
289	291	von	von	von	APPR	APPR.Dat	-	pp	49	-	no	2	-	-	-	-	-
293	300	gleichem	gleichem	gleich	ADJA	ADJA.Pos.Dat.Sg.Masc	-	attr	48	-	no	2	-	-	-	-	-
302	307	Stoffe	Stoffe	Stoff	NN	N.Reg.Dat.Sg.Masc	-	pn	46	-	no	2	-	-	-	-	-
309	318	niederfiel	.	.	$.	SYM.Pun.Sent	-	cj	39	-	no	2	-	-	-	-	-
320	320	.	.	.	$.	SYM.Pun.Sent	-	root	50	-	no	2	-	-	-	-	-
322	324	Und	Und	und	KON	CONJ.Coord.-	-	root	51	-	yes	3	-	-	-	-	-
326	328	nur	nur	nur	ADV	ADV	-	adv	53	-	no	3	-	-	-	-	-
330	331	in	in	in	APPR	APPR.In	-	pp	56	-	no	3	-	-	-	-	-
333	338	diesem	diesem	diese	PDAT	PRO.Dem.Attr.-.Dat.Sg.Masc	148|149|150	det	55	-	no	3	-	-	-	-	-
340	344	Raume	Raume	Raum	NN	N.Reg.Dat.Sg.Masc	148|149|150	pn	53	-	no	3	-	-	-	-	-
