start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	2	Das	Das	die	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	-	subj	1	-	yes	0	reported.thought.1.border=state	-	-	-	-
4	6	kam	kam	vorkommen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	1	-	no	0	reported.thought.1.border=state	-	-	intexpr.1	-
8	10	ihm	ihm	er	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	9|22|26	objd	1	-	no	0	reported.thought.1.border=state	-	speaker.1	-	-
12	13	so	so	so	ADV	ADV	-	adv	4	-	no	0	reported.thought.1.border=state	-	-	-	-
15	21	bekannt	bekannt	bekannt	ADJD	ADJD.Pos	-	pred	1	-	no	0	reported.thought.1.border=state	-	-	-	-
23	25	vor	vor	vor	PTKVZ	PART.Verb	-	avz	1	-	no	0	reported.thought.1.border=state	-	-	intexpr.1	-
27	27	,	,	,	$,	SYM.Pun.Comma	-	root	6	-	no	0	-	-	-	-	-
29	31	und	und	und	KON	CONJ.Coord.-	-	kon	1	-	no	0	reported.speech.2	-	-	-	-
33	35	als	als	als	KOUS	CONJ.SubFin.-	-	kom	13	-	no	0	reported.speech.2	-	-	-	-
37	38	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	2|22|26	cj	8	-	no	0	reported.speech.2	-	speaker.2	-	-
40	42	auf	auf	auf	APPR	APPR.Auf	-	pp	9	-	no	0	reported.speech.2	-	-	-	-
44	48	einem	einem	eine	ART	ART.Indef.Dat.Sg.Masc	-	det	12	-	no	0	reported.speech.2	-	-	-	-
50	53	Hofe	Hofe	Hof	NN	N.Reg.Dat.Sg.Masc	-	pn	10	-	no	0	reported.speech.2	-	-	-	-
55	62	ansprach	ansprach	ansprechen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	cj	7	-	no	0	reported.speech.2	-	-	intexpr.2	-
64	64	,	,	,	$,	SYM.Pun.Comma	-	root	14	-	no	0	-	-	-	-	-
66	67	um	um	um	KOUI	CONJ.SubInf.-	-	konj	18	-	no	0	-	-	-	-	-
69	72	dort	dort	dort	ADV	ADV	-	adv	18	-	no	0	-	-	-	-	-
74	75	zu	zu	zu	PTKZU	PART.Zu	-	part	18	-	no	0	-	-	-	-	-
77	87	übernachten	übernachten	übernachten	VVINF	VINF.Full.-	-	neb	20	-	no	0	-	-	-	-	-
89	89	,	,	,	$,	SYM.Pun.Comma	-	root	19	-	no	0	-	-	-	-	-
91	93	war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	-	kon	13	-	no	0	-	-	-	-	-
95	96	es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	subj	20	-	no	0	-	-	-	-	-
98	103	seines	seines	seine	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Masc	2|9|26	det	23	-	no	0	-	-	-	-	-
105	110	Vaters	Vaters	Vater	NN	N.Reg.Gen.Sg.Masc	-	objg	20	-	no	0	-	-	-	-	-
112	115	Haus	Haus	Haus	NN	N.Reg.Nom.Sg.Neut	-	pred	20	-	no	0	-	-	-	-	-
117	117	.	.	.	$.	SYM.Pun.Sent	-	root	25	-	no	0	-	-	-	-	-
119	121	Der	Der	die	PDS	PRO.Dem.Subst.-.Nom.Sg.Masc	2|9|22	subj	27	-	yes	1	-	-	-	-	-
123	128	lachte	lachte	auslachen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	27	-	no	1	-	-	-	-	-
130	132	den	den	d	ART	ART.Def.Acc.Sg.Masc	41|132|179|261|270	det	30	-	no	1	-	-	-	-	-
134	139	dummen	dummen	dumm	ADJA	ADJA.Pos.Acc.Sg.Masc	41|132|179|261|270	attr	30	-	no	1	-	-	-	-	-
141	146	Michel	Michel	Michel	NE	N.Name.Acc.Sg.Masc	41|132|179|261|270	obja	27	yes	no	1	-	-	-	-	-
