start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	5	Abends	Abends	abends	ADV	ADV	-	adv	1	-	yes	0	-	-	-	-	-
7	14	feierten	feierten	feiern	VVFIN	VFIN.Full.1.Pl.Past.Ind	-	root	1	-	no	0	-	-	-	-	-
16	18	wir	wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	13|28|68|85|96	subj	1	-	no	0	-	-	-	-	-
20	27	Abschied	Abschied	Abschied	NN	N.Reg.Acc.Sg.Masc	-	obja	1	-	no	0	-	-	-	-	-
29	29	.	.	.	$.	SYM.Pun.Sent	-	root	4	-	no	0	-	-	-	-	-
31	32	Da	Da	da	ADV	ADV	-	adv	6	-	yes	1	-	-	-	-	-
34	36	kam	kam	kommen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	6	-	no	1	-	-	-	-	-
38	40	die	die	d	ART	ART.Def.Nom.Sg.Fem	-	det	8	-	no	1	-	-	-	-	-
42	49	Stimmung	Stimmung	Stimmung	NN	N.Reg.Nom.Sg.Fem	-	subj	6	-	no	1	-	-	-	-	-
51	53	vom	vom	vom	APPRART	APPRART.Dat.Sg.Masc	-	pp	6	-	no	1	-	-	-	-	-
55	60	Morgen	Morgen	Morgen	NN	N.Reg.Dat.Sg.Masc	-	pn	9	-	no	1	-	-	-	-	-
62	67	wieder	wieder	wieder	ADV	ADV	-	adv	6	-	no	1	-	-	-	-	-
69	70	in	in	in	APPR	APPR.In	-	objp	6	-	no	1	-	-	-	-	-
72	76	unser	unser	unsere	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Neut	2|28|68|85|96	det	14	-	no	1	-	-	-	-	-
78	89	Zusammensein	Zusammensein	Zusammensein	NN	N.Reg.Acc.Sg.Neut	-	pn	12	-	no	1	-	-	-	-	-
91	91	.	.	.	$.	SYM.Pun.Sent	-	root	15	-	no	1	-	-	-	-	-
93	93	–	-	-	$(	SYM.Pun.Hyph	-	root	16	-	yes	2	-	-	-	-	-
95	99	Gegen	Gegen	gegen	APPR	APPR.Acc	-	pp	19	-	yes	3	-	-	-	-	-
101	111	Mitternacht	Mitternacht	Mitternacht	NN	N.Reg.Acc.Sg.Fem	-	pn	17	-	no	3	-	-	-	-	-
113	117	hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	-	root	19	-	no	3	-	-	-	-	-
119	122	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	-	obja	26	-	no	3	-	-	-	-	-
124	126	der	der	d	ART	ART.Def.Nom.Sg.Masc	-	det	23	-	no	3	-	-	-	-	-
128	133	größte	größte	groß	ADJA	ADJA.Sup.Nom.Sg.Masc	-	attr	23	-	no	3	-	-	-	-	-
135	138	Teil	Teil	Teil	NN	N.Reg.Nom.Sg.Masc	-	subj	19	-	no	3	-	-	-	-	-
140	142	der	der	d	ART	ART.Def.Gen.Sg.Fem	-	det	25	-	no	3	-	-	-	-	-
144	155	Gesellschaft	Gesellschaft	Gesellschaft	NN	N.Reg.Gen.Sg.Fem	-	gmod	23	-	no	3	-	-	-	-	-
157	169	zurückgezogen	zurückgezogen	zurückziehen	VVPP	VPP.Full.Psp	-	aux	19	-	no	3	-	-	-	-	-
171	171	.	.	.	$.	SYM.Pun.Sent	-	root	27	-	no	3	-	-	-	-	-
173	175	Wir	Wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	2|13|68|85|96	subj	29	-	yes	4	-	-	-	-	-
177	182	hatten	hatten	haben	VAFIN	VFIN.Haben.1.Pl.Past.Ind	-	root	29	-	no	4	-	-	-	-	-
184	187	erst	erst	erst	ADV	ADV	-	adv	34	-	no	4	-	-	-	-	-
189	190	im	im	im	APPRART	APPRART.Dat.Sg.Masc	-	pp	34	-	no	4	-	-	-	-	-
192	197	großen	großen	groß	ADJA	ADJA.Pos.Dat.Sg.Masc	-	attr	33	-	no	4	-	-	-	-	-
199	210	Gasthaussaal	Gasthaussaal	Gasthaussaal	NN	N.Reg.Dat.Sg.Masc	-	pn	31	-	no	4	-	-	-	-	-
212	219	gesessen	gesessen	sitzen	VVPP	VPP.Full.Psp	-	aux	29	-	no	4	-	-	-	-	-
