start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	2	Wir	Wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	27|43|65|142	subj	1	-	yes	0	direct.speech.1	-	-	-	-
4	10	steuern	steuern	aussteuern	VVFIN	VFIN.Full.1.Pl.Pres.Ind	-	root	1	-	no	0	direct.speech.1	-	-	-	-
12	14	mit	mit	mit	APPR	APPR.Dat	-	pp	1	-	no	0	direct.speech.1	-	-	-	-
16	18	den	den	d	ART	ART.Def.Dat.Pl.Neut	12|35|54|59|66|127|128|129|131	det	5	-	no	0	direct.speech.1	-	-	-	-
20	32	flavianischen	flavianischen	flavianischen	ADJA	ADJA.Pos.Dat.Pl.Neut	12|35|54|59|66|127|128|129|131	attr	5	-	no	0	direct.speech.1	-	-	-	-
34	39	Gütern	Gütern	Gut	NN	N.Reg.Dat.Pl.Neut	12|35|54|59|66|127|128|129|131	pn	2	-	no	0	direct.speech.1	-	-	-	-
41	45	Donna	Donna	Donna	NE	N.Name.Nom.Sg.Fem	12|35|54|59|66|127|128|129|131	app	5	yes	no	0	direct.speech.1	-	-	-	-
47	52	Angela	Angela	Angela	NE	N.Name.Nom.Sg.Fem	12|35|54|59|66|127|128|129|131	app	6	yes	no	0	direct.speech.1	-	-	-	-
54	59	Borgia	Borgia	Borgia	NE	N.Name.Nom.Sg.Fem	12|35|54|59|66|127|128|129|131	app	7	yes	no	0	direct.speech.1	-	-	-	-
61	63	aus	aus	aus	PTKVZ	PART.Verb	-	avz	1	-	no	0	direct.speech.1	-	-	-	-
65	67	und	und	und	KON	CONJ.Coord.-	-	kon	1	-	no	0	direct.speech.1	-	-	-	-
69	77	vermählen	vermählen	vermählen	VVFIN	VFIN.Full.3.Pl.Pres.Ind	-	cj	10	-	no	0	direct.speech.1	-	-	-	-
79	81	sie	sie	sie	PPER	PRO.Pers.Subst.3.Acc.Pl.*	3|4|5|6|7|8|35|54|59|66|127|128|129|131	obja	11	-	no	0	direct.speech.1	-	-	-	-
83	85	mit	mit	mit	APPR	APPR.Dat	-	pp	11	-	no	0	direct.speech.1	-	-	-	-
87	89	dem	dem	d	ART	ART.Def.Dat.Sg.Masc	-	det	15	-	no	0	direct.speech.1	-	-	-	-
91	95	Erben	Erben	Erbe	NN	N.Reg.Dat.Sg.Masc	-	pn	13	-	no	0	direct.speech.1	-	-	-	-
97	99	der	der	d	ART	ART.Def.Gen.Pl.Masc	-	det	17	-	no	0	direct.speech.1	-	-	-	-
101	115	Rechtsansprüche	Rechtsansprüche	Rechtsanspruch	NN	N.Reg.Gen.Pl.Masc	-	gmod	15	-	no	0	direct.speech.1	-	-	-	-
117	119	der	der	d	ART	ART.Def.Gen.Pl.Masc	-	det	19	-	no	0	direct.speech.1	-	-	-	-
