start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	10	Unheimliche	Unheimliche	unheimlich	ADJA	ADJA.Pos.Nom.Pl.Neut	-	attr	1	-	yes	0	reported.speech.1	-	-	-	-
12	19	Gerüchte	Gerüchte	Gerücht	NN	N.Reg.Nom.Pl.Neut	-	subj	2	-	no	0	reported.speech.1	-	-	intexpr.1	-
21	26	liefen	liefen	laufen	VVFIN	VFIN.Full.3.Pl.Past.Ind	-	root	2	-	no	0	reported.speech.1	-	-	-	-
28	29	um	um	um	APPR	ADV	-	pp	2	-	no	0	reported.speech.1	-	-	-	-
31	34	über	über	über	APPR	APPR.über	-	pp	3	-	no	0	reported.speech.1	-	-	-	-
36	38	die	die	der	ART	ART.Def.Acc.Sg.Fem	8|15|26|31|35|37|51	det	6	-	no	0	reported.speech.1	-	-	-	-
40	45	Quelle	Quelle	Quelle	NN	N.Reg.Acc.Sg.Fem	8|15|26|31|35|37|51	pn	4	-	no	0	reported.speech.1	-	-	-	-
47	52	seines	seines	sein	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Masc	8|15|26|31|35|37|51	det	8	-	no	0	reported.speech.1	-	-	-	-
54	62	Reichtums	Reichtums	Reichtum	NN	N.Reg.Gen.Sg.Masc	5|6|15|26|31|35|37|51	gmod	6	-	no	0	reported.speech.1	-	-	-	-
64	64	,	,	--	$,	SYM.Pun.Comma	-	root	9	-	no	0	-	-	-	-	-
66	70	zumal	zumal	zumal	KOUS	ADV	-	adv	11	-	no	0	-	frame.3	-	-	-
72	73	da	da	da	ADV	CONJ.SubFin.-	-	konj	13	-	no	0	-	frame.3	-	-	-
75	77	man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	-	subj	13	-	no	0	-	frame.3	speaker.3	-	-
79	88	behauptete	behauptete	behaupten	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	neb	2	-	no	0	-	frame.3	-	intexpr.3	-
90	90	,	,	--	$,	SYM.Pun.Comma	-	root	14	-	no	0	-	frame.3	-	-	-
92	93	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	5|6|7|7|8|26|31|35|37|51	subj	16	-	no	0	indirect.speech.3	-	-	-	-
95	100	glaube	glaube	glauben	VVFIN	VFIN.Full.3.Sg.Pres.Subj	-	kon	2	-	no	0	indirect.speech.3	-	-	-	-
102	103	an	an	an	APPR	APPR.An	-	objp	16	-	no	0	indirect.speech.3	-	-	-	-
105	110	keinen	keinen	kein	PIAT	PRO.Indef.Attr.-.Acc.Sg.Masc	-	det	19	-	no	0	indirect.speech.3	-	-	-	-
112	115	Gott	Gott	Gott	NN	N.Reg.Acc.Sg.Masc	-	pn	17	-	no	0	indirect.speech.3	-	-	-	-
117	119	und	und	und	KON	CONJ.Coord.-	-	kon	19	-	no	0	indirect.speech.3	-	-	-	-
121	126	keinen	keinen	kein	PIAT	PRO.Indef.Attr.-.Acc.Sg.Masc	-	det	22	-	no	0	indirect.speech.3	-	-	-	-
128	133	Teufel	Teufel	Teufel	NN	N.Reg.Acc.Sg.Masc	-	cj	20	-	no	0	indirect.speech.3	-	-	-	-
