start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	2	Den	Den	der	NE	PRO.Dem.Subst.-.Acc.Sg.Masc	-	obja	1	-	yes	0	-	-	-	-	-
4	10	steckte	steckte	stecken	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	1	-	no	0	-	-	-	-	-
12	13	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	9|34|51|64|72|80|90|93	subj	1	-	no	0	-	-	-	-	-
15	21	schnell	schnell	schnell	ADJD	ADJD.Pos	-	adv	1	-	no	0	-	-	-	-	-
23	24	in	in	in	APPR	APPR.In	-	objp	1	-	no	0	-	-	-	-	-
26	28	die	die	der	ART	ART.Def.Acc.Sg.Fem	-	det	6	-	no	0	-	-	-	-	-
30	35	Tasche	Tasche	Tasche	NN	N.Reg.Acc.Sg.Fem	-	pn	4	-	no	0	-	-	-	-	-
37	37	,	,	--	$,	SYM.Pun.Comma	-	root	7	-	no	0	-	-	-	-	-
39	42	aber	aber	aber	KON	CONJ.Coord.Aber	-	kon	1	-	no	0	-	-	-	-	-
44	45	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	2|34|51|64|72|80|90|93	subj	10	-	no	0	-	-	-	-	-
47	49	war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	-	cj	8	-	no	0	-	-	-	-	-
51	55	nicht	nicht	nicht	PTKNEG	PART.Neg	-	adv	10	-	no	0	-	-	-	-	-
57	59	mit	mit	mit	APPR	APPR.Dat	-	root	12	-	no	0	-	-	-	-	-
61	65	einem	einem	ein	ART	ART.Indef.Dat.Sg.Masc	-	root	13	-	no	0	-	-	-	-	-
67	75	zufrieden	zufrieden	zufrieden	ADJD	ADJD.Pos	-	root	14	-	no	0	-	-	-	-	-
77	77	,	,	--	$,	SYM.Pun.Comma	-	root	15	-	no	0	-	-	-	-	-
79	85	sondern	sondern	sondern	KON	CONJ.Coord.-	-	root	16	-	no	0	-	-	-	-	-
87	92	wollte	wollte	wollen	VMFIN	VFIN.Mod.3.Sg.Past.Ind	-	cj	16	-	no	0	-	-	-	-	-
94	98	ihrer	ihrer	ihr	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Fem	-	root	18	-	no	0	-	-	-	-	-
100	103	mehr	mehr	mehr	ADV	ADV	-	root	19	-	no	0	-	-	-	-	-
