start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	2	Der	Der	der	ART	ART.Def.Nom.Sg.Masc	-	det	1	-	yes	0	reported.speech.1	-	-	-	-
4	15	Unglückliche	Unglückliche	unglückliche	NN	N.Reg.Nom.Sg.Masc	-	subj	2	-	no	0	reported.speech.1	-	-	-	-
17	20	ließ	ließ	lassen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	2	-	no	0	reported.speech.1	-	-	-	-
22	24	ihn	ihn	ihn	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	7|9|32	obja	2	-	no	0	reported.speech.1	-	speaker.1	-	-
26	30	nicht	nicht	nicht	PTKNEG	PART.Neg	-	adv	5	-	no	0	reported.speech.1	-	-	-	-
32	39	ausreden	ausreden	ausreden	VVINF	VINF.Full.-	-	obji	2	-	no	0	reported.speech.1	-	-	intexpr.1	-
41	41	.	.	--	$.	SYM.Pun.Sent	-	root	6	-	no	0	reported.speech.1	-	-	-	-
43	44	Er	Er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	3|9|32	subj	8	-	yes	1	-	-	speaker.2	-	-
46	50	faßte	faßte	fassen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	8	-	no	1	-	-	-	-	-
52	56	seine	seine	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	3|7|32	det	10	-	no	1	-	-	-	-	-
58	61	Hand	Hand	Hand	NN	N.Reg.Acc.Sg.Fem	13|374|375|598|599	obja	8	-	no	1	-	-	-	-	-
63	63	,	,	--	$,	SYM.Pun.Comma	-	root	11	-	no	1	-	-	-	-	-
65	70	preßte	preßte	preßen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	kon	8	-	no	1	-	-	-	-	-
72	74	sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	10|374|375|598|599	obja	12	-	no	1	-	-	-	-	-
76	78	wie	wie	wie	KOKOM	CONJ.Comp.-	-	kom	13	-	no	1	-	-	-	-	-
80	82	ein	ein	ein	ART	ART.Indef.Nom.Sg.Masc	-	det	16	-	no	1	-	-	-	-	-
84	95	Ertrinkender	Ertrinkender	ertrinkender	NN	N.Reg.Nom.Sg.Masc	-	cj	14	-	no	1	-	-	-	-	-
97	97	,	,	--	$,	SYM.Pun.Comma	-	root	17	-	no	1	-	-	-	-	-
99	105	stöhnte	stöhnte	stöhnen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	kon	8	-	no	1	-	-	-	-	-
107	107	,	,	--	$,	SYM.Pun.Comma	-	root	19	-	no	1	-	-	-	-	-
109	117	versuchte	versuchte	versuchen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	kon	18	-	no	1	reported.speech.2.nonfact	-	-	-	-
119	120	es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	expl	20	-	no	1	reported.speech.2.nonfact	-	-	-	-
122	123	zu	zu	zu	PTKZU	PART.Zu	-	part	23	-	no	1	reported.speech.2.nonfact	-	-	-	-
125	129	reden	reden	reden	VVINF	VINF.Full.-	-	obji	20	-	no	1	reported.speech.2.nonfact	-	-	intexpr.2	-
131	131	,	,	--	$,	SYM.Pun.Comma	-	root	24	-	no	1	reported.speech.2.nonfact	-	-	-	-
133	141	vermochte	vermochte	vermögen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	kon	20	-	no	1	reported.speech.2.nonfact	-	-	-	-
143	144	es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	obja	25	-	no	1	reported.speech.2.nonfact	-	-	-	-
146	149	aber	aber	aber	ADV	ADV	-	adv	25	-	no	1	reported.speech.2.nonfact	-	-	-	-
151	155	nicht	nicht	nicht	PTKNEG	PART.Neg	-	adv	25	-	no	1	reported.speech.2.nonfact	-	-	-	-
157	157	.	.	--	$.	SYM.Pun.Sent	-	root	29	-	no	1	reported.speech.2.nonfact	-	-	-	-
159	165	Endlich	Endlich	endlich	ADV	ADV	-	adv	31	-	yes	2	-	frame.3	-	-	-
167	173	brachte	brachte	herausbringen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	31	-	no	2	-	frame.3	-	intexpr.3	-
175	176	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	3|7|9	subj	31	-	no	2	-	frame.3	speaker.3	-	-
178	188	schluchzend	schluchzend	schluchzend	VVPP	ADJD.Pos	-	adv	31	-	no	2	-	frame.3	-	-	-
190	192	und	und	und	KON	CONJ.Coord.-	-	kon	33	-	no	2	-	frame.3	-	-	-
194	202	gebrochen	gebrochen	brechen	VVPP	ADJD.Pos	-	cj	34	-	no	2	-	frame.3	-	-	-
204	209	heraus	heraus	heraus	PTKVZ	PART.Verb	-	avz	31	-	no	2	-	frame.3	-	intexpr.3	-
211	211	:	:	--	$.	SYM.Pun.Colon	-	root	37	-	no	2	-	frame.3	-	-	-
213	213	»	&quot;	&quot;	$(	N.Reg.Acc.Sg.Neut	-	root	38	-	yes	3	direct.speech.3	-	-	-	-
215	218	Hört	Hört	hören	VVIMP	VFIN.Full.3.Sg.Pres.Ind	-	root	39	-	no	3	direct.speech.3	-	-	-	-
220	220	,	,	--	$,	SYM.Pun.Comma	-	root	40	-	no	3	direct.speech.3	-	-	-	-
222	228	Kapitän	Kapitän	Kapitän	NN	N.Reg.Nom.Sg.Masc	355|356|367|389|411|424|448|453|466|512|513|524|535|539|547|566|575	root	41	-	no	3	direct.speech.3	-	-	-	-
230	230	,	,	--	$,	SYM.Pun.Comma	-	root	42	-	no	3	direct.speech.3	-	-	-	-
232	234	ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	65|72|79|99|115|120|124|128|134|154|159|164|191|200|212|245|266|272|274|278|289|294|299|305|317|323|335	subj	44	-	no	3	direct.speech.3	-	-	-	-
236	238	bin	bin	sein	VAFIN	VFIN.Sein.1.Sg.Pres.Ind	-	root	44	-	no	3	direct.speech.3	-	-	-	-
240	247	geborner	geborener	geboren	ADJA	ADJA.Pos.Nom.Sg.Masc	580|581|582|588|603	pred	44	-	no	3	direct.speech.3	-	-	-	-
249	257	Kolumbier	Kolumbier	Kolumbier	NN	N.Reg.Nom.Sg.Masc	580|581|582|588|603	app	45	yes	no	3	direct.speech.3	-	-	-	-
259	259	,	,	--	$,	SYM.Pun.Comma	580|581|582|588|603	root	47	-	no	3	direct.speech.3	-	-	-	-
261	268	Offizier	Offizier	Offizier	NN	N.Reg.Nom.Sg.Masc	580|581|582|588|603	app	46	-	no	3	direct.speech.3	-	-	-	-
270	271	in	in	in	APPR	APPR.In	580|581|582|588|603	pp	48	-	no	3	direct.speech.3	-	-	-	-
273	275	der	der	der	ART	ART.Def.Dat.Sg.Fem	580|581|582|588|603	det	51	-	no	3	direct.speech.3	-	-	-	-
277	290	Patriotenarmee	Patriotenarmee	Patriotenarmee	NN	N.Reg.Dat.Sg.Fem	580|581|582|588|603	pn	49	-	no	3	direct.speech.3	-	-	-	-
292	292	,	,	--	$,	SYM.Pun.Comma	-	root	52	-	no	3	direct.speech.3	-	-	-	-
294	298	wurde	wurde	werden	VAFIN	VFIN.Aux.3.Sg.Past.Ind	-	kon	44	-	no	3	direct.speech.3	-	-	-	-
300	313	kriegsgefangen	kriegsgefangen	kriegsgefen	ADJD	VPP.Full.Psp	-	adv	53	-	no	3	direct.speech.3	-	-	-	-
315	316	in	in	in	APPR	APPR.In	-	pp	53	-	no	3	direct.speech.3	-	-	-	-
