start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	6	Darüber	Darüber	darüber	PAV	PROADV.Dem	-	pp	1	-	yes	0	-	-	-	-	-
8	11	ließ	ließ	lassen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	1	-	no	0	-	-	-	-	-
13	16	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	-	objd	1	-	no	0	-	-	-	-	-
18	22	nicht	nicht	nicht	PTKNEG	PART.Neg	-	adv	1	-	no	0	-	-	-	-	-
24	26	der	der	der	ART	ART.Def.Nom.Sg.Masc	-	det	6	-	no	0	-	-	-	-	-
28	36	geringste	geringste	gering	ADJA	ADJA.Sup.Nom.Sg.Masc	-	attr	6	-	no	0	-	-	-	-	-
38	46	Aufschluß	Aufschluß	Aufschluß	NN	N.Reg.Nom.Sg.Masc	-	subj	1	-	no	0	-	-	-	-	-
48	53	finden	finden	finden	VVINF	VFIN.Full.3.Pl.Pres.Ind	-	obji	1	-	no	0	-	-	-	-	-
55	55	;	;	--	$.	SYM.Pun.Sent	-	root	8	-	no	0	-	-	-	-	-
57	60	Paul	Paul	Paul	NE	N.Name.Nom.Sg.Masc	15|24|39|64|70|86|107|127|130|150|151|157|164|175|181|182|187|193|198|201|216|222|230|236|245|303|304|305|331|333|503	subj	10	yes	no	0	-	frame.1	speaker.1	-	-
62	66	hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	-	root	10	-	no	0	-	frame.1	-	-	-
68	70	das	das	der	ART	PRO.Dem.Subst.-.Acc.Sg.Neut	-	det	12	-	no	0	-	frame.1	-	-	-
72	77	Gefühl	,	--	$,	SYM.Pun.Comma	-	obja	10	-	no	0	-	frame.1	-	intexpr.1	-
79	79	,	,	--	$,	SYM.Pun.Comma	-	root	13	-	no	0	-	frame.1	-	-	-
81	83	daß	daß	daß	KOUS	CONJ.SubFin.-	-	konj	19	-	no	0	indirect.thought.1.border=unspec	-	-	-	-
85	87	ihm	ihm	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	9|24|39|64|70|86|107|127|130|150|151|157|164|175|181|182|187|193|198|201|216|222|230|236|245|303|304|305|331|333|503	objd	19	-	no	0	indirect.thought.1.border=unspec	-	-	-	-
89	94	selbst	selbst	selbst	ADV	ADV	-	adv	15	-	no	0	indirect.thought.1.border=unspec	-	-	-	-
96	98	ein	ein	ein	ART	ART.Indef.Acc.Sg.Neut	-	det	18	-	no	0	indirect.thought.1.border=unspec	-	-	-	-
100	106	Unglück	Unglück	Unglück	NN	N.Reg.Acc.Sg.Neut	-	subj	19	-	no	0	indirect.thought.1.border=unspec	-	-	-	-
108	112	drohe	drohe	drohen	VVFIN	VFIN.Full.3.Sg.Pres.Subj	-	objc	12	-	no	0	indirect.thought.1.border=unspec	-	-	-	-
114	114	.	.	--	$.	SYM.Pun.Sent	-	root	20	-	no	0	indirect.thought.1.border=unspec	-	-	-	-
116	118	Der	Der	der	ART	ART.Def.Nom.Sg.Masc	-	det	22	-	yes	1	-	frame.2	-	-	-
120	126	Gedanke	Gedanke	Gedanke	NN	N.Reg.Nom.Sg.Masc	-	subj	23	-	no	1	-	frame.2	-	intexpr.2	-
128	131	fuhr	fuhr	fahren	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	23	-	no	1	-	frame.2	-	-	-
133	135	ihm	ihm	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.*	9|15|39|64|70|86|107|127|130|150|151|157|164|175|181|182|187|193|198|201|216|222|230|236|245|303|304|305|331|333|503	objd	23	-	no	1	-	frame.2	speaker.2	-	-
137	141	durch	durch	durch	APPR	APPR.Acc	-	pp	23	-	no	1	-	frame.2	-	-	-
143	145	den	den	der	ART	ART.Def.Acc.Sg.Masc	-	det	27	-	no	1	-	frame.2	-	-	-
147	150	Kopf	Kopf	Kopf	NN	N.Reg.Acc.Sg.Masc	-	pn	25	-	no	1	-	frame.2	-	-	-
152	152	,	,	--	$,	SYM.Pun.Comma	-	root	28	-	no	1	-	frame.2	-	-	-
154	156	daß	daß	daß	KOUS	CONJ.SubFin.-	-	konj	36	-	no	1	indirect.thought.2	-	-	-	-
158	161	Rina	Rina	Rina	NE	N.Name.Nom.Sg.Fem	60|378|391	subj	36	yes	no	1	indirect.thought.2	-	-	-	-
163	164	in	in	in	APPR	APPR.In	-	pp	36	-	no	1	indirect.thought.2	-	-	-	-
166	168	dem	dem	der	ART	ART.Def.Dat.Sg.Neut	-	det	33	-	no	1	indirect.thought.2	-	-	-	-
170	178	Geheimnis	Geheimnis	Geheimnis	NN	N.Reg.Dat.Sg.Neut	-	pn	31	-	no	1	indirect.thought.2	-	-	-	-
180	182	mit	mit	mit	APPR	ADV	-	pp	36	-	no	1	indirect.thought.2	-	-	-	-
184	195	einbegriffen	einbegriffen	einbegriffen	NN	VPP.Full.Psp	-	pn	34	-	no	1	indirect.thought.2	-	-	-	-
197	199	sei	sei	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Subj	-	objc	23	-	no	1	indirect.thought.2	-	-	-	-
201	201	,	,	--	$,	SYM.Pun.Comma	-	root	37	-	no	1	-	-	-	-	-
203	206	aber	aber	aber	KON	CONJ.Coord.Aber	-	kon	36	-	no	1	-	frame.3	-	-	-
208	209	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	9|15|24|64|70|86|107|127|130|150|151|157|164|175|181|182|187|193|198|201|216|222|230|236|245|303|304|305|331|333|503	subj	40	-	no	1	-	frame.3	speaker.3_4	-	-
211	215	sagte	sagte	sagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	cj	38	-	no	1	-	frame.3	-	intexpr.3	-
217	220	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	-	objd	40	-	no	1	-	frame.3	-	intexpr.3	-
222	222	,	,	--	$,	SYM.Pun.Comma	-	root	42	-	no	1	-	frame.3	-	-	-
224	226	daß	daß	daß	KOUS	CONJ.SubFin.-	-	konj	48	-	no	1	indirect.thought.3	-	-	-	-
228	229	es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	subj	48	-	no	1	indirect.thought.3	-	-	-	-
231	233	ein	ein	ein	ART	ART.Indef.Nom.Sg.Masc	-	det	47	-	no	1	indirect.thought.3|reported.thought.4	-	-	-	-
235	242	alberner	alberner	albern	ADJA	ADJA.Pos.Nom.Sg.Masc	-	attr	47	-	no	1	indirect.thought.3|reported.thought.4	-	-	-	-
244	250	Einfall	Einfall	Einfall	NN	N.Reg.Nom.Sg.Masc	-	pred	48	-	no	1	indirect.thought.3|reported.thought.4	-	-	intexpr.4	-
252	254	sei	sei	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Subj	-	objc	40	-	no	1	indirect.thought.3	-	-	-	-
256	256	.	.	--	$.	SYM.Pun.Sent	-	root	49	-	no	1	indirect.thought.3	-	-	-	-
258	261	Denn	Denn	denn	KON	CONJ.Coord.Denn	-	root	50	-	yes	2	freeIndirect.thought.5	-	-	-	-
263	265	was	was	was	PWS	PRO.Indef.Subst.-.*.*.Neut	-	root	51	-	no	2	freeIndirect.thought.5	-	-	-	-
267	269	für	für	für	APPR	APPR.Acc	-	pp	54	-	no	2	freeIndirect.thought.5	-	-	-	-
271	281	Beziehungen	Beziehungen	Beziehung	NN	N.Reg.Acc.Pl.Fem	-	pn	52	-	no	2	freeIndirect.thought.5	-	-	-	-
283	289	konnten	konnten	können	VMFIN	VFIN.Mod.3.Pl.Past.Ind	-	root	54	-	no	2	freeIndirect.thought.5	-	-	-	-
291	298	zwischen	zwischen	zwischen	APPR	APPR.Zwischen	-	pp	61	-	no	2	freeIndirect.thought.5	-	-	-	-
300	302	dem	dem	der	ART	ART.Def.Dat.Sg.Masc	-	det	58	-	no	2	freeIndirect.thought.5	-	-	-	-
304	315	erbärmlichen	erbärmlichen	erbärmlich	ADJA	ADJA.Pos.Dat.Sg.Masc	-	attr	58	-	no	2	freeIndirect.thought.5	-	-	-	-
317	323	Gaukler	Gaukler	Gaukler	NN	N.Reg.Dat.Sg.Masc	-	pn	55	-	no	2	freeIndirect.thought.5	-	-	-	-
325	327	und	und	und	KON	CONJ.Coord.-	-	kon	58	-	no	2	freeIndirect.thought.5	-	-	-	-
329	331	ihr	ihr	ihr	PPER	PRO.Pers.Subst.3.Dat.Sg.Fem	30|378|391	cj	59	-	no	2	freeIndirect.thought.5	-	-	-	-
333	340	bestehen	bestehen	bestehen	VVFIN	VINF.Full.-	-	aux	54	-	no	2	freeIndirect.thought.5	-	-	-	-
342	342	?	?	--	$.	SYM.Pun.Sent	-	root	62	-	no	2	freeIndirect.thought.5	-	-	-	-
344	347	Aber	Aber	aber	KON	CONJ.Coord.Aber	-	root	63	-	yes	3	-	-	-	-	-
349	350	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	9|15|24|39|70|86|107|127|130|150|151|157|164|175|181|182|187|193|198|201|216|222|230|236|245|303|304|305|331|333|503	subj	65	-	no	3	-	-	speaker.6	-	-
352	354	war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	-	cj	63	-	no	3	-	-	-	-	-
356	357	so	so	so	ADV	ADV	-	adv	67	-	no	3	-	-	-	-	-
359	365	unruhig	unruhig	unruhig	ADJD	ADJD.Pos	-	pred	65	-	no	3	-	-	-	-	-
367	367	,	,	--	$,	SYM.Pun.Comma	-	root	68	-	no	3	-	-	-	-	-
369	371	wie	wie	wie	PWAV	PROADV.Inter	-	adv	73	-	no	3	-	-	-	-	-
