start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	3	Hier	Hier	hier	ADV	ADV	-	adv	1	-	yes	0	-	-	-	-	-
5	7	sah	sah	sehen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	1	-	no	0	-	-	-	-	-
9	10	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	22|29|48|71	subj	1	-	no	0	-	-	-	-	-
12	16	jetzt	jetzt	jetzt	ADV	ADV	-	adv	1	-	no	0	-	-	-	-	-
18	29	nachdenklich	nachdenklich	nachdenklich	ADJD	ADJD.Pos	-	adv	1	-	no	0	-	-	-	-	-
31	33	auf	auf	auf	APPR	APPR.Auf	-	pp	1	-	no	0	-	-	-	-	-
35	37	die	die	der	ART	ART.Def.Acc.Sg.Fem	-	det	7	-	no	0	-	-	-	-	-
39	44	Stelle	Stelle	Stelle	NN	N.Reg.Acc.Sg.Fem	-	pn	5	-	no	0	-	-	-	-	-
46	46	,	,	--	$,	SYM.Pun.Comma	-	root	8	-	no	0	-	-	-	-	-
48	49	wo	wo	wo	PWAV	PROADV.Inter	-	adv	17	-	no	0	-	-	-	-	-
51	53	vor	vor	vor	APPR	APPR.Vor	-	pp	17	-	no	0	-	-	-	-	-
55	59	einer	einer	ein	ART	ART.Indef.Dat.Sg.Fem	-	det	13	-	no	0	-	-	-	-	-
61	66	halben	halben	halb	ADJA	ADJA.Pos.Dat.Sg.Fem	-	attr	13	-	no	0	-	-	-	-	-
68	73	Stunde	Stunde	Stunde	NN	N.Reg.Dat.Sg.Fem	-	pn	10	-	no	0	-	-	-	-	-
75	78	noch	noch	noch	ADV	ADV	-	adv	17	-	no	0	-	-	-	-	-
80	82	die	die	der	ART	ART.Def.Acc.Sg.Fem	31|42	det	16	-	no	0	-	-	-	-	-
84	92	Rapssäcke	Rapssäcke	Rapssack	NN	N.Reg.Acc.Sg.Fem	31|42	subj	18	-	no	0	-	-	-	-	-
94	102	gestanden	gestanden	gestehen	VVPP	VPP.Full.Psp	-	aux	18	-	no	0	-	-	-	-	-
104	109	hatten	,	--	$,	SYM.Pun.Comma	-	objc	1	-	no	0	-	-	-	-	-
111	111	,	,	--	$,	SYM.Pun.Comma	-	root	19	-	no	0	-	-	-	-	-
113	115	und	und	und	KON	CONJ.Coord.-	-	kon	18	-	no	0	-	-	-	-	-
117	118	in	in	in	APPR	APPR.In	-	objp	24	-	no	0	-	-	-	-	-
