start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	2	Die	Die	der	ART	ART.Def.Nom.Sg.Fem	-	det	1	-	yes	0	-	-	-	-	-
4	10	Ursache	Ursache	Ursache	NN	N.Reg.Nom.Sg.Fem	-	subj	4	-	no	0	-	-	-	-	-
12	17	seines	seines	sein	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Masc	14|25|31|43|60	det	3	-	no	0	-	-	-	-	-
19	25	Kummers	Kummers	Kummer	NN	N.Reg.Gen.Sg.Masc	-	gmod	1	-	no	0	-	-	-	-	-
27	29	war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	-	root	4	-	no	0	-	-	-	-	-
31	38	folgende	folgende	folgend	ADJA	ADJA.Pos.Nom.Sg.Fem	-	pred	4	-	no	0	-	-	-	-	-
40	40	:	:	--	$.	SYM.Pun.Colon	-	root	6	-	no	0	-	-	-	-	-
42	45	Seit	Seit	seit	APPR	APPR.Dat	-	pp	12	-	yes	1	-	-	-	-	-
47	49	dem	dem	der	ART	ART.Def.Dat.Sg.Masc	-	det	9	-	no	1	-	-	-	-	-
51	56	Anfang	Anfang	Anfang	NN	N.Reg.Dat.Sg.Masc	-	pn	7	-	no	1	-	-	-	-	-
58	60	der	der	der	ART	ART.Def.Gen.Sg.Fem	185|186|500|501	det	11	-	no	1	-	-	-	-	-
62	65	Welt	Welt	Welt	NN	N.Reg.Gen.Sg.Fem	185|186|500|501	gmod	9	-	no	1	-	-	-	-	-
67	71	waren	waren	sein	VAFIN	VFIN.Sein.3.Pl.Past.Ind	-	root	12	-	no	1	-	-	-	-	-
73	76	alle	alle	aller	PIAT	PRO.Indef.Attr.-.Nom.Pl.Masc	-	det	15	-	no	1	-	-	-	-	-
78	82	seine	seine	sein	PPOSAT	PRO.Poss.Attr.-.Nom.Pl.Masc	2|25|31|43|60	det	15	-	no	1	-	-	-	-	-
84	89	Brüder	Brüder	Bruder	NN	N.Reg.Nom.Pl.Masc	-	subj	12	-	no	1	-	-	-	-	-
91	93	mit	mit	mit	APPR	APPR.Dat	-	pp	22	-	no	1	-	-	-	-	-
95	97	der	der	der	ART	ART.Def.Dat.Sg.Fem	-	det	18	-	no	1	-	-	-	-	-
99	103	Liebe	Liebe	Liebe	NN	N.Reg.Dat.Sg.Fem	-	pn	16	-	no	1	-	-	-	-	-
105	109	eines	eines	ein	ART	ART.Indef.Gen.Sg.Masc	-	det	21	-	no	1	-	-	-	-	-
111	116	hellen	hellen	hell	ADJA	ADJA.Pos.Gen.Sg.Masc	-	attr	21	-	no	1	-	-	-	-	-
