start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	2	Wie	Wie	wie	PWAV	CONJ.Comp.-	-	root	0	-	yes	0	-	-	-	-	-
4	6	die	die	der	ART	ART.Def.Nom.Pl.Fem	-	det	2	-	no	0	-	-	-	-	-
8	12	Mägde	Mägde	Mägde	NN	N.Reg.Nom.Pl.Fem	-	obja	25	-	no	0	-	-	-	-	-
14	16	und	und	und	KON	CONJ.Coord.-	-	kon	2	-	no	0	-	-	-	-	-
18	28	Marktweiber	Marktweiber	Marktweiber	NN	N.Reg.Nom.Pl.Masc	-	cj	3	-	no	0	-	-	-	-	-
30	32	bei	bei	bei	APPR	APPR.Dat	-	pp	4	-	no	0	-	-	-	-	-
34	39	Johann	Johann	Johann	NE	N.Name.Dat.Sg.Neut	19|45|58|71|93|108|112|122|123|150|156|161|171|195|214|221|228|232|240|573|574	pn	5	yes	no	0	-	-	-	-	-
41	41	,	,	--	$,	SYM.Pun.Comma	-	root	7	-	no	0	-	-	-	-	-
43	44	so	so	so	ADV	ADV	-	adv	9	-	no	0	-	-	-	-	-
46	51	hätten	hätten	haben	VAFIN	VFIN.Haben.3.Pl.Past.Subj	-	par	6	-	no	0	-	-	-	-	-
53	55	die	die	der	ART	ART.Def.Nom.Pl.Masc	-	det	12	-	no	0	-	-	-	-	-
57	60	paar	paar	paar	PIAT	PRO.Indef.Attr.-.*.*.*	-	attr	12	-	no	0	-	-	-	-	-
62	69	Hofdamen	Hofdamen	Hofdame	NN	N.Reg.Acc.Pl.Fem	-	subj	9	-	no	0	-	-	speaker.16	-	-
71	74	gern	gern	gern	ADV	ADV	-	adv	17	-	no	0	-	-	-	-	-
76	80	diese	diese	dieser	PDAT	PRO.Dem.Attr.-.Acc.Sg.Fem	-	det	16	-	no	0	-	-	-	-	-
82	88	einzige	einzige	einzig	ADJA	ADJA.Pos.Acc.Sg.Fem	-	attr	16	-	no	0	-	-	-	-	-
