start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	0	»	&quot;	&quot;	$(	CARD	-	root	0	-	yes	0	direct.speech.1	-	-	-	-
2	3	Ja	Ja	ja	PTKANT	PART.Ans	-	root	1	-	no	0	direct.speech.1	-	-	-	-
5	5	,	,	,	$,	SYM.Pun.Comma	-	root	2	-	no	0	direct.speech.1	-	-	-	-
7	7	«	&quot;	&quot;	$(	CARD	-	root	3	-	no	0	direct.speech.1	-	-	-	-
9	15	mischte	mischte	einmischen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	4	-	no	0	-	frame.1	-	intexpr.1	-
17	20	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	-	obja	4	-	no	0	-	frame.1	-	intexpr.1	-
22	24	nun	nun	nun	ADV	ADV	-	adv	4	-	no	0	-	frame.1	-	-	-
26	28	der	der	d	ART	ART.Def.Nom.Sg.Masc	10|36|37|331|332	det	8	-	no	0	-	frame.1	-	-	-
30	35	Doktor	Doktor	Doktor	NN	N.Reg.Nom.Sg.Masc	10|36|37|331|332	subj	4	-	no	0	-	frame.1	speaker.1	-	-
37	39	mit	mit	mit	APPR	APPR.Dat	-	pp	4	-	no	0	-	frame.1	-	-	-
41	46	seiner	seiner	seine	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Fem	7|8|36|37|331|332	det	12	-	no	0	-	frame.1	-	-	-
48	53	harten	harten	hart	ADJA	ADJA.Pos.Dat.Sg.Fem	-	attr	12	-	no	0	-	frame.1	-	-	-
55	60	Stimme	Stimme	Stimme	NN	N.Reg.Dat.Sg.Fem	-	pn	9	-	no	0	-	frame.1	-	-	-
62	64	ein	ein	ein	PTKVZ	PART.Verb	-	avz	4	-	no	0	-	frame.1	-	intexpr.1	-
66	66	,	,	,	$,	SYM.Pun.Comma	-	root	14	-	no	0	-	frame.1	-	-	-
68	68	»	&quot;	&quot;	$(	FM	-	root	15	-	no	0	direct.speech.1	-	-	-	-
70	72	das	das	die	PDS	PRO.Dem.Subst.-.Acc.Sg.Neut	-	obja	21	-	no	0	direct.speech.1|reported.thought.2.nonfact.border=percept	-	-	-	-
74	78	haben	haben	haben	VAFIN	VFIN.Haben.3.Pl.Pres.Ind	-	root	17	-	no	0	direct.speech.1|reported.thought.2.nonfact.border=percept	-	-	-	-
80	82	Sie	Sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	-	subj	17	-	no	0	direct.speech.1|reported.thought.2.nonfact.border=percept	-	speaker.2	-	-
84	89	leider	leider	leider	ADV	ADV	-	adv	21	-	no	0	direct.speech.1|reported.thought.2.nonfact.border=percept	-	-	-	-
91	95	nicht	nicht	nicht	PTKNEG	PART.Neg	-	adv	21	-	no	0	direct.speech.1|reported.thought.2.nonfact.border=percept	-	-	-	-
97	102	gewußt	gewußt	wissen	VVPP	VPP.Full.Psp	-	aux	17	-	no	0	direct.speech.1|reported.thought.2.nonfact.border=percept	-	-	intexpr.2	-
104	104	.	.	.	$.	SYM.Pun.Sent	-	root	22	-	no	0	direct.speech.1|reported.thought.2.nonfact.border=percept	-	-	-	-
106	108	Der	Der	d	ART	ART.Def.Nom.Sg.Masc	-	det	24	-	yes	1	direct.speech.1	-	-	-	-
110	116	Schüler	Schüler	Schüler	NN	N.Reg.Nom.Sg.Masc	-	subj	25	-	no	1	direct.speech.1	-	-	-	-
118	120	ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	-	root	25	-	no	1	direct.speech.1	-	-	-	-
122	128	diesmal	diesmal	diesmal	ADV	ADV	-	adv	28	-	no	1	direct.speech.1	-	-	-	-
130	139	gescheiter	gescheiter	gescheit	ADJD	ADJD.Comp	-	pred	28	-	no	1	direct.speech.1	-	-	-	-
141	147	gewesen	gewesen	sein	VAPP	VPP.Sein.Psp	-	aux	25	-	no	1	direct.speech.1	-	-	-	-
149	151	als	als	als	KOKOM	CONJ.Comp.-	-	kom	28	-	no	1	direct.speech.1	-	-	-	-
153	155	der	der	d	ART	ART.Def.Nom.Sg.Masc	-	det	31	-	no	1	direct.speech.1	-	-	-	-
