start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	0	»	&quot;	&quot;	$(	N.Name.Nom.Sg.*	-	root	0	-	yes	0	direct.speech.1	-	-	-	-
2	5	Bist	Bist	Sein	VAFIN	VFIN.Sein.2.Sg.Pres.Ind	-	root	1	-	no	0	direct.speech.1	-	-	-	-
7	10	wohl	wohl	wohl	ADV	ADV	-	adv	4	-	no	0	direct.speech.1	-	-	-	-
12	19	verrückt	verrückt	verrückt	ADJD	VPP.Full.Psp	-	pred	4	-	no	0	direct.speech.1	-	-	-	-
21	28	geworden	geworden	werden	VAPP	VPP.Aux.Psp	-	aux	1	-	no	0	direct.speech.1	-	-	-	-
30	30	,	,	--	$,	SYM.Pun.Comma	-	root	5	-	no	0	direct.speech.1	-	-	-	-
32	36	alter	alter	alt	ADJA	ADJA.Pos.Nom.Sg.Masc	-	attr	7	-	no	0	direct.speech.1	-	-	-	-
38	41	Hund	Hund	Hund	NN	N.Reg.Nom.Sg.Masc	-	vok	1	-	no	0	direct.speech.1	-	-	-	-
43	43	?	?	--	$.	SYM.Pun.Sent	-	root	8	-	no	0	direct.speech.1	-	-	-	-
45	46	Wo	Wo	wo	PWAV	PROADV.Inter	-	adv	10	-	yes	1	direct.speech.1	-	-	-	-
48	51	hast	hast	haben	VAFIN	VFIN.Haben.2.Sg.Pres.Ind	-	root	10	-	no	1	direct.speech.1	-	-	-	-
53	54	du	du	du	PPER	PRO.Pers.Subst.2.Nom.Sg.*	12	subj	10	-	no	1	direct.speech.1	-	-	-	-
56	60	deine	deine	dein	PPOSAT	PRO.Poss.Attr.-.Acc.Pl.*	11	det	13	-	no	1	direct.speech.1	-	-	-	-
62	66	Augen	Augen	Auge	NN	N.Reg.Acc.Pl.Neut	74|75	obja	10	-	no	1	direct.speech.1	-	-	-	-
68	69	?!	?!	?!	$.	FM	74|75	app	13	-	no	1	direct.speech.1	-	-	-	-
71	71	«	&quot;	&quot;	$(	FM	-	root	15	-	no	1	direct.speech.1	-	-	-	-
73	73	»	&quot;	&quot;	$(	FM	-	root	16	-	yes	2	direct.speech.2	-	-	-	-
75	78	Fahr	Fahre	Fahr	VVFIN	VFIN.Full.3.Sg.Pres.Subj	-	root	17	-	no	2	direct.speech.2	-	-	-	-
80	81	zu	zu	zu	PTKVZ	PART.Verb	-	root	18	-	no	2	direct.speech.2	-	-	-	-
83	85	...	...	--	$(	SYM.Pun.Cont	-	root	19	-	no	2	direct.speech.2	-	-	-	-
87	87	«	&quot;	&quot;	$(	CARD	-	root	20	-	no	2	direct.speech.2	-	-	-	-
89	92	sagt	sagt	sagen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	-	root	21	-	no	2	-	frame.2	-	intexpr.2	-
94	96	der	der	der	ART	ART.Def.Nom.Sg.Masc	67|68|88|89	det	23	-	no	2	-	frame.2	-	-	-
98	105	Fahrgast	Fahrgast	Fahrgast	NN	N.Reg.Nom.Sg.Masc	67|68|88|89	subj	21	-	no	2	-	frame.2	speaker.2_3	-	-
107	107	.	.	--	$.	SYM.Pun.Sent	-	root	24	-	no	2	-	frame.2	-	-	-
109	109	»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	-	root	25	-	yes	3	direct.speech.3	-	-	-	-
111	112	So	So	so	ADV	ADV	-	adv	27	-	no	3	direct.speech.3	-	-	-	-
114	119	kommen	kommen	hinkommen	VVFIN	VFIN.Full.1.Pl.Pres.Ind	-	root	27	-	no	3	direct.speech.3	-	-	-	-
121	123	wir	wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	-	subj	27	-	no	3	direct.speech.3	-	-	-	-
125	127	bis	bis	bis	ADV	ADV	-	pp	27	-	no	3	direct.speech.3	-	-	-	-
129	134	morgen	morgen	morgen	ADV	ADV	-	adv	29	-	no	3	direct.speech.3	-	-	-	-
136	140	nicht	nicht	nicht	PTKNEG	PART.Neg	-	adv	27	-	no	3	direct.speech.3	-	-	-	-
142	144	hin	hin	hin	PTKVZ	PART.Verb	-	avz	27	-	no	3	direct.speech.3	-	-	-	-
146	146	.	.	--	$.	SYM.Pun.Sent	-	root	33	-	no	3	direct.speech.3	-	-	-	-
148	150	Gib	Gib	geben	VVIMP	VIMP.Full.2.Sg	-	root	34	-	yes	4	direct.speech.3	-	-	-	-
152	154	mal	Mal	Mal	NN	ADV	-	adv	37	-	no	4	direct.speech.3	-	-	-	-
156	158	dem	dem	der	ART	ART.Def.Dat.Sg.Neut	-	det	37	-	no	4	direct.speech.3	-	-	-	-
160	164	Pferd	Pferd	Pferd	NN	N.Reg.Dat.Sg.Neut	-	root	37	-	no	4	direct.speech.3	-	-	-	-
166	168	die	die	der	ART	ART.Def.Acc.Sg.Fem	58|59|518|519	det	39	-	no	4	direct.speech.3	-	-	-	-
170	177	Peitsche	Peitsche	Peitsche	NN	N.Reg.Acc.Sg.Fem	58|59|518|519	root	39	-	no	4	direct.speech.3	-	-	-	-
179	179	!	!	--	$.	SYM.Pun.Sent	-	root	40	-	no	4	direct.speech.3	-	-	-	-
181	181	«	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	-	root	41	-	no	4	direct.speech.3	-	-	-	-
183	185	Der	Der	der	ART	ART.Def.Nom.Sg.Masc	63|83|87|98|110|117|119	det	43	-	yes	5	-	-	-	-	-
