start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	3	Dann	Dann	dann	ADV	ADV	-	adv	1	-	yes	0	-	-	-	-	-
5	10	kehrte	kehrte	zurückkehren	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	1	-	no	0	-	-	-	-	-
12	13	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	21|26|35|41|50|69	subj	1	-	no	0	-	-	speaker.1	-	-
15	16	in	in	in	APPR	APPR.In	-	pp	1	-	no	0	-	-	-	-	-
18	20	die	die	der	ART	ART.Def.Acc.Sg.Fem	17	det	5	-	no	0	-	-	-	-	-
22	29	Schmiede	Schmiede	Schmied	NN	N.Reg.Acc.Sg.Fem	17	pn	3	-	no	0	-	-	-	-	-
31	36	zurück	zurück	zurück	PTKVZ	PART.Verb	-	avz	1	-	no	0	-	-	-	-	-
38	40	und	und	und	KON	CONJ.Coord.-	-	kon	1	-	no	0	-	-	-	-	-
42	48	brüllte	brüllte	brüllen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	cj	7	-	no	0	reported.speech.1	-	-	intexpr.1	-
50	52	ein	ein	ein	ART	ART.Indef.Acc.Sg.Neut	-	det	12	-	no	0	reported.speech.1	-	-	-	-
54	59	wildes	wildes	wild	ADJA	ADJA.Pos.Acc.Sg.Neut	-	attr	12	-	no	0	reported.speech.1	-	-	-	-
61	73	ausgelassenes	ausgelassenes	ausgelassen	ADJA	ADJA.Pos.Acc.Sg.Neut	-	attr	12	-	no	0	reported.speech.1	-	-	-	-
75	78	Lied	Lied	Lied	NN	N.Reg.Acc.Sg.Neut	-	obja	8	-	no	0	reported.speech.1	-	-	-	-
80	80	.	.	--	$.	SYM.Pun.Sent	-	root	13	-	no	0	reported.speech.1	-	-	-	-
82	85	Aber	Aber	Aber	KON	CONJ.Coord.Aber	-	koord	18	-	yes	1	-	-	-	-	-
87	88	so	so	so	ADV	ADV	-	adv	16	-	no	1	-	-	-	-	-
90	92	oft	oft	oft	ADV	ADV	-	adv	17	-	no	1	-	-	-	-	-
94	96	sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	4|5	subj	18	-	no	1	-	-	-	-	-
98	107	vorüberkam	vorüberkam	vorüberkommen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	s	20	-	no	1	-	-	-	-	-
109	109	,	,	--	$,	SYM.Pun.Comma	-	root	19	-	no	1	-	-	-	-	-
111	115	wurde	wurde	werden	VAFIN	VFIN.Aux.3.Sg.Past.Ind	-	root	20	-	no	1	-	-	-	-	-
117	118	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	2|26|35|41|50|69	subj	20	-	no	1	-	-	-	-	-
120	124	still	still	still	ADJD	ADJD.Pos	-	pred	20	-	no	1	-	-	-	-	-
126	126	,	,	--	$,	SYM.Pun.Comma	-	root	23	-	no	1	-	-	-	-	-
128	130	und	und	und	KON	CONJ.Coord.-	-	kon	20	-	no	1	-	-	-	-	-
132	135	über	über	über	APPR	APPR.über	-	pp	28	-	no	1	-	-	-	-	-
137	140	sein	sein	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Neut	2|21|35|41|50|69	det	27	-	no	1	-	-	-	-	-
142	150	Angesicht	Angesicht	Angesicht	NN	N.Reg.Acc.Sg.Neut	-	pn	25	-	no	1	-	-	-	-	-
