start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	0	»	&quot;	&quot;	$(	CARD	-	root	0	-	yes	0	direct.speech.1	-	-	-	-
2	5	Noch	Noch	noch	ADV	ADV	-	adv	2	-	no	0	direct.speech.1	-	-	-	-
7	12	besser	besser	gut	ADJD	ADJD.Comp	-	root	2	-	no	0	direct.speech.1	-	-	-	-
14	14	,	,	,	$,	SYM.Pun.Comma	-	root	3	-	no	0	direct.speech.1	-	-	-	-
16	25	verwischen	verwischen	verwischen	VVINF	VINF.Full.-	-	root	4	-	no	0	direct.speech.1	-	-	-	-
27	27	!	!	!	$.	SYM.Pun.Sent	-	root	5	-	no	0	direct.speech.1	-	-	-	-
29	37	vertilgen	vertilgen	vertilgen	VVINF	VFIN.Full.3.Pl.Pres.Ind	-	root	6	-	no	0	direct.speech.1	-	-	-	-
39	39	!	!	!	$.	SYM.Pun.Sent	-	root	7	-	no	0	direct.speech.1	-	-	-	-
41	41	«	&quot;	&quot;	$(	CARD	-	root	8	-	no	0	direct.speech.1	-	-	-	-
43	43	»	&quot;	&quot;	$(	N.Reg.*.*.Neut	-	root	9	-	yes	1	direct.speech.2	-	-	-	-
45	48	Doch	Doch	doch	KON	ADV	-	root	10	-	no	1	direct.speech.2	-	-	-	-
50	53	erst	erst	erst	ADV	ADV	-	root	11	-	no	1	direct.speech.2	-	-	-	-
55	55	,	,	,	$,	SYM.Pun.Comma	-	root	12	-	no	1	direct.speech.2	-	-	-	-
57	60	wenn	wenn	wenn	KOUS	CONJ.SubFin.-	-	konj	19	-	no	1	direct.speech.2	-	-	-	-
62	65	ganz	ganz	ganz	ADV	ADV	572	adv	15	-	no	1	direct.speech.2	-	-	-	-
67	73	Florenz	Florenz	Florenz	NE	N.Name.Nom.Sg.Neut	572	subj	19	-	no	1	direct.speech.2	-	-	-	-
75	76	es	es	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	-	obja	17	-	no	1	direct.speech.2	-	-	-	-
78	84	gesehen	gesehen	sehen	VVPP	VPP.Full.Psp	-	aux	18	-	no	1	direct.speech.2	-	-	-	-
86	90	haben	haben	haben	VAINF	VINF.Haben.-	-	aux	19	-	no	1	direct.speech.2	-	-	-	-
92	95	wird	wird	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	-	root	19	-	no	1	direct.speech.2	-	-	-	-
97	97	,	,	,	$,	SYM.Pun.Comma	-	root	20	-	no	1	direct.speech.2	-	-	-	-
99	103	nicht	nicht	nicht	PTKNEG	PART.Neg	-	adv	22	-	no	1	direct.speech.2	-	-	-	-
105	108	wahr	wahr	wahr	PTKVZ	PART.Verb	-	root	22	-	no	1	direct.speech.2	-	-	-	-
110	110	,	,	,	$,	SYM.Pun.Comma	-	root	23	-	no	1	direct.speech.2	-	-	-	-
112	118	Freunde	Freunde	Freund	NN	N.Reg.Acc.Pl.Masc	-	root	24	-	no	1	direct.speech.2	-	-	-	-
120	120	?	?	?	$.	SYM.Pun.Sent	-	root	25	-	no	1	direct.speech.2	-	-	-	-
122	122	«	&quot;	&quot;	$(	N.Reg.Acc.Sg.Neut	-	root	26	-	no	1	direct.speech.2	-	-	-	-
124	127	rief	rief	rufen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	27	-	no	1	-	frame.2	-	intexpr.2	-
129	135	Filippo	Filippo	Filippo	NE	N.Name.Nom.Sg.Masc	-	subj	27	yes	no	1	-	frame.2	speaker.2_3	-	-
137	137	.	.	.	$.	SYM.Pun.Sent	-	root	29	-	no	1	-	frame.2	-	-	-
139	139	»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	-	root	30	-	yes	2	direct.speech.3	-	-	-	-
