start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	0	»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	-	root	0	-	yes	0	direct.speech.1	-	-	-	-
2	4	Nun	Nun	nun	ADV	ADV	-	root	1	-	no	0	direct.speech.1	-	-	-	-
6	6	,	,	--	$,	SYM.Pun.Comma	-	root	2	-	no	0	direct.speech.1	-	-	-	-
8	10	die	die	der	ART	ART.Def.Nom.Pl.Neut	-	det	4	-	no	0	direct.speech.1	-	-	-	-
12	17	Gläser	Gläser	Glas	NN	N.Reg.Nom.Pl.Neut	-	subj	5	-	no	0	direct.speech.1	-	-	-	-
19	23	kamen	kamen	kommen	VVFIN	VFIN.Full.3.Pl.Past.Ind	-	root	5	-	no	0	direct.speech.1	-	-	-	-
25	25	,	,	--	$,	SYM.Pun.Comma	-	root	6	-	no	0	direct.speech.1	-	-	-	-
27	29	und	und	und	KON	CONJ.Coord.-	-	kon	5	-	no	0	direct.speech.1	-	-	-	-
31	33	die	die	der	ART	ART.Def.Nom.Pl.Masc	22|28|123|124|304|305|518|519	det	9	-	no	0	direct.speech.1	-	-	-	-
35	40	Herren	Herren	Herr	NN	N.Reg.Nom.Pl.Masc	22|28|123|124|304|305|518|519	subj	10	-	no	0	direct.speech.1	-	-	-	-
42	49	hatten's	hatten_es	hatten_	NE	FM	-	cj	7	-	no	0	direct.speech.1	-	-	-	-
51	55	immer	immer	immer	ADV	ADV	-	adv	12	-	no	0	direct.speech.1	-	-	-	-
57	59	nur	nur	nur	ADV	ADV	-	adv	10	-	no	0	direct.speech.1	-	-	-	-
61	63	mit	mit	mit	APPR	APPR.Dat	-	pp	10	-	no	0	direct.speech.1	-	-	-	-
65	67	dem	dem	der	ART	ART.Def.Dat.Sg.Neut	-	det	16	-	no	0	direct.speech.1	-	-	-	-
69	73	einen	einen	ein	ART	ADJA.Pos.Dat.Sg.Neut	-	attr	16	-	no	0	direct.speech.1	-	-	-	-
75	86	Frauenzimmer	Frauenzimmer	Frauenzimmer	NN	N.Reg.Dat.Sg.Neut	-	pn	13	-	no	0	direct.speech.1	-	-	-	-
88	88	,	,	--	$,	SYM.Pun.Comma	-	root	17	-	no	0	direct.speech.1	-	-	-	-
90	92	als	als	als	KOKOM	CONJ.Comp.-	-	root	18	-	no	0	direct.speech.1	-	-	-	-
