start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	2	Wie	Wie	wie	PWAV	PROADV.Inter	-	adv	1	-	yes	0	direct.speech.1	-	-	-	-
4	7	wäre	wäre	sein	VAFIN	VFIN.Sein.3.Sg.Past.Subj	-	root	1	-	no	0	direct.speech.1	-	-	-	-
9	10	es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	subj	1	-	no	0	direct.speech.1	-	-	-	-
12	15	aber	aber	aber	ADV	ADV	-	adv	1	-	no	0	direct.speech.1	-	-	-	-
17	17	,	,	,	$,	SYM.Pun.Comma	-	root	4	-	no	0	direct.speech.1	-	-	-	-
19	22	wenn	wenn	wenn	KOUS	CONJ.SubFin.-	-	konj	18	-	no	0	direct.speech.1	-	-	-	-
24	26	Sie	Sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	-	subj	18	-	no	0	direct.speech.1	-	-	-	-
28	32	trotz	trotz	trotz	APPR	APPR.Gen	-	pp	17	-	no	0	direct.speech.1	-	-	-	-
34	40	alledem	alledem	alledem	PIS	PRO.Indef.Subst.-.*.*.*	-	pn	7	-	no	0	direct.speech.1	-	-	-	-
42	48	endlich	endlich	endlich	ADV	ADV	-	adv	17	-	no	0	direct.speech.1	-	-	-	-
50	55	einmal	einmal	einmal	ADV	ADV	-	adv	17	-	no	0	direct.speech.1	-	-	-	-
57	62	wieder	wieder	wieder	ADV	ADV	-	adv	17	-	no	0	direct.speech.1	-	-	-	-
64	67	eine	eine	eine	ART	ART.Indef.Acc.Sg.Fem	-	det	13	-	no	0	direct.speech.1	-	-	-	-
69	73	Tasse	Tasse	Tasse	NN	N.Reg.Acc.Sg.Fem	-	obja	17	-	no	0	direct.speech.1	-	-	-	-
75	77	Tee	Tee	Tee	NN	N.Reg.Acc.Sg.Masc	-	app	13	-	no	0	direct.speech.1	-	-	-	-
79	81	bei	bei	bei	APPR	APPR.Dat	-	pp	17	-	no	0	direct.speech.1	-	-	-	-
83	85	mir	mir	ich	PPER	PRO.Pers.Subst.1.Dat.Sg.*	44	pn	15	-	no	0	direct.speech.1	-	-	-	-
87	93	trinken	trinken	trinken	VVINF	VINF.Full.-	-	aux	18	-	no	0	direct.speech.1	-	-	-	-
95	100	würden	würden	werden	VAFIN	VFIN.Aux.3.Pl.Past.Subj	-	neb	1	-	no	0	direct.speech.1	-	-	-	-
102	102	?	?	?	$.	SYM.Pun.Sent	-	root	19	-	no	0	direct.speech.1	-	-	-	-
104	104	«	&quot;	&quot;	$(	N.Name.Dat.Sg.*	-	root	20	-	no	0	direct.speech.1	-	-	-	-
106	108	Der	Der	d	ART	ART.Def.Nom.Sg.Masc	36|410|411|422|495|496|511|518	det	22	-	yes	1	-	-	-	-	-
110	118	Justizrat	Justizrat	Justizrat	NN	N.Reg.Nom.Sg.Masc	36|410|411|422|495|496|511|518	subj	23	-	no	1	-	-	-	-	-
120	125	schien	schien	scheinen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	23	-	no	1	-	-	-	-	-
127	129	die	die	d	ART	ART.Def.Acc.Sg.Fem	-	det	26	-	no	1	-	-	-	-	-
131	136	letzte	letzte	letzte	ADJA	ADJA.Pos.Acc.Sg.Fem	-	attr	26	-	no	1	-	-	-	-	-
138	142	Frage	Frage	Frage	NN	N.Reg.Acc.Sg.Fem	-	obja	29	-	no	1	-	-	-	-	-
144	151	gänzlich	gänzlich	gänzlich	ADJD	ADJD.Pos	-	adv	29	-	no	1	-	-	-	-	-
153	154	zu	zu	zu	PTKZU	PART.Zu	-	part	29	-	no	1	-	-	-	-	-
156	164	überhören	überhören	überhören	VVINF	VINF.Full.-	-	obji	23	-	no	1	-	-	-	-	-
166	166	.	.	.	$.	SYM.Pun.Sent	-	root	30	-	no	1	-	-	-	-	-
168	168	»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	-	root	31	-	yes	2	direct.speech.3	-	-	-	-
170	179	Götterblut	Götterblut	Gotterblut	NN	FM	-	root	32	-	no	2	direct.speech.3	-	-	-	-
181	181	!	!	!	$.	SYM.Pun.Sent	-	root	33	-	no	2	direct.speech.3	-	-	-	-
183	183	«	&quot;	&quot;	$(	FM	-	root	34	-	no	2	direct.speech.3	-	-	-	-
185	192	murmelte	murmelte	murmeln	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	35	-	no	2	-	frame.3	-	intexpr.3	-
194	195	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	21|22|410|411|422|495|496|511|518	subj	35	-	no	2	-	frame.3	speaker.3_4_9_12_15_17_19	-	-
197	197	.	.	.	$.	SYM.Pun.Sent	-	root	37	-	no	2	-	frame.3	-	-	-
199	199	»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	-	root	38	-	yes	3	direct.speech.4	-	-	-	-
201	204	Beim	Beim	beim	APPRART	APPRART.Dat.Sg.Neut	-	root	39	-	no	3	direct.speech.4	-	-	-	-
206	214	Atemholen	Atemholen	Atemholen	NN	N.Reg.Dat.Sg.Neut	-	pn	39	-	no	3	direct.speech.4	-	-	-	-
216	218	des	des	d	ART	ART.Def.Gen.Sg.Neut	46	det	42	-	no	3	direct.speech.4	-	-	-	-
220	231	Archipelagos	Archipelagos	Archipelagos	NE	N.Reg.Gen.Sg.Neut	46	gmod	40	-	no	3	direct.speech.4	-	-	-	-
233	233	,	,	,	$,	SYM.Pun.Comma	-	root	43	-	no	3	direct.speech.4	-	-	-	-
235	237	ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	16	subj	45	-	no	3	direct.speech.4	-	-	-	-
239	245	brauche	brauche	brauchen	VVFIN	VFIN.Full.1.Sg.Pres.Ind	-	root	45	-	no	3	direct.speech.4	-	-	-	-
247	249	ihr	ihr	sie	PPER	PRO.Pers.Subst.3.Dat.Sg.Fem	41|42	objd	51	-	no	3	direct.speech.4	-	-	-	-
251	253	den	den	d	ART	ART.Def.Acc.Sg.Masc	-	det	48	-	no	3	direct.speech.4	-	-	-	-
