start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	5	Selbst	Selbst	selbst	ADV	ADV	-	root	0	-	yes	0	-	-	-	-	-
7	9	die	die	d	ART	PRO.Dem.Subst.-.Nom.Pl.*	-	root	1	-	no	0	-	-	-	-	-
11	11	,	,	,	$,	SYM.Pun.Comma	-	root	2	-	no	0	-	-	-	-	-
13	15	die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Pl.Fem	18|22	subj	5	-	no	0	-	-	-	-	-
17	18	es	es	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	-	obja	5	-	no	0	-	-	-	-	-
20	26	machten	machten	machen	VVFIN	VFIN.Full.3.Pl.Past.Ind	-	root	5	-	no	0	-	-	-	-	-
28	28	,	,	,	$,	SYM.Pun.Comma	-	root	6	-	no	0	-	-	-	-	-
30	36	freuten	freuten	freuen	VVFIN	VFIN.Full.3.Pl.Past.Subj	-	root	7	-	no	0	-	-	-	-	-
38	41	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	-	obja	7	-	no	0	-	-	-	-	-
43	43	,	,	,	$,	SYM.Pun.Comma	-	root	9	-	no	0	-	-	-	-	-
45	48	wenn	wenn	wenn	KOUS	CONJ.SubFin.-	-	konj	19	-	no	0	-	-	-	-	-
50	51	es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	subj	19	-	no	0	-	-	-	-	-
53	54	so	so	so	ADV	ADV	-	adv	13	-	no	0	-	-	-	-	-
56	64	glitzernd	glitzernd	glitzern	VVPP	ADJD.Pos	-	adv	19	-	no	0	-	-	-	-	-
66	68	und	und	und	KON	CONJ.Coord.-	-	kon	13	-	no	0	-	-	-	-	-
70	78	flimmernd	flimmernd	flimmern	VVPP	ADJD.Pos	-	adv	16	-	no	0	-	-	-	-	-
80	85	fertig	fertig	fertig	ADJD	ADJD.Pos	-	cj	14	-	no	0	-	-	-	-	-
87	89	vor	vor	vor	APPR	APPR.Vor	-	objp	19	-	no	0	-	-	-	-	-
91	95	ihnen	ihnen	sie	PPER	PRO.Pers.Subst.3.Dat.Pl.*	3|22	pn	17	-	no	0	-	-	-	-	-
97	101	stand	stand	stehen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	neb	7	-	no	0	-	-	-	-	-
103	103	.	.	.	$.	SYM.Pun.Sent	-	root	20	-	no	0	-	-	-	-	-
105	107	Wie	Wie	wie	PWAV	PROADV.Inter	-	adv	24	-	yes	1	-	-	-	-	-
109	111	sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	3|18	subj	24	-	no	1	-	-	-	-	-
113	114	es	es	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	-	obja	24	-	no	1	-	-	-	-	-
116	122	machten	machten	machen	VVFIN	VFIN.Full.3.Pl.Past.Ind	-	root	24	-	no	1	-	-	-	-	-
124	124	?	?	?	$.	SYM.Pun.Sent	-	root	25	-	no	1	-	-	-	-	-
126	128	Auf	Auf	auf	APPR	APPR.Auf	-	pp	40	-	yes	2	-	-	-	-	-
130	132	ein	ein	eine	ART	ART.Indef.Acc.Sg.Neut	33	det	31	-	no	2	-	-	-	-	-
134	144	schuhlanges	schuhlanges	schuhlang	ADJA	ADJA.Pos.Acc.Sg.Neut	33	attr	31	-	no	2	-	-	-	-	-
146	146	,	,	,	$,	SYM.Pun.Comma	33	root	29	-	no	2	-	-	-	-	-
148	154	flaches	flaches	flach	ADJA	ADJA.Pos.Acc.Sg.Neut	33	kon	28	-	no	2	-	-	-	-	-
156	164	Brettchen	Brettchen	Brettchen	NN	N.Reg.Acc.Sg.Neut	33	pn	26	-	no	2	-	-	-	-	-
166	166	,	,	,	$,	SYM.Pun.Comma	-	root	32	-	no	2	-	-	-	-	-
168	170	das	das	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	27|28|29|30|31	subj	38	-	no	2	-	-	-	-	-
172	174	zur	zur	zur	APPRART	APPRART.Dat.Sg.Fem	-	pp	37	-	no	2	-	-	-	-	-
176	181	Hälfte	Hälfte	Hälfte	NN	N.Reg.Dat.Sg.Fem	-	pn	34	-	no	2	-	-	-	-	-
183	186	grün	grün	grün	ADJD	ADJD.Pos	-	adv	37	-	no	2	-	-	-	-	-
188	193	bemalt	bemalt	bemalen	VVPP	VPP.Full.Psp	-	aux	38	-	no	2	-	-	-	-	-
195	197	ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	-	rel	31	-	no	2	-	-	-	-	-
199	199	,	,	,	$,	SYM.Pun.Comma	-	root	39	-	no	2	-	-	-	-	-
201	206	werden	werden	werden	VAFIN	VFIN.Aux.3.Pl.Pres.Ind	-	root	40	-	no	2	-	-	-	-	-
208	209	an	an	an	APPR	APPR.An	-	pp	46	-	no	2	-	-	-	-	-
211	215	allen	allen	alle	PIAT	PRO.Indef.Attr.-.Dat.Pl.Fem	-	det	44	-	no	2	-	-	-	-	-
217	220	vier	vier	vier	CARD	CARD	-	attr	44	-	no	2	-	-	-	-	-
222	226	Ecken	Ecken	Ecke	NN	N.Reg.Dat.Pl.Fem	-	pn	41	-	no	2	-	-	-	-	-
228	239	Holzstäbchen	Holzstäbchen	Holzstabchen	NN	N.Reg.Dat.Pl.Neut	-	subj	40	-	no	2	-	-	-	-	-
241	251	festgeleimt	festgeleimt	festgeleimt	ADJD	VPP.Full.Psp	-	aux	40	-	no	2	-	-	-	-	-
253	253	,	,	,	$,	SYM.Pun.Comma	-	root	47	-	no	2	-	-	-	-	-
255	257	die	die	d	ART	ART.Def.Nom.Pl.Masc	-	det	50	-	no	2	-	-	-	-	-
259	266	vorderen	vorderen	vorder	ADJA	ADJA.Pos.Nom.Pl.Masc	-	attr	50	-	no	2	-	-	-	-	-
268	271	zwei	zwei	zwei	CARD	CARD	-	subj	51	-	no	2	-	-	-	-	-
273	276	sind	sind	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	-	kon	40	-	no	2	-	-	-	-	-
278	285	handhoch	handhoch	handhoch	ADJD	ADJD.Pos	-	pred	51	-	no	2	-	-	-	-	-
287	287	,	,	,	$,	SYM.Pun.Comma	-	root	53	-	no	2	-	-	-	-	-
289	291	die	die	d	ART	ART.Def.Acc.Pl.Masc	-	det	55	-	no	2	-	-	-	-	-
293	300	hinteren	hinteren	hinter	ADJA	ADJA.Pos.Acc.Pl.Masc	-	root	55	-	no	2	-	-	-	-	-
302	308	doppelt	doppelt	doppelt	ADJD	ADJD.Pos	-	adv	57	-	no	2	-	-	-	-	-
310	311	so	so	so	ADV	ADV	-	adv	55	-	no	2	-	-	-	-	-
313	316	lang	lang	lang	ADJD	ADJD.Pos	-	root	58	-	no	2	-	-	-	-	-
318	318	.	.	.	$.	SYM.Pun.Sent	-	root	59	-	no	2	-	-	-	-	-
320	323	Sind	Sind	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	-	neb	67	-	yes	3	-	-	-	-	-
325	327	die	die	d	ART	ART.Def.Nom.Pl.Neut	-	det	62	-	no	3	-	-	-	-	-
329	336	Gestelle	Gestelle	Gestell	NN	N.Reg.Nom.Pl.Neut	-	subj	60	-	no	3	-	-	-	-	-
338	341	also	also	also	ADV	ADV	-	adv	64	-	no	3	-	-	-	-	-
343	354	hergerichtet	hergerichtet	herrichten	VVPP	VPP.Full.Psp	-	aux	60	-	no	3	-	-	-	-	-
356	356	,	,	,	$,	SYM.Pun.Comma	-	root	65	-	no	3	-	-	-	-	-
358	361	dann	dann	dann	ADV	ADV	-	adv	67	-	no	3	-	-	-	-	-
363	368	kommen	kommen	kommen	VVFIN	VFIN.Full.3.Pl.Pres.Ind	-	root	67	-	no	3	-	-	-	-	-
370	374	große	große	groß	ADJA	ADJA.Pos.Nom.Pl.Masc	-	attr	69	-	no	3	-	-	-	-	-
376	380	Kübel	Kübel	Kübel	NN	N.Reg.Nom.Pl.Masc	-	subj	67	-	no	3	-	-	-	-	-
382	385	voll	voll	voll	ADJD	APPR.Dat	-	pp	69	-	no	3	-	-	-	-	-
387	396	Leimwasser	Leimwasser	Leimwasser	NN	N.Name.Dat.Sg.Neut	-	pn	70	-	no	3	-	-	-	-	-
398	398	,	,	,	$,	SYM.Pun.Comma	-	root	72	-	no	3	-	-	-	-	-
400	401	in	in	in	APPR	APPR.In	-	objp	83	-	no	3	-	-	-	-	-
403	408	dieses	dieses	diese	PDAT	PRO.Dem.Subst.-.Acc.Sg.Neut	-	pn	73	-	no	3	-	-	-	-	-
410	415	werden	werden	werden	VAFIN	VFIN.Aux.3.Pl.Pres.Ind	-	kon	67	-	no	3	-	-	-	-	-
417	422	breite	breite	breit	ADJA	ADJA.Pos.Nom.Sg.Masc	-	attr	77	-	no	3	-	-	-	-	-
424	428	Bogen	Bogen	Bogen	NN	N.Reg.Nom.Sg.Masc	-	subj	75	-	no	3	-	-	-	-	-
430	432	von	von	von	APPR	APPR.Dat	-	pp	77	-	no	3	-	-	-	-	-
434	439	dickem	dickem	dick	ADJA	ADJA.Pos.Dat.Sg.Neut	-	attr	82	-	no	3	-	-	-	-	-
441	441	,	,	,	$,	SYM.Pun.Comma	-	root	80	-	no	3	-	-	-	-	-
443	448	grauem	grauem	grau	ADJA	ADJA.Pos.Dat.Sg.Neut	-	kon	79	-	no	3	-	-	-	-	-
450	455	Papier	Papier	Papier	NN	N.Reg.Dat.Sg.Neut	-	pn	78	-	no	3	-	-	-	-	-
457	464	getaucht	getaucht	tauchen	VVPP	VPP.Full.Psp	-	aux	75	-	no	3	-	-	-	-	-
466	466	,	,	,	$,	SYM.Pun.Comma	-	root	84	-	no	3	-	-	-	-	-
468	473	wieder	wieder	wieder	ADV	ADV	-	adv	86	-	no	3	-	-	-	-	-
475	487	herausgezogen	herausgezogen	herausziehen	VVPP	ADJD.Pos	-	kon	83	-	no	3	-	-	-	-	-
489	491	und	und	und	KON	CONJ.Coord.-	-	kon	86	-	no	3	-	-	-	-	-
493	496	dann	dann	dann	ADV	ADV	-	adv	92	-	no	3	-	-	-	-	-
498	499	zu	zu	zu	APPR	APPR.Dat	-	pp	92	-	no	3	-	-	-	-	-
501	510	unförmigen	unförmigen	unförmig	ADJA	ADJA.Pos.Dat.Pl.Masc	-	attr	91	-	no	3	-	-	-	-	-
512	518	Knäueln	Knäueln	Knäuel	NN	N.Reg.Dat.Pl.Masc	-	pn	89	-	no	3	-	-	-	-	-
520	535	zusammengedrückt	zusammengedrückt	zusammendrücken	VVPP	VPP.Full.Psp	-	cj	87	-	no	3	-	-	-	-	-
537	537	;	;	;	$.	SYM.Pun.Sent	-	root	93	-	no	3	-	-	-	-	-
539	542	alle	alle	alle	PIS	PRO.Indef.Subst.-.Acc.Pl.*	-	det	99	-	no	3	-	-	-	-	-
544	546	die	die	d	ART	ART.Def.Nom.Pl.Fem	-	det	99	-	no	3	-	-	-	-	-
548	553	großen	großen	groß	ADJA	ADJA.Pos.Nom.Pl.Fem	-	attr	99	-	no	3	-	-	-	-	-
555	557	und	und	und	KON	CONJ.Coord.-	-	kon	96	-	no	3	-	-	-	-	-
559	565	kleinen	kleinen	klein	ADJA	ADJA.Pos.Nom.Pl.Fem	-	cj	97	-	no	3	-	-	-	-	-
567	571	Hände	Hände	Hand	NN	N.Reg.Nom.Pl.Fem	-	subj	100	-	no	3	-	-	-	-	-
573	578	formen	formen	formen	VVFIN	VFIN.Full.3.Pl.Pres.Ind	-	root	100	-	no	3	-	-	-	-	-
580	582	aus	aus	aus	APPR	APPR.Dat	-	pp	100	-	no	3	-	-	-	-	-
584	589	diesem	diesem	diese	PDAT	PRO.Dem.Attr.-.Dat.Sg.Neut	-	det	105	-	no	3	-	-	-	-	-
591	598	feuchten	feuchten	feucht	ADJA	ADJA.Pos.Dat.Sg.Neut	-	attr	105	-	no	3	-	-	-	-	-
600	610	zerknüllten	zerknüllten	zerknüllt	ADJA	ADJA.Pos.Dat.Sg.Neut	-	attr	105	-	no	3	-	-	-	-	-
612	617	Papier	Papier	Papier	NN	N.Reg.Dat.Sg.Neut	-	pn	101	-	no	3	-	-	-	-	-
619	622	über	über	über	APPR	APPR.über	-	kon	101	-	no	3	-	-	-	-	-
624	626	die	die	d	ART	ART.Def.Acc.Pl.Masc	113	det	109	-	no	3	-	-	-	-	-
628	631	vier	vier	vier	CARD	CARD	113	attr	109	-	no	3	-	-	-	-	-
633	640	Stäbchen	Stäbchen	Stabchen	NN	N.Reg.Acc.Pl.Neut	113	pn	106	-	no	3	-	-	-	-	-
642	650	gespannte	gespannte	gespannt	ADJA	ADJA.Pos.Acc.Pl.Masc	113	attr	111	-	no	3	-	-	-	-	-
652	657	Felsen	Felsen	Felsen	NN	N.Reg.Acc.Pl.Masc	113	app	109	-	no	3	-	-	-	-	-
659	659	,	,	,	$,	SYM.Pun.Comma	-	root	112	-	no	3	-	-	-	-	-
661	666	welche	welche	welche	PRELS	PRO.Rel.Subst.-.Nom.Pl.Masc	107|108|109|110|111	subj	118	-	no	3	-	-	-	-	-
668	671	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	-	obja	118	-	no	3	-	-	-	-	-
673	676	kühn	kühn	kühn	ADJD	ADJD.Pos	-	adv	118	-	no	3	-	-	-	-	-
678	681	nach	nach	nach	APPR	APPR.Dat	-	pp	118	-	no	3	-	-	-	-	-
683	688	hinten	hinten	hinten	ADV	ADV	-	adv	116	-	no	3	-	-	-	-	-
690	697	aufbauen	aufbauen	aufbauen	VVINF	VFIN.Full.3.Pl.Pres.Ind	-	rel	111	-	no	3	-	-	-	-	-
699	701	und	und	und	KON	CONJ.Coord.-	-	kon	106	-	no	3	-	-	-	-	-
703	706	ganz	ganz	ganz	ADV	ADV	-	adv	121	-	no	3	-	-	-	-	-
708	712	unten	unten	unten	ADV	ADV	-	cj	119	-	no	3	-	-	-	-	-
714	715	in	in	in	APPR	APPR.In	-	pp	100	-	no	3	-	-	-	-	-
717	719	der	der	d	ART	ART.Def.Dat.Sg.Fem	-	det	124	-	no	3	-	-	-	-	-
721	725	Mitte	Mitte	Mitte	NN	N.Reg.Dat.Sg.Fem	-	pn	122	-	no	3	-	-	-	-	-
727	730	eine	eine	eine	ART	ART.Indef.Acc.Sg.Fem	196|197	det	127	-	no	3	-	-	-	-	-
732	737	kleine	kleine	klein	ADJA	ADJA.Pos.Acc.Sg.Fem	196|197	attr	127	-	no	3	-	-	-	-	-
739	743	Höhle	Höhle	Höhle	NN	N.Reg.Acc.Sg.Fem	196|197	obja	100	-	no	3	-	-	-	-	-
745	750	bilden	bilden	bilden	VVINF	VINF.Full.-	-	root	128	-	no	3	-	-	-	-	-
752	752	.	.	.	$.	SYM.Pun.Sent	-	root	129	-	no	3	-	-	-	-	-
754	756	Das	Das	die	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	-	subj	131	-	yes	4	reported.speech.1.nonfact	-	-	-	-
758	761	läßt	läßt	lassen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	-	root	131	-	no	4	reported.speech.1.nonfact	-	-	-	-
763	766	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	-	objd	137	-	no	4	reported.speech.1.nonfact	-	-	-	-
768	772	nicht	nicht	nicht	PTKNEG	PART.Neg	-	adv	137	-	no	4	reported.speech.1.nonfact	-	-	-	-
774	776	gut	gut	gut	ADJD	ADJD.Pos	-	adv	137	-	no	4	reported.speech.1.nonfact	-	-	-	-
778	779	so	so	so	ADV	ADV	-	adv	136	-	no	4	reported.speech.1.nonfact	-	-	-	-
781	786	hübsch	hübsch	hübsch	ADJD	ADJD.Pos	-	adv	137	-	no	4	reported.speech.1.nonfact	-	-	-	-
788	795	erzählen	erzählen	erzählen	VVINF	VINF.Full.-	-	obji	131	-	no	4	reported.speech.1.nonfact	-	-	intexpr.1	-
797	797	,	,	,	$,	SYM.Pun.Comma	-	root	138	-	no	4	-	-	-	-	-
799	801	wie	wie	wie	PWAV	CONJ.Comp.-	-	adv	143	-	no	4	-	-	-	-	-
803	804	es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	obja	143	-	no	4	-	-	-	-	-
806	811	flinke	flinke	flink	ADJA	ADJA.Pos.Acc.Pl.Masc	-	attr	142	-	no	4	-	-	-	-	-
813	818	Finger	Finger	Finger	NN	N.Reg.Acc.Pl.Masc	-	subj	143	-	no	4	-	-	-	-	-
820	832	zurechtmachen	zurechtmachen	zurechtmachen	VVINF	VINF.Full.-	-	root	143	-	no	4	-	-	-	-	-
834	834	,	,	,	$,	SYM.Pun.Comma	-	root	144	-	no	4	-	-	-	-	-
836	839	wenn	wenn	wenn	KOUS	CONJ.SubFin.-	-	konj	156	-	no	4	-	-	-	-	-
841	846	jedoch	jedoch	jedoch	ADV	ADV	-	adv	155	-	no	4	-	-	-	-	-
848	851	über	über	über	APPR	APPR.über	-	pp	155	-	no	4	-	-	-	-	-
853	857	diese	diese	diese	PDAT	PRO.Dem.Attr.-.Acc.Pl.Masc	191|192	det	152	-	no	4	-	-	-	-	-
859	864	grauen	grauen	grau	ADJA	ADJA.Pos.Acc.Pl.Masc	191|192	attr	152	-	no	4	-	-	-	-	-
866	866	,	,	,	$,	SYM.Pun.Comma	191|192	root	150	-	no	4	-	-	-	-	-
868	879	leimfeuchten	leimfeuchten	leimfeucht	ADJA	ADJA.Pos.Acc.Pl.Masc	191|192	kon	149	-	no	4	-	-	-	-	-
881	886	Felsen	Felsen	Felsen	NN	N.Reg.Acc.Pl.Masc	191|192	pn	147	-	no	4	-	-	-	-	-
888	898	zerstoßener	zerstoßener	zerstoßen	ADJA	ADJA.Pos.Gen.Pl.Masc	-	attr	154	-	no	4	-	-	-	-	-
900	906	Glimmer	Glimmer	Glimmer	NN	N.Reg.Gen.Pl.Masc	-	subj	156	-	no	4	-	-	-	-	-
