start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	1	Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	expl	12	-	yes	0	-	-	-	-	-
3	5	war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	-	root	1	-	no	0	-	-	-	-	-
7	9	ein	ein	ein	ART	ART.Indef.Nom.Sg.Masc	-	det	4	-	no	0	-	-	-	-	-
11	14	etwa	etwa	etwa	ADV	ADV	-	adv	4	-	no	0	-	-	-	-	-
16	25	handgroßer	handgroßer	handgroß	ADJA	ADJA.Pos.Nom.Sg.Masc	-	subj	1	-	no	0	-	-	-	-	-
27	27	,	,	--	$,	SYM.Pun.Comma	-	root	5	-	no	0	-	-	-	-	-
29	38	vergilbter	vergilbter	vergilbt	ADJA	ADJA.Pos.Nom.Sg.Masc	22|29|37|40|46|59|68|113|125|172|178|186|199|217|222	attr	7	-	no	0	-	-	-	-	-
40	45	Zettel	Zettel	Zettel	NN	N.Reg.Nom.Sg.Masc	22|29|37|40|46|59|68|113|125|172|178|186|199|217|222	app	4	-	no	0	-	-	speaker.3	-	-
47	47	,	,	--	$,	SYM.Pun.Comma	-	root	8	-	no	0	-	-	-	-	-
49	51	mit	mit	mit	APPR	APPR.Dat	-	pp	12	-	no	0	reported.writing.3	-	-	-	-
53	59	wenigen	wenigen	weniger	PIAT	PRO.Indef.Attr.-.Dat.Pl.Neut	-	det	11	-	no	0	reported.writing.3	-	-	-	-
61	66	Worten	Worten	Wort	NN	N.Reg.Dat.Pl.Neut	-	pn	9	-	no	0	reported.writing.3	-	-	-	-
68	78	beschrieben	beschrieben	beschreiben	VVPP	VPP.Full.Psp	-	aux	1	-	no	0	reported.writing.3	-	-	intexpr.3	-
80	80	.	.	--	$.	SYM.Pun.Sent	-	root	13	-	no	0	reported.writing.3	-	-	-	-
82	82	»	&quot;	&quot;	$(	CARD	-	root	14	-	yes	1	direct.speech.1	-	-	-	-
84	86	Ist	Ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	-	root	15	-	no	1	direct.speech.1	-	-	-	-
88	89	es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	subj	15	-	no	1	direct.speech.1	-	-	-	-
91	95	nicht	nicht	nicht	PTKNEG	PART.Neg	-	adv	15	-	no	1	direct.speech.1	-	-	-	-
97	108	eigentümlich	eigentümlich	eigentümlich	ADJD	ADJD.Pos	-	pred	15	-	no	1	direct.speech.1	-	-	-	-
110	110	?	?	--	$.	SYM.Pun.Sent	-	root	19	-	no	1	direct.speech.1	-	-	-	-
112	112	«	&quot;	&quot;	$(	CARD	-	root	20	-	no	1	direct.speech.1	-	-	-	-
114	118	sagte	sagte	sagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	21	-	no	1	-	frame.1	-	intexpr.1	-
120	121	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	6|7|29|37|40|46|59|68|113|125|172|178|186|199|217|222	subj	21	-	no	1	-	frame.1	speaker.1_2_5	-	-
123	123	.	.	--	$.	SYM.Pun.Sent	-	root	23	-	no	1	-	frame.1	-	-	-
125	125	»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	-	root	24	-	yes	2	direct.speech.2	-	-	-	-
127	132	Dieses	Dieses	dieser	PDAT	PRO.Dem.Attr.-.Acc.Sg.Neut	-	det	26	-	no	2	direct.speech.2	-	-	-	-
134	138	Stück	Stück	Stück	NN	N.Reg.Acc.Sg.Neut	-	obja	32	-	no	2	direct.speech.2	-	-	-	-
140	145	Papier	Papier	Papier	NN	N.Reg.Acc.Sg.Neut	-	app	26	-	no	2	direct.speech.2	-	-	-	-
147	151	hatte	hatte	haben	VAFIN	VFIN.Haben.1.Sg.Past.Ind	-	root	28	-	no	2	direct.speech.2	-	-	-	-
153	155	ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	6|7|22|37|40|46|59|68|113|125|172|178|186|199|217|222	subj	28	-	no	2	direct.speech.2	-	-	-	-
157	159	vor	vor	vor	APPR	APPR.Vor	-	pp	32	-	no	2	direct.speech.2	-	-	-	-
161	166	Jahren	Jahren	Jahr	NN	N.Reg.Dat.Pl.Neut	-	pn	30	-	no	2	direct.speech.2	-	-	-	-
168	174	verlegt	verlegt	verlegen	VVPP	VPP.Full.Psp	-	aux	28	-	no	2	direct.speech.2	-	-	-	-
176	178	und	und	und	KON	CONJ.Coord.-	-	kon	28	-	no	2	direct.speech.2	-	-	-	-
180	183	habe	habe	haben	VAFIN	VFIN.Haben.1.Sg.Pres.Ind	-	cj	33	-	no	2	direct.speech.2	-	-	-	-
185	193	späterhin	späterhin	späterhin	ADV	ADV	-	obja	34	-	no	2	direct.speech.2	-	-	-	-
195	198	alle	alle	aller	PIS	PRO.Indef.Attr.-.Acc.Pl.Masc	-	det	38	-	no	2	direct.speech.2	-	-	-	-
200	204	meine	meine	mein	PPOSAT	PRO.Poss.Attr.-.Acc.Pl.Fem	6|7|22|29|40|46|59|68|113|125|172|178|186|199|217|222	det	38	-	no	2	direct.speech.2	-	-	-	-
206	211	Mappen	Mappen	Mappe	NN	N.Reg.Acc.Pl.Fem	-	root	38	-	no	2	direct.speech.2	-	-	-	-
213	213	,	,	--	$,	SYM.Pun.Comma	-	root	39	-	no	2	direct.speech.2	-	-	-	-
215	219	meine	meine	mein	PPOSAT	PRO.Poss.Attr.-.Acc.Pl.Fem	6|7|22|29|37|46|59|68|113|125|172|178|186|199|217|222	det	41	-	no	2	direct.speech.2	-	-	-	-
