start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	2	Als	Als	als	KOUS	CONJ.SubFin.-	-	kom	4	-	yes	0	-	-	-	-	-
4	6	nun	nun	nun	ADV	ADV	-	adv	3	-	no	0	-	-	-	-	-
8	10	die	die	der	ART	ART.Def.Nom.Sg.Fem	-	det	3	-	no	0	-	-	-	-	-
12	19	Hochzeit	Hochzeit	Hochzeit	NN	N.Reg.Nom.Sg.Fem	-	cj	0	-	no	0	-	-	-	-	-
21	31	heranrückte	heranrückte	heranrücken	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	4	-	no	0	-	-	-	-	-
33	33	,	,	--	$,	SYM.Pun.Comma	-	root	5	-	no	0	-	-	-	-	-
35	36	so	so	so	ADV	ADV	-	adv	7	-	no	0	-	-	-	-	-
38	40	kam	kam	kommen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	kon	4	-	no	0	-	-	-	-	-
42	43	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	21|64	subj	7	-	no	0	-	-	-	-	-
45	49	eines	eines	ein	ART	ART.Indef.Gen.Sg.Masc	-	det	10	-	no	0	-	-	-	-	-
51	58	Sonntags	Sonntags	Sonntag	NN	N.Reg.Gen.Sg.Masc	-	root	10	-	no	0	-	-	-	-	-
60	61	zu	zu	zu	APPR	APPR.Dat	-	pp	10	-	no	0	-	-	-	-	-
63	65	ihr	ihr	ihr	PPER	PRO.Pers.Subst.3.Dat.Sg.Fem	-	pn	11	-	no	0	-	-	-	-	-
67	69	und	und	und	KON	CONJ.Coord.-	-	root	13	-	no	0	-	-	-	-	-
71	74	ließ	ließ	lassen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	cj	13	-	no	0	-	-	-	-	-
76	79	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	-	objd	19	-	no	0	-	-	-	-	-
81	84	zehn	zehn	zehn	CARD	CARD	23	attr	17	-	no	0	-	-	-	-	-
86	90	Pfund	Pfund	Pfund	NN	N.Reg.*.*.Neut	23	obja	19	-	no	0	-	-	-	-	-
92	97	Flachs	Flachs	Flachs	NN	N.Reg.Nom.Sg.Masc	23	app	17	-	no	0	-	-	-	-	-
99	108	nachtragen	nachtragen	nachtragen	VVFIN	VINF.Full.-	-	obji	14	-	no	0	-	-	-	-	-
110	110	.	.	--	$.	SYM.Pun.Sent	-	root	20	-	no	0	-	-	-	-	-
112	113	Er	Er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	8|64	subj	22	-	yes	1	-	frame.1	speaker.1	-	-
115	121	umarmte	umarmte	umarmen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	22	-	no	1	-	frame.1	-	-	-
123	125	sie	sie	sie	PPER	PRO.Pers.Subst.3.Acc.*.*	16|17|18	obja	22	-	no	1	-	frame.1	-	-	-
127	129	und	und	und	KON	CONJ.Coord.-	-	kon	22	-	no	1	-	frame.1	-	-	-
131	136	sprach	sprach	sprechen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	cj	24	-	no	1	-	frame.1	-	intexpr.1	-
138	138	:	:	--	$.	SYM.Pun.Colon	-	root	26	-	no	1	-	frame.1	-	-	-
140	140	»	&quot;	&quot;	$(	CARD	-	root	27	-	yes	2	direct.speech.1	-	-	-	-
