start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	3	Seit	Seit	seit	APPR	CONJ.SubFin.-	7	pp	3	-	yes	0	-	-	-	-	-
5	7	Leo	Leo	Leo	NE	N.Name.Nom.Sg.Masc	7|306	pn	0	yes	no	0	-	-	-	-	-
9	11	ihr	ihr	ihr	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Masc	7|10	det	3	-	no	0	-	-	-	-	-
13	17	Gatte	Gatte	Gatte	NN	N.Reg.Nom.Sg.Masc	7	subj	4	-	no	0	-	-	-	-	-
19	21	war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	-	root	4	-	no	0	-	-	-	-	-
23	23	,	,	,	$,	SYM.Pun.Comma	-	root	5	-	no	0	-	-	-	-	-
25	29	hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	-	s	4	-	no	0	-	-	-	-	-
31	35	seine	seine	seine	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	0|1|2|3	det	9	-	no	0	-	-	-	-	-
37	44	sorgende	sorgende	sorgend	ADJA	ADJA.Pos.Acc.Sg.Fem	21|56|63|109	attr	9	-	no	0	-	-	-	-	-
46	50	Liebe	Liebe	Liebe	NN	N.Reg.Acc.Sg.Fem	21|56|63|109	subj	6	-	no	0	-	-	-	-	-
52	54	sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	2	obja	17	-	no	0	-	-	-	-	-
56	60	nicht	nicht	nicht	PTKNEG	PART.Neg	-	adv	17	-	no	0	-	-	-	-	-
62	65	mehr	mehr	mehr	ADV	ADV	-	adv	11	-	no	0	-	-	-	-	-
67	68	in	in	in	APPR	APPR.In	-	pp	17	-	no	0	-	-	-	-	-
70	72	die	die	d	ART	ART.Def.Acc.Sg.Fem	-	det	16	-	no	0	-	-	-	-	-
74	78	weiße	weiße	weiß	ADJA	ADJA.Pos.Acc.Sg.Fem	-	attr	16	-	no	0	-	-	-	-	-
80	89	Einsamkeit	Einsamkeit	Einsamkeit	NN	N.Reg.Acc.Sg.Fem	-	pn	13	-	no	0	-	-	-	-	-
91	104	hinausgelassen	hinausgelassen	hinauslassen	VVPP	VINF.Full.-	-	aux	6	-	no	0	-	-	-	-	-
106	106	,	,	,	$,	SYM.Pun.Comma	-	root	18	-	no	0	-	-	-	-	-
108	109	da	da	da	ADV	ADV	-	adv	20	-	no	0	-	-	-	-	-
111	113	war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	-	kon	6	-	no	0	-	-	-	-	-
115	117	sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	8|9|56|63|109	subj	20	-	no	0	-	-	-	-	-
119	121	auf	auf	auf	APPR	APPR.Auf	-	objp	20	-	no	0	-	-	-	-	-
123	135	abgezirkelten	abgezirkelten	abgezirkelt	ADJA	ADJA.Pos.Acc.Pl.Fem	-	pn	22	-	no	0	-	-	-	-	-
137	137	,	,	,	$,	SYM.Pun.Comma	-	root	24	-	no	0	-	-	-	-	-
139	151	wohlbehüteten	wohlbehüteten	wohlbehütet	ADJA	ADJA.Pos.Acc.Pl.Fem	-	attr	26	-	no	0	-	-	-	-	-
153	158	Bahnen	Bahnen	Bahn	NN	N.Reg.Acc.Pl.Fem	-	root	26	-	no	0	-	-	-	-	-
