start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	1	Ja	Ja	ja	PTKANT	PART.Ans	-	root	0	-	yes	0	-	-	-	-	-
3	3	,	,	,	$,	SYM.Pun.Comma	-	root	1	-	no	0	-	-	-	-	-
5	7	das	das	die	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	-	subj	3	-	no	0	-	-	-	-	-
9	11	war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	-	root	3	-	no	0	-	-	-	-	-
13	14	es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	pred	3	-	no	0	-	-	-	-	-
16	16	.	.	.	$.	SYM.Pun.Sent	-	root	5	-	no	0	-	-	-	-	-
18	20	Und	Und	und	KON	CONJ.Coord.-	-	root	6	-	yes	1	-	-	-	-	-
22	23	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	-	subj	8	-	no	1	-	-	-	-	-
25	31	schämte	schämte	schämen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	cj	6	-	no	1	-	-	-	-	-
33	36	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	-	obja	8	-	no	1	-	-	-	-	-
38	40	vor	vor	vor	APPR	APPR.Vor	-	pp	8	-	no	1	-	-	-	-	-
42	45	sich	sich	sich	PRF	PRO.Refl.Subst.3.Dat.Sg.*	-	pn	10	-	no	1	-	-	-	-	-
47	52	selbst	selbst	selbst	ADV	ADV	-	adv	10	-	no	1	-	-	-	-	-
54	54	.	.	.	$.	SYM.Pun.Sent	-	root	13	-	no	1	-	-	-	-	-
56	59	Aber	Aber	aber	KON	CONJ.Coord.Aber	-	root	14	-	yes	2	-	-	-	-	-
61	67	zuletzt	zuletzt	zuletzt	ADV	ADV	-	adv	16	-	no	2	-	-	-	-	-
69	75	bezwang	bezwang	bezwingen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	cj	14	-	no	2	-	-	-	-	-
77	80	er's	er_es	er_es	PIS	N.Name.Nom.Sg.*	23	subj	16	-	no	2	-	-	-	-	-
82	82	,	,	,	$,	SYM.Pun.Comma	-	root	18	-	no	2	-	-	-	-	-
84	86	und	und	und	KON	CONJ.Coord.-	-	kon	16	-	no	2	-	frame.35	-	-	-
88	90	nur	nur	nur	ADV	ADV	-	adv	21	-	no	2	-	frame.35	-	-	-
92	100	zweierlei	zweierlei	zweierlei	PIS	PRO.Indef.Subst.-.*.*.*	-	subj	22	-	no	2	-	frame.35	-	-	-
102	106	blieb	blieb	zurückbleiben	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	cj	19	-	no	2	-	frame.35	-	intexpr.35	-
108	110	ihm	ihm	er	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	17	objd	22	-	no	2	-	frame.35	speaker.35	-	-
112	113	in	in	in	APPR	APPR.In	-	pp	22	-	no	2	-	frame.35	-	-	-
115	117	der	der	d	ART	ART.Def.Dat.Sg.Fem	-	det	26	-	no	2	-	frame.35	-	-	-
119	123	Seele	Seele	Seele	NN	N.Reg.Dat.Sg.Fem	-	pn	24	-	no	2	-	frame.35	-	intexpr.35	-
125	130	zurück	zurück	zurück	PTKVZ	PART.Verb	-	avz	22	-	no	2	-	frame.35	-	-	-
132	132	:	:	:	$.	SYM.Pun.Colon	-	root	28	-	no	2	-	frame.35	-	-	-
134	139	einmal	einmal	einmal	ADV	ADV	-	root	29	-	no	2	indirect.thought.35	-	-	-	-
141	141	,	,	,	$,	SYM.Pun.Comma	-	root	30	-	no	2	indirect.thought.35	-	-	-	-
