start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	2	Bin	Bin	sein	VAFIN	VFIN.Sein.1.Sg.Pres.Ind	-	root	0	-	yes	0	freeIndirect.thought.1	-	-	-	-
4	6	ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	5|12|43|48|62|73|81|95|101|120|132|144|178|207|247|262|268|277	subj	0	-	no	0	freeIndirect.thought.1	-	-	-	-
8	12	nicht	nicht	nicht	PTKNEG	PART.Neg	-	adv	0	-	no	0	freeIndirect.thought.1	-	-	-	-
14	15	im	im	im	APPRART	APPRART.Dat.Sg.Neut	-	pp	0	-	no	0	freeIndirect.thought.1	-	-	-	-
17	21	Lande	Lande	Land	NN	N.Reg.Dat.Sg.Neut	8|9	pn	3	-	no	0	freeIndirect.thought.1	-	-	-	-
23	28	meiner	meiner	meine	PPOSAT	PRO.Poss.Attr.-.Gen.Pl.Masc	1|12|43|48|62|73|81|95|101|120|132|144|178|207|247|262|268|277|8|9	det	6	-	no	0	freeIndirect.thought.1	-	-	-	-
30	38	Vorfahren	Vorfahren	Vorfahr	NN	N.Reg.Gen.Pl.Masc	8|9	gmod	4	-	no	0	freeIndirect.thought.1	-	-	-	-
40	40	?	?	?	$.	SYM.Pun.Sent	-	root	7	-	no	0	freeIndirect.thought.1	-	-	-	-
42	44	Das	Das	d	ART	ART.Def.Nom.Sg.Neut	4|5|6|9	det	9	-	yes	1	freeIndirect.thought.1	-	-	-	-
46	49	Land	Land	Land	NN	N.Reg.Nom.Sg.Neut	4|5|6|8	root	9	-	no	1	freeIndirect.thought.1	-	-	-	-
51	51	,	,	,	$,	SYM.Pun.Comma	-	root	10	-	no	1	freeIndirect.thought.1	-	-	-	-
53	55	was	was	was	PRELS	PRO.Rel.Subst.-.Acc.Sg.Neut	-	obja	19	-	no	1	freeIndirect.thought.1	-	-	-	-
57	60	mein	mein	mein	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Masc	1|5|43|48|62|73|81|95|101|120|132|144|178|207|247|262|268|277	det	13	-	no	1	freeIndirect.thought.1	-	-	-	-
62	64	Ahn	Ahn	Ahn	NN	N.Reg.Nom.Sg.Masc	379|380	subj	19	-	no	1	freeIndirect.thought.1	-	-	-	-
66	69	Hans	Hans	Hans	NE	N.Name.Nom.Sg.Masc	379|380	app	13	yes	no	1	freeIndirect.thought.1	-	-	-	-
71	77	Everwin	Everwin	Everwin	NE	N.Name.Nom.Sg.Masc	379|380	app	14	yes	no	1	freeIndirect.thought.1	-	-	-	-
79	80	so	so	so	ADV	ADV	379|380	adv	17	-	no	1	freeIndirect.thought.1	-	-	-	-
82	90	betrübten	betrübten	betrübt	ADJA	ADJA.Pos.Gen.Sg.Neut	379|380	attr	18	-	no	1	freeIndirect.thought.1	-	-	-	-
92	98	Herzens	Herzens	Herz	NN	N.Reg.Gen.Sg.Neut	379|380	gmod	15	-	no	1	freeIndirect.thought.1	-	-	-	-
100	106	verließ	verließ	verlassen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	rel	9	-	no	1	freeIndirect.thought.1	-	-	-	-
108	110	und	und	und	KON	CONJ.Coord.-	-	kon	19	-	no	1	freeIndirect.thought.1	-	-	-	-
112	113	in	in	in	APPR	APPR.In	-	pp	24	-	no	1	freeIndirect.thought.1	-	-	-	-
115	121	sauberm	sauberem	sauber	ADJA	ADJA.Pos.Dat.Sg.Neut	-	attr	23	-	no	1	freeIndirect.thought.1	-	-	-	-
123	134	Mönchslatein	Mönchslatein	Mönchslatein	NN	N.Reg.Dat.Sg.Neut	-	pn	21	-	no	1	freeIndirect.thought.1	-	-	-	-
136	141	besang	besang	besingen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	cj	20	-	no	1	freeIndirect.thought.1	-	-	-	-
143	145	wie	wie	wie	KOKOM	CONJ.Comp.-	-	kom	24	-	no	1	freeIndirect.thought.1	-	-	-	-
147	150	eine	eine	eine	ART	ART.Indef.Nom.Sg.Fem	-	det	27	-	no	1	freeIndirect.thought.1	-	-	-	-
152	161	Nachtigall	Nachtigall	Nachtigall	NN	N.Reg.Nom.Sg.Fem	-	cj	25	-	no	1	freeIndirect.thought.1	-	-	-	-
163	164	in	in	in	APPR	APPR.In	-	pp	24	-	no	1	freeIndirect.thought.1	-	-	-	-
166	168	der	der	d	ART	ART.Def.Dat.Sg.Fem	-	det	30	-	no	1	freeIndirect.thought.1	-	-	-	-
170	176	Perücke	Perücke	Perücke	NN	N.Reg.Dat.Sg.Fem	-	pn	28	-	no	1	freeIndirect.thought.1	-	-	-	-
178	178	?	?	?	$.	SYM.Pun.Sent	-	root	31	-	no	1	freeIndirect.thought.1	-	-	-	-
180	180	O	O	O	NE	N.Name.Nom.Sg.*	-	root	32	-	yes	2	freeIndirect.thought.1	-	-	-	-
182	188	angulus	angulus	angulus	FM	FM	-	app	32	-	no	2	freeIndirect.thought.1	-	-	-	-
190	195	ridens	ridens	ridens	FM	FM	-	app	33	-	no	2	freeIndirect.thought.1	-	-	-	-
197	197	!	!	!	$.	SYM.Pun.Sent	-	root	35	-	no	2	freeIndirect.thought.1	-	-	-	-
199	199	o	o	o	FM	FM	-	root	36	-	yes	3	freeIndirect.thought.1	-	-	-	-
201	205	prata	prata	prata	FM	FM	-	app	36	-	no	3	freeIndirect.thought.1	-	-	-	-
207	215	fontesque	fontesque	fontesque	FM	FM	-	app	37	-	no	3	freeIndirect.thought.1	-	-	-	-
217	223	susurro	susurro	susurro	FM	FM	-	app	38	-	no	3	freeIndirect.thought.1	-	-	-	-
225	228	etc.	etc.	etc.	ADV	ADV	-	kon	39	-	no	3	freeIndirect.thought.1	-	-	-	-
230	233	etc.	etc.	etc.	ADV	ADV	-	kon	40	-	no	3	freeIndirect.thought.1	-	-	-	-
235	235	–	-	-	$(	SYM.Pun.Hyph	-	root	42	-	no	3	-	-	-	-	-
237	239	Ich	Ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	1|5|12|48|62|73|81|95|101|120|132|144|178|207|247|262|268|277	subj	44	-	no	3	-	frame.9	speaker.9_1_8	-	-
