start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	0	›	&gt;	&gt;	$(	N.Name.*.*.*	-	root	0	-	yes	0	direct.thought.1	-	-	-	-
2	3	Na	Na	na	ITJ	N.Name.*.*.*	-	app	0	-	no	0	direct.thought.1	-	-	-	-
5	5	‹	&lt;	&lt;	$(	N.Name.*.*.*	-	app	1	-	no	0	direct.thought.1	-	-	-	-
7	7	,	,	,	$,	SYM.Pun.Comma	-	root	3	-	no	0	-	frame.1	-	-	-
9	13	denkt	denkt	denken	VVFIN	VFIN.Full.3.Sg.Pres.Ind	-	root	4	-	no	0	-	frame.1	-	intexpr.1	-
15	17	der	der	d	ART	ART.Def.Nom.Sg.Masc	225|226|251|255|259|273|321|357	det	6	-	no	0	-	frame.1	-	-	-
19	22	Mann	Mann	Mann	NN	N.Reg.Nom.Sg.Masc	225|226|251|255|259|273|321|357	subj	4	-	no	0	-	frame.1	speaker.1_2	-	-
24	24	,	,	,	$,	SYM.Pun.Comma	225|226|251|255|259|273|321|357	root	7	-	no	0	-	frame.1	-	-	-
26	26	›	&gt;	&gt;	$(	CARD	225|226|251|255|259|273|321|357	app	6	-	no	0	direct.thought.1	-	-	-	-
28	29	nu	nun	nun	ADV	ADV	225|226|251|255|259|273|321|357	app	8	-	no	0	direct.thought.1	-	-	-	-
31	34	geit	geit	geien	VVFIN	ADJD.Pos	225|226|251|255|259|273|321|357	app	9	-	no	0	direct.thought.1	-	-	-	-
36	37	't	't	't	NE	CARD	225|226|251|255|259|273|321|357	app	10	-	no	0	direct.thought.1	-	-	-	-
39	41	los	los	los	PTKVZ	PART.Verb	225|226|251|255|259|273|321|357	app	11	-	no	0	direct.thought.1	-	-	-	-
43	43	‹	&lt;	&lt;	$(	N.Reg.Nom.Sg.Neut	225|226|251|255|259|273|321|357	app	12	-	no	0	direct.thought.1	-	-	-	-
45	45	,	,	,	$,	SYM.Pun.Comma	-	root	14	-	no	0	-	-	-	-	-
47	49	und	und	und	KON	CONJ.Coord.-	-	kon	4	-	no	0	-	frame.2	-	-	-
51	58	erwartet	erwartet	erwarten	VVFIN	VFIN.Full.3.Sg.Pres.Ind	-	cj	15	-	no	0	-	frame.2	-	intexpr.2	-
60	64	jeden	jeden	jede	PIAT	PRO.Indef.Attr.-.Acc.Sg.Masc	-	det	18	-	no	0	-	frame.2	-	-	-
66	75	Augenblick	Augenblick	Augenblick	NN	N.Reg.Acc.Sg.Masc	-	obja	16	-	no	0	-	frame.2	-	-	-
77	77	,	,	,	$,	SYM.Pun.Comma	-	root	19	-	no	0	-	frame.2	-	-	-
79	81	daß	daß	daß	KOUS	CONJ.SubFin.-	-	konj	30	-	no	0	indirect.thought.2	-	-	-	-
83	85	die	die	d	ART	ART.Def.Nom.Sg.Fem	40	det	22	-	no	0	indirect.thought.2	-	-	-	-
87	90	Magd	Magd	Magd	NN	N.Reg.Nom.Sg.Fem	40	subj	30	-	no	0	indirect.thought.2	-	-	-	-
92	94	das	das	d	ART	ART.Def.Acc.Sg.Neut	-	det	25	-	no	0	indirect.thought.2	-	-	-	-
96	104	heimliche	heimliche	heimlich	ADJA	ADJA.Pos.Acc.Sg.Neut	-	attr	25	-	no	0	indirect.thought.2	-	-	-	-
106	112	Gericht	Gericht	Gericht	NN	N.Reg.Acc.Sg.Neut	-	obja	29	-	no	0	indirect.thought.2	-	-	-	-
114	116	auf	auf	auf	APPR	APPR.Auf	-	objp	29	-	no	0	indirect.thought.2	-	-	-	-
118	120	den	den	d	ART	ART.Def.Acc.Sg.Masc	329|330	det	28	-	no	0	indirect.thought.2	-	-	-	-
