start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	0	»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	-	root	0	-	yes	0	direct.speech.1	-	-	-	-
2	4	Nun	Nun	nun	ADV	ADV	-	root	1	-	no	0	direct.speech.1	-	-	-	-
6	6	,	,	--	$,	SYM.Pun.Comma	-	root	2	-	no	0	direct.speech.1	-	-	-	-
8	10	ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	61|66|88|106|108|136	subj	4	-	no	0	direct.speech.1	frame.2	speaker.2	-	-
12	18	wünsche	wünsche	wunsch	VVFIN	VFIN.Full.1.Sg.Pres.Ind	-	root	4	-	no	0	direct.speech.1	frame.2	-	intexpr.2	-
20	20	,	,	--	$,	SYM.Pun.Comma	-	root	5	-	no	0	direct.speech.1	frame.2	-	-	-
22	24	daß	daß	daß	KOUS	CONJ.SubFin.-	-	konj	15	-	no	0	direct.speech.1|indirect.thought.2	-	-	-	-
26	28	Sie	Sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	-	subj	15	-	no	0	direct.speech.1|indirect.thought.2	-	-	-	-
30	33	Ihre	Ihre	ihr	PPOSAT	PRO.Poss.Attr.-.Acc.Pl.Masc	19|46|47|53|57|72|75	det	9	-	no	0	direct.speech.1|indirect.thought.2	-	-	-	-
35	40	Zwecke	Zwecke	Zweck	NN	N.Reg.Acc.Pl.Masc	19|46|47|53|57|72|75	obja	15	-	no	0	direct.speech.1|indirect.thought.2	-	-	-	-
42	44	auf	auf	auf	APPR	APPR.Auf	-	pp	15	-	no	0	direct.speech.1|indirect.thought.2	-	-	-	-
46	48	das	das	der	ART	ART.Def.Acc.Sg.Neut	-	det	12	-	no	0	direct.speech.1|indirect.thought.2	-	-	-	-
50	54	beste	beste	gut	ADJA	ADJA.Sup.Acc.Sg.Neut	-	pn	10	-	no	0	direct.speech.1|indirect.thought.2	-	-	-	-
56	58	und	und	und	KON	CONJ.Coord.-	-	kon	12	-	no	0	direct.speech.1|indirect.thought.2	-	-	-	-
60	73	vollständigste	vollständigste	vollständig	ADJA	ADJA.Sup.Acc.Sg.Neut	-	cj	13	-	no	0	direct.speech.1|indirect.thought.2	-	-	-	-
75	83	erreichen	erreichen	erreichen	VVINF	VINF.Full.-	-	objc	4	-	no	0	direct.speech.1|indirect.thought.2	-	-	-	-
