start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	2	Nun	Nun	nun	ADV	ADV	-	root	0	-	yes	0	direct.speech.7|direct.speech.1	-	-	-	-
4	4	,	,	--	$,	SYM.Pun.Comma	-	root	1	-	no	0	direct.speech.7|direct.speech.1	-	-	-	-
6	12	Philipp	Philipp	Philipp	NE	N.Name.Nom.Sg.Masc	532|533|591	root	2	yes	no	0	direct.speech.7|direct.speech.1	-	speaker.7	-	-
14	14	,	,	--	$,	SYM.Pun.Comma	-	root	3	-	no	0	direct.speech.7|direct.speech.1	-	-	-	-
16	20	fange	fange	anfange	VVFIN	VFIN.Full.3.Sg.Pres.Subj	-	root	4	-	no	0	direct.speech.7|direct.speech.1	-	-	-	-
22	25	noch	noch	noch	ADV	ADV	-	adv	4	-	no	0	direct.speech.7|direct.speech.1	-	-	-	-
27	32	einmal	einmal	einmal	ADV	ADV	-	adv	4	-	no	0	direct.speech.7|direct.speech.1	-	-	-	-
34	36	von	von	von	APPR	APPR.Dat	-	pp	4	-	no	0	direct.speech.7|direct.speech.1	-	-	-	-
38	41	vorn	vorn	vorn	ADV	ADV	-	adv	7	-	no	0	direct.speech.7|direct.speech.1	-	-	-	-
43	44	an	an	an	PTKVZ	APZR	-	avz	4	-	no	0	direct.speech.7|direct.speech.1	-	-	-	-
46	46	!	!	--	$.	SYM.Pun.Sent	-	root	10	-	no	0	direct.speech.7|direct.speech.1	-	-	-	-
48	48	‹	&lt;	&lt;	$(	N.Reg.Acc.Sg.Neut	-	root	11	-	no	0	direct.speech.7|direct.speech.1	-	-	-	-
50	51	so	so	so	ADV	ADV	-	adv	13	-	no	0	direct.speech.7	frame.1	-	-	-
53	57	sagte	sagte	sagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	13	-	no	0	direct.speech.7	frame.1	-	intexpr.1	-
59	61	ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	22|43|47|49|60|70|80|106|113|118|143|174|177|191|195|213|227|239|245|254|262|265|278|286|307|320|337|361|370|377|394|479|486|524|536|547|553	subj	13	-	no	0	direct.speech.7	frame.1	speaker.1	-	-
63	65	mir	mir	sich	PPER	PRO.Refl.Subst.1.Dat.Sg.*	-	objd	13	-	no	0	direct.speech.7	frame.1	-	-	-
67	72	selbst	selbst	selbst	ADV	ADV	-	adv	13	-	no	0	direct.speech.7	frame.1	-	-	-
74	76	mit	mit	mit	APPR	APPR.Dat	-	pp	13	-	no	0	direct.speech.7	frame.1	-	-	-
78	89	aufrichtigem	aufrichtigem	aufrichtig	ADJA	ADJA.Pos.Dat.Sg.Masc	-	attr	19	-	no	0	direct.speech.7	frame.1	-	-	-
91	95	Muthe	Mute	Mute	NN	N.Reg.Dat.Sg.Masc	-	pn	17	-	no	0	direct.speech.7	frame.1	-	-	-
97	97	,	,	--	$,	SYM.Pun.Comma	-	root	20	-	no	0	direct.speech.7	-	-	-	-
99	101	als	als	als	KOUS	CONJ.SubFin.-	-	konj	26	-	no	0	direct.speech.7	-	-	-	-
103	105	ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	14|43|47|49|60|70|80|106|113|118|143|174|177|191|195|213|227|239|245|254|262|265|278|286|307|320|337|361|370|377|394|479|486|524|536|547|553	subj	26	-	no	0	direct.speech.7	-	-	-	-
107	109	ein	ein	ein	ART	ART.Indef.Acc.Sg.Neut	28	det	25	-	no	0	direct.speech.7	-	-	-	-
111	120	englisches	englisches	englisch	ADJA	ADJA.Pos.Acc.Sg.Neut	28	attr	25	-	no	0	direct.speech.7	-	-	-	-
122	127	Schiff	Schiff	Schiff	NN	N.Reg.Acc.Sg.Neut	28	obja	26	-	no	0	direct.speech.7	-	-	-	-
129	134	betrat	betrat	betreten	VVFIN	VFIN.Full.1.Sg.Past.Ind	-	neb	13	-	no	0	direct.speech.7	-	-	-	-
136	136	,	,	--	$,	SYM.Pun.Comma	-	root	27	-	no	0	direct.speech.7	-	-	-	-
138	140	das	das	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	23|24|25	subj	36	-	no	0	direct.speech.7	-	-	-	-
142	146	einen	einen	ein	ART	ART.Indef.Acc.Sg.Masc	-	det	30	-	no	0	direct.speech.7	-	-	-	-
148	152	Theil	Teil	Teil	NN	N.Reg.Acc.Sg.Masc	-	obja	35	-	no	0	direct.speech.7	-	-	-	-
154	156	der	der	der	ART	ART.Def.Gen.Sg.Fem	-	det	32	-	no	0	direct.speech.7	-	-	-	-
158	172	Schiffbrüchigen	Schiffbrüchigen	schiffbrüchige	NN	N.Reg.Gen.Sg.Fem	-	gmod	30	-	no	0	direct.speech.7	-	-	-	-
174	177	nach	nach	nach	APPR	APPR.Dat	-	pp	35	-	no	0	direct.speech.7	-	-	-	-
179	186	New-York	New_York	New_York	NE	N.Name.Dat.Sg.Neut	120	pn	33	-	no	0	direct.speech.7	-	-	-	-
188	194	bringen	bringen	bringen	VVINF	VINF.Full.-	-	aux	36	-	no	0	direct.speech.7	-	-	-	-
196	201	wollte	wollte	wollen	VMFIN	VFIN.Mod.3.Sg.Past.Ind	-	rel	25	-	no	0	direct.speech.7	-	-	-	-
203	203	.	.	--	$.	SYM.Pun.Sent	-	root	37	-	no	0	direct.speech.7	-	-	-	-
205	206	Am	Am	an	PTKA	PART.Deg	-	adv	39	-	yes	1	direct.speech.7	-	-	-	-
208	214	meisten	meisten	meister	PIS	ADJD.Pos	-	adv	40	-	no	1	direct.speech.7	-	-	-	-
216	219	leid	leid	leid	ADJD	ADJD.Pos	-	adv	41	-	no	1	direct.speech.7	-	-	-	-
221	224	that	tat	taben	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	41	-	no	1	direct.speech.7	-	-	-	-
226	227	es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	subj	41	-	no	1	direct.speech.7	-	-	-	-
229	231	mir	mir	sich	PRF	PRO.Pers.Subst.1.Dat.Sg.*	14|22|47|49|60|70|80|106|113|118|143|174|177|191|195|213|227|239|245|254|262|265|278|286|307|320|337|361|370|377|394|479|486|524|536|547|553	objd	41	-	no	1	direct.speech.7	-	-	-	-
233	234	um	um	um	APPR	APPR.Acc	-	pp	41	-	no	1	direct.speech.7	-	-	-	-
236	243	Gretchen	Gretchen	Gretchen	NE	N.Name.Acc.Sg.Neut	53|56	pn	44	yes	no	1	direct.speech.7	-	-	-	-
245	245	,	,	--	$,	SYM.Pun.Comma	-	root	46	-	no	1	direct.speech.7	-	-	-	-
247	249	ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	14|22|43|49|60|70|80|106|113|118|143|174|177|191|195|213|227|239|245|254|262|265|278|286|307|320|337|361|370|377|394|479|486|524|536|547|553	subj	48	-	no	1	direct.speech.7|reported.thought.2	-	speaker.2	-	-
251	255	hatte	hatte	haben	VAFIN	VFIN.Haben.1.Sg.Past.Ind	-	kon	41	-	no	1	direct.speech.7|reported.thought.2	-	-	-	-
257	259	mir	mir	sich	PPER	PRO.Pers.Subst.1.Dat.Sg.*	14|22|43|47|60|70|80|106|113|118|143|174|177|191|195|213|227|239|245|254|262|265|278|286|307|320|337|361|370|377|394|479|486|524|536|547|553	objd	58	-	no	1	direct.speech.7|reported.thought.2	-	-	-	-
261	265	schon	schon	schon	ADV	ADV	-	adv	58	-	no	1	direct.speech.7|reported.thought.2	-	-	-	-
267	268	so	so	so	ADV	ADV	-	adv	52	-	no	1	direct.speech.7|reported.thought.2	-	-	-	-
270	276	lebhaft	lebhaft	lebhaft	ADJD	ADJD.Pos	-	adv	58	-	no	1	direct.speech.7|reported.thought.2	-	-	-	-
278	281	ihre	ihre	ihr	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	45|56	det	54	-	no	1	direct.speech.7|reported.thought.2	-	-	-	-
283	288	Freude	Freude	Freude	NN	N.Reg.Acc.Sg.Fem	-	obja	58	-	no	1	direct.speech.7|reported.thought.2	-	-	-	-
290	292	und	und	und	KON	CONJ.Coord.-	-	kon	54	-	no	1	direct.speech.7|reported.thought.2	-	-	-	-
294	298	ihren	ihren	ihr	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	45|53	det	57	-	no	1	direct.speech.7|reported.thought.2	-	-	-	-
300	303	Dank	Dank	Dank	NN	N.Reg.Acc.Sg.Masc	-	cj	55	-	no	1	direct.speech.7|reported.thought.2	-	-	-	-
305	315	vorgestellt	vorgestellt	vorstellen	VVPP	VPP.Full.Psp	-	aux	48	-	no	1	direct.speech.7|reported.thought.2	-	-	intexpr.2	-
317	317	!	!	--	$.	SYM.Pun.Sent	-	root	59	-	no	1	direct.speech.7|reported.thought.2	-	-	-	-
319	321	Ich	Ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	14|22|43|47|49|70|80|106|113|118|143|174|177|191|195|213|227|239|245|254|262|265|278|286|307|320|337|361|370|377|394|479|486|524|536|547|553	subj	61	-	yes	2	direct.speech.7	-	-	-	-
323	327	besaß	besaß	besitzen	VVFIN	VFIN.Full.1.Sg.Past.Ind	-	root	61	-	no	2	direct.speech.7	-	-	-	-
329	334	nichts	nichts	nichts	PIS	PRO.Indef.Subst.-.*.*.Neut	-	obja	61	-	no	2	direct.speech.7	-	-	-	-
336	339	mehr	mehr	mehr	PIS	PRO.Indef.Subst.-.*.*.*	-	adv	62	-	no	2	direct.speech.7	-	-	-	-
341	343	als	als	als	KOKOM	CONJ.Comp.-	-	kom	61	-	no	2	direct.speech.7	-	-	-	-
345	348	eine	eine	ein	ART	ART.Indef.Nom.Sg.Fem	69	det	67	-	no	2	direct.speech.7	-	-	-	-
350	353	alte	alte	alt	ADJA	ADJA.Pos.Nom.Sg.Fem	69	attr	67	-	no	2	direct.speech.7	-	-	-	-
355	365	Brieftasche	Brieftasche	Brieftasche	NN	N.Reg.Nom.Sg.Fem	69	cj	64	-	no	2	direct.speech.7	-	-	-	-
367	367	,	,	--	$,	SYM.Pun.Comma	-	root	68	-	no	2	direct.speech.7	-	-	-	-
369	374	welche	welche	welcher	PRELS	PRO.Rel.Subst.-.Acc.Sg.Fem	65|66|67	obja	75	-	no	2	direct.speech.7	-	-	-	-
376	378	ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	14|22|43|47|49|60|80|106|113|118|143|174|177|191|195|213|227|239|245|254|262|265|278|286|307|320|337|361|370|377|394|479|486|524|536|547|553	subj	76	-	no	2	direct.speech.7	-	-	-	-
380	382	mir	mir	sich	PRF	PRO.Pers.Subst.1.Dat.Sg.*	-	objd	75	-	no	2	direct.speech.7	-	-	-	-
384	385	um	um	um	APPR	APPR.Acc	-	pp	75	-	no	2	direct.speech.7	-	-	-	-
387	389	den	den	der	ART	ART.Def.Acc.Sg.Masc	79	det	74	-	no	2	direct.speech.7	-	-	-	-
391	394	Leib	Leib	Leib	NN	N.Reg.Acc.Sg.Masc	79	pn	72	-	no	2	direct.speech.7	-	-	-	-
396	403	gebunden	gebunden	binden	VVPP	VPP.Full.Psp	-	aux	76	-	no	2	direct.speech.7	-	-	-	-
405	409	hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	-	rel	67	-	no	2	direct.speech.7	-	-	-	-
411	411	,	,	--	$,	SYM.Pun.Comma	-	root	77	-	no	2	direct.speech.7	-	-	-	-
413	415	und	und	und	KON	CONJ.Coord.-	-	root	78	-	no	2	direct.speech.7	-	-	-	-
417	419	die	die	der	PDS	PRO.Rel.Subst.-.Nom.Sg.Fem	73|74	cj	78	-	no	2	direct.speech.7	-	-	-	-
421	426	meinen	meinen	mein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	14|22|43|47|49|60|70|106|113|118|143|174|177|191|195|213|227|239|245|254|262|265|278|286|307|320|337|361|370|377|394|479|486|524|536|547|553	root	80	-	no	2	direct.speech.7	-	-	-	-
428	432	Tauf-	Tauf-	Tauf	TRUNC	TRUNC.Noun	-	root	81	-	no	2	direct.speech.7	-	-	-	-
434	434	,	,	--	$,	SYM.Pun.Comma	-	root	82	-	no	2	direct.speech.7	-	-	-	-
436	441	meinen	meinen	mein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	-	root	83	-	no	2	direct.speech.7	-	-	-	-
443	456	Heimathsschein	Heimatsschein	Heimatsschein	NN	N.Reg.Acc.Sg.Masc	-	subj	83	-	no	2	direct.speech.7	-	-	-	-
458	458	,	,	--	$,	SYM.Pun.Comma	-	root	85	-	no	2	direct.speech.7	-	-	-	-
460	462	ein	ein	ein	ART	ART.Indef.*.*.*	96|161	det	88	-	no	2	direct.speech.7	-	-	-	-
464	467	paar	paar	paar	PIAT	PRO.Indef.Attr.-.*.*.*	96|161	attr	88	-	no	2	direct.speech.7	-	-	-	-
469	478	Goldstücke	Goldstücke	Goldstück	NN	N.Reg.Acc.Pl.Neut	96|161	kon	84	-	no	2	direct.speech.7	-	-	-	-
480	482	und	und	und	KON	CONJ.Coord.-	96|161	kon	88	-	no	2	direct.speech.7	-	-	-	-
484	486	die	die	der	ART	ART.Def.Acc.Sg.Fem	96|161	det	94	-	no	2	direct.speech.7	-	-	-	-
488	493	kleine	kleine	klein	ADJA	ADJA.Pos.Acc.Sg.Fem	96|161	attr	94	-	no	2	direct.speech.7	-	-	-	-
495	495	,	,	--	$,	SYM.Pun.Comma	96|161	root	92	-	no	2	direct.speech.7	-	-	-	-
497	505	schlechte	schlechte	schlecht	ADJA	ADJA.Pos.Acc.Sg.Fem	96|161	kon	91	-	no	2	direct.speech.7	-	-	-	-
507	518	Photographie	Photographie	Photographie	NN	N.Reg.Acc.Sg.Fem	96|161	cj	89	-	no	2	direct.speech.7	-	-	-	-
520	520	,	,	--	$,	SYM.Pun.Comma	-	root	95	-	no	2	direct.speech.7	-	-	-	-
522	524	die	die	der	PRELS	PRO.Rel.Subst.-.Acc.Sg.Fem	86|87|88|89|90|91|92|93|94|161	subj	98	-	no	2	direct.speech.7	-	-	-	-
526	528	Sie	Sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	-	obja	98	-	no	2	direct.speech.7	-	-	-	-
530	536	kannten	kannten	kennen	VVFIN	VFIN.Full.3.Pl.Past.Ind	-	rel	88	-	no	2	direct.speech.7	-	-	-	-
538	538	,	,	--	$,	SYM.Pun.Comma	-	root	99	-	no	2	direct.speech.7	-	-	-	-
540	547	enthielt	enthielt	enthalten	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	100	-	no	2	direct.speech.7	-	-	-	-
549	549	;	;	--	$.	SYM.Pun.Sent	-	root	101	-	no	2	direct.speech.7	-	-	-	-
551	554	aber	aber	aber	KON	CONJ.Coord.Aber	-	root	102	-	no	2	direct.speech.7|indirect.thought.3	-	-	-	-
556	558	auf	auf	auf	APPR	APPR.Auf	-	pp	109	-	no	2	direct.speech.7|indirect.thought.3	-	-	-	-
560	566	welches	welches	welcher	PWAT	PRO.Inter.Attr.-.Acc.Sg.Neut	-	det	105	-	no	2	direct.speech.7|indirect.thought.3	-	-	-	-
568	571	Ziel	Ziel	Ziel	NN	N.Reg.Acc.Sg.Neut	-	pn	103	-	no	2	direct.speech.7|indirect.thought.3	-	-	-	-
573	575	ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	14|22|43|47|49|60|70|80|113|118|143|174|177|191|195|213|227|239|245|254|262|265|278|286|307|320|337|361|370|377|394|479|486|524|536|547|553	subj	109	-	no	2	direct.speech.7|indirect.thought.3	-	-	-	-
577	579	nun	nun	nun	ADV	ADV	-	adv	108	-	no	2	direct.speech.7|indirect.thought.3	-	-	-	-
