start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	5	Abends	Abends	abends	NN	ADV	-	root	0	-	yes	0	direct.speech.8	-	-	-	-
7	7	,	,	--	$,	SYM.Pun.Comma	-	root	1	-	no	0	direct.speech.8	-	-	-	-
9	12	wenn	wenn	wenn	KOUS	CONJ.SubFin.-	-	root	2	-	no	0	direct.speech.8	-	-	-	-
14	16	ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	12|15|55|93|128|142|156|167|172|221	root	3	-	no	0	direct.speech.8	-	-	-	-
18	20	auf	auf	auf	APPR	APPR.Auf	-	pp	3	-	no	0	direct.speech.8	-	-	-	-
22	25	Deck	Deck	Deck	NN	N.Reg.Acc.Sg.Neut	429|430	pn	4	-	no	0	direct.speech.8	-	-	-	-
27	38	lustwandelte	lustwandelte	lustwandeln	VVFIN	VFIN.Full.1.Sg.Past.Ind	429|430	app	5	-	no	0	direct.speech.8	-	-	-	-
40	40	,	,	--	$,	SYM.Pun.Comma	-	root	7	-	no	0	direct.speech.8	-	-	-	-
42	49	gesellte	gesellte	gesellen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	8	-	no	0	direct.speech.8	-	-	-	-
51	52	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	17	subj	8	-	no	0	direct.speech.8	-	speaker.1	-	-
54	57	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	-	obja	8	-	no	0	direct.speech.8	-	-	-	-
59	60	zu	zu	zu	APPR	APPR.Dat	-	objp	8	-	no	0	direct.speech.8	-	-	-	-
62	64	mir	mir	sich	PPER	PRO.Pers.Subst.1.Dat.Sg.*	3|15|55|93|128|142|156|167|172|221	pn	11	-	no	0	direct.speech.8	-	-	-	-
66	68	und	und	und	KON	CONJ.Coord.-	-	kon	8	-	no	0	direct.speech.8	-	-	-	-
70	77	erzählte	erzählte	erzählen	VVFIN	VFIN.Full.1.Sg.Past.Ind	-	cj	13	-	no	0	direct.speech.8|reported.speech.1	-	-	intexpr.1	-
79	81	mir	mir	sich	PPER	PRO.Refl.Subst.1.Dat.Sg.*	3|12|55|93|128|142|156|167|172|221	objd	14	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
83	85	von	von	von	APPR	APPR.Dat	-	pp	14	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
87	92	seiner	seiner	sein	PPOSAT	PRO.Poss.Attr.-.Dat.Sg.Fem	9	det	19	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
94	100	schönen	schönen	schön	ADJA	ADJA.Pos.Dat.Sg.Fem	-	attr	19	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
102	111	Vaterstadt	Vaterstadt	Vaterstadt	NN	N.Reg.Dat.Sg.Fem	-	pn	16	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
113	113	,	,	--	$,	SYM.Pun.Comma	-	root	20	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
115	116	wo	wo	wo	PWAV	PROADV.Inter	-	adv	31	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
118	120	man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	-	subj	31	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
122	124	auf	auf	auf	APPR	APPR.Auf	-	pp	31	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
126	131	Kähnen	Kähnen	Kähnen	NN	N.Reg.Dat.Pl.Masc	-	pn	23	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
133	137	durch	durch	durch	APPR	APPR.Acc	-	pp	31	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
139	141	die	die	der	ART	ART.Def.Acc.Pl.Fem	40	det	27	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
143	149	Straßen	Straßen	Straße	NN	N.Reg.Acc.Pl.Fem	40	pn	25	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
151	153	und	und	und	KON	CONJ.Coord.-	-	kon	25	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
155	157	zum	zum	zu	APPRART	APPRART.Dat.Sg.Masc	-	cj	28	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
159	163	Bazar	Bazar	Bazar	NN	N.Reg.Dat.Sg.Masc	-	pn	29	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
165	169	fährt	fährt	fahren	VVFIN	VFIN.Full.3.Sg.Pres.Ind	-	objc	14	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
171	171	,	,	--	$,	SYM.Pun.Comma	-	root	32	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
173	175	und	und	und	KON	CONJ.Coord.-	-	kon	31	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
177	178	wo	wo	wo	PWAV	PROADV.Inter	-	adv	37	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
180	182	ein	ein	ein	ART	ART.Indef.Nom.Sg.Masc	39|46|53	det	36	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
184	189	Sultan	Sultan	Sultan	NN	N.Reg.Nom.Sg.Masc	39|46|53	subj	37	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
191	197	regiert	regiert	regieren	VVPP	VPP.Full.Psp	-	cj	33	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
199	199	,	,	--	$,	SYM.Pun.Comma	-	root	38	-	no	0	direct.speech.8|reported.speech.1	-	-	-	-
201	203	den	den	der	PRELS	PRO.Rel.Subst.-.Acc.Sg.Masc	35|36|46|53	obja	43	-	no	0	direct.speech.8|reported.speech.1|reported.speech.2.border=unspec	-	-	-	-
205	207	sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	26|27	subj	43	-	no	0	direct.speech.8|reported.speech.1|reported.speech.2.border=unspec	-	speaker.2	-	-
209	211	den	den	der	ART	ART.Def.Acc.Sg.Masc	-	det	42	-	no	0	direct.speech.8|reported.speech.1|reported.speech.2.border=unspec	-	-	-	-
