start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	1	Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	subj	1	-	yes	0	-	-	-	-	-
3	5	war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	-	root	1	-	no	0	-	-	-	-	-
7	19	gewissermaßen	gewissermaßen	gewißermaßen	ADV	ADV	-	adv	1	-	no	0	-	-	-	-	-
21	23	ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	7	det	5	-	no	0	-	-	-	-	-
25	50	historischethnographischer	historischethnographischer	historischethnographisch	ADJA	ADJA.Pos.Nom.Sg.Masc	7	attr	5	-	no	0	-	-	-	-	-
52	67	Schneiderfestzug	Schneiderfestzug	Schneiderfestzug	NN	N.Reg.Nom.Sg.Masc	7	pred	1	-	no	0	-	-	-	-	-
69	69	,	,	,	$,	SYM.Pun.Comma	-	root	6	-	no	0	-	-	-	-	-
71	77	welcher	welcher	welche	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	3|4|5	subj	14	-	no	0	-	frame.1	-	-	-
79	81	mit	mit	mit	APPR	APPR.Dat	-	pp	14	-	no	0	-	frame.1	-	-	-
83	85	der	der	d	ART	ART.Def.Dat.Sg.Fem	-	det	13	-	no	0	-	frame.1	-	-	-
87	97	umgekehrten	umgekehrten	umgekehrt	ADJA	ADJA.Pos.Dat.Sg.Fem	-	attr	13	-	no	0	-	frame.1	-	-	-
99	101	und	und	und	KON	CONJ.Coord.-	-	kon	10	-	no	0	-	frame.1	-	-	-
103	113	ergänzenden	ergänzenden	ergänzend	ADJA	ADJA.Pos.Dat.Sg.Fem	-	cj	11	-	no	0	-	frame.1	-	-	-
115	123	Inschrift	Inschrift	Inschrift	NN	N.Reg.Dat.Sg.Fem	-	pn	8	-	no	0	-	frame.1	-	intexpr.1	-
125	132	abschloß	abschloß	abschließen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	rel	5	-	no	0	-	frame.1	-	-	-
134	134	:	:	:	$.	SYM.Pun.Colon	-	root	15	-	no	0	-	frame.1	-	-	-
136	136	»	&quot;	&quot;	$(	CARD	-	root	16	-	yes	1	direct.writing.1	-	-	-	-
138	144	Kleider	Kleider	Kleid	NN	N.Reg.Acc.Pl.Neut	-	subj	18	-	no	1	direct.writing.1	-	-	-	-
146	151	machen	machen	machen	VVFIN	VFIN.Full.3.Pl.Pres.Ind	-	root	18	-	no	1	direct.writing.1	-	-	-	-
153	157	Leute	Leute	Leute	NN	N.Reg.Nom.Pl.*	177|178	obja	18	-	no	1	direct.writing.1	-	-	-	-
159	159	!	!	!	$.	SYM.Pun.Sent	-	root	20	-	no	1	direct.writing.1	-	-	-	-
161	161	«	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	-	root	21	-	no	1	direct.writing.1	-	-	-	-
163	164	In	In	in	APPR	APPR.In	-	pp	29	-	yes	2	-	-	-	-	-
166	168	dem	dem	d	ART	ART.Def.Dat.Sg.Masc	-	det	25	-	no	2	-	-	-	-	-
170	176	letzten	letzten	letzte	ADJA	ADJA.Pos.Dat.Sg.Masc	-	attr	25	-	no	2	-	-	-	-	-
178	186	Schlitten	Schlitten	Schlitten	NN	N.Reg.Dat.Sg.Masc	-	pn	22	-	no	2	-	-	-	-	-
188	190	mit	mit	mit	APPR	APPR.Dat	-	pp	25	-	no	2	-	-	-	-	-
192	197	dieser	dieser	diese	PDAT	PRO.Dem.Attr.-.Dat.Sg.Fem	-	det	28	-	no	2	-	-	-	-	-
199	209	Überschrift	Überschrift	Überschrift	NN	N.Reg.Dat.Sg.Fem	-	pn	26	-	no	2	-	-	-	-	-
211	215	saßen	saßen	sitzen	VVFIN	VFIN.Full.3.Pl.Past.Ind	-	root	29	-	no	2	-	-	-	-	-
217	223	nämlich	nämlich	nämlich	ADV	ADV	-	adv	29	-	no	2	-	-	-	-	-
225	225	,	,	,	$,	SYM.Pun.Comma	-	root	31	-	no	2	-	-	-	-	-
227	229	als	als	als	KOUS	CONJ.Comp.-	-	root	32	-	no	2	-	-	-	-	-
231	233	das	das	d	ART	ART.Def.Nom.Sg.Neut	-	det	34	-	no	2	-	-	-	-	-
235	238	Werk	Werk	Werk	NN	N.Reg.Nom.Sg.Neut	-	root	34	-	no	2	-	-	-	-	-
240	242	der	der	d	ART	ART.Def.Gen.Pl.Fem	-	det	40	-	no	2	-	-	-	-	-
244	259	vorausgefahrenen	vorausgefahrenen	vorausgefahren	ADJA	ADJA.Pos.Gen.Pl.Fem	-	attr	40	-	no	2	-	-	-	-	-
261	271	heidnischen	heidnischen	heidnisch	ADJA	ADJA.Pos.Gen.Pl.Fem	-	attr	40	-	no	2	-	-	-	-	-
273	275	und	und	und	KON	CONJ.Coord.-	-	kon	37	-	no	2	-	-	-	-	-
277	288	christlichen	christlichen	christlich	ADJA	ADJA.Pos.Gen.Pl.Fem	-	cj	38	-	no	2	-	-	-	-	-
290	304	Nahtbeflissenen	Nahtbeflissenen	Nahtbeflissene	NN	N.Reg.Gen.Pl.Fem	-	gmod	34	-	no	2	-	-	-	-	-
306	310	aller	aller	alle	PIAT	PRO.Indef.Attr.-.Gen.Sg.Fem	-	det	42	-	no	2	-	-	-	-	-
312	314	Art	Art	Art	NN	N.Reg.Gen.Sg.Fem	-	gmod	40	-	no	2	-	-	-	-	-
316	316	,	,	,	$,	SYM.Pun.Comma	-	root	43	-	no	2	-	-	-	-	-
318	328	ehrwürdiger	ehrwürdiger	ehrewürdig	ADJA	ADJA.Pos.Nom.Sg.Masc	-	attr	45	-	no	2	-	-	-	-	-
330	335	Kaiser	Kaiser	Kaiser	NN	N.Reg.Nom.Sg.Masc	-	kon	42	-	no	2	-	-	-	-	-
337	339	und	und	und	KON	CONJ.Coord.-	-	kon	45	-	no	2	-	-	-	-	-
341	346	Könige	Könige	König	NN	N.Reg.Nom.Pl.Masc	-	cj	46	-	no	2	-	-	-	-	-
348	348	,	,	,	$,	SYM.Pun.Comma	-	root	48	-	no	2	-	-	-	-	-
350	359	Ratsherren	Ratsherren	Ratsherr	NN	N.Reg.Nom.Pl.Masc	-	kon	47	-	no	2	-	-	-	-	-
361	363	und	und	und	KON	CONJ.Coord.-	-	kon	49	-	no	2	-	-	-	-	-
365	378	Stabsoffiziere	Stabsoffiziere	Stabsoffizier	NN	N.Reg.Nom.Pl.Masc	-	cj	50	-	no	2	-	-	-	-	-
380	380	,	,	,	$,	SYM.Pun.Comma	-	root	52	-	no	2	-	-	-	-	-
382	389	Prälaten	Prälaten	Prälat	NN	N.Reg.Nom.Pl.Masc	-	kon	51	-	no	2	-	-	-	-	-
391	393	und	und	und	KON	CONJ.Coord.-	-	kon	53	-	no	2	-	-	-	-	-
395	405	Stiftsdamen	Stiftsdamen	Stiftsdame	NN	N.Reg.Nom.Pl.Fem	-	cj	54	-	no	2	-	-	-	-	-
407	408	in	in	in	APPR	APPR.In	-	pp	55	-	no	2	-	-	-	-	-
410	417	höchster	höchster	hoch	ADJA	ADJA.Sup.Dat.Sg.Fem	-	attr	58	-	no	2	-	-	-	-	-
419	426	Gravität	Gravität	Gravität	NN	N.Reg.Dat.Sg.Fem	-	pn	56	-	no	2	-	-	-	-	-
428	428	.	.	.	$.	SYM.Pun.Sent	-	root	59	-	no	2	-	-	-	-	-
430	434	Diese	Diese	diese	PDAT	PRO.Dem.Attr.-.Nom.Sg.Fem	-	det	61	-	yes	3	-	-	-	-	-
436	448	Schneiderwelt	Schneiderwelt	Schneiderwelt	NN	N.Reg.Nom.Sg.Fem	-	subj	62	-	no	3	-	-	-	-	-
450	454	wußte	wußte	wissen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	62	-	no	3	-	-	-	-	-
456	459	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	-	obja	64	-	no	3	-	-	-	-	-
