start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	2	Vor	Vor	vor	APPR	APPR.Vor	-	pp	3	-	yes	0	-	-	-	-	-
4	9	vielen	vielen	vieler	PIAT	PRO.Indef.Attr.-.Dat.Pl.Neut	-	det	2	-	no	0	-	-	-	-	-
11	16	Jahren	Jahren	Jahr	NN	N.Reg.Dat.Pl.Neut	-	pn	0	-	no	0	-	-	-	-	-
18	23	wollte	wollte	wollen	VMFIN	VFIN.Mod.3.Sg.Past.Ind	-	root	3	-	no	0	-	-	-	-	-
25	30	einmal	einmal	einmal	ADV	ADV	40|41|67|78|91|92|102|160|161|190|201	adv	6	-	no	0	-	-	-	-	-
32	34	ein	ein	ein	ART	ART.Indef.Nom.Sg.*	40|41|67|78|91|92|102|160|161|190|201	det	6	-	no	0	-	-	-	-	-
36	43	Fuhrmann	Fuhrmann	Fuhrmann	NN	N.Name.Nom.Sg.*	40|41|67|78|91|92|102|160|161|190|201	subj	3	-	no	0	-	-	-	-	-
45	47	die	die	der	ART	ART.Def.Acc.Sg.Fem	-	det	9	-	no	0	-	-	-	-	-
49	53	große	große	groß	ADJA	ADJA.Pos.Acc.Sg.Fem	-	attr	9	-	no	0	-	-	-	-	-
55	60	Steige	Steige	Steig	NN	N.Reg.Acc.Sg.Fem	-	obja	20	-	no	0	-	-	-	-	-
62	64	bei	bei	bei	APPR	APPR.Dat	-	pp	20	-	no	0	-	-	-	-	-
66	75	Haigerloch	Haigerloch	Haigerloch	NE	N.Name.Dat.Sg.Neut	-	pn	10	-	no	0	-	-	-	-	-
77	78	im	im	in	APPRART	APPRART.Dat.Sg.Neut	-	pp	20	-	no	0	-	-	-	-	-
80	88	Hechinger	Hechinger	Hechinger	ADJA	ADJA.Pos.*.*.*	-	pn	12	-	no	0	-	-	-	-	-
90	97	Ländchen	Ländchen	Ländchen	NN	N.Reg.Dat.Sg.Neut	-	app	13	-	no	0	-	-	-	-	-
99	101	mit	mit	mit	APPR	APPR.Dat	-	pp	20	-	no	0	-	-	-	-	-
103	107	einem	einem	ein	ART	ART.Indef.Dat.Sg.Neut	-	det	19	-	no	0	-	-	-	-	-
