start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	1	Er	Er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	9	subj	1	-	yes	0	-	-	-	-	-
3	7	hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	-	root	1	-	no	0	-	-	-	-	-
9	11	den	den	d	ART	ART.Def.Acc.Sg.Masc	-	det	3	-	no	0	-	-	-	-	-
13	16	Kopf	Kopf	Kopf	NN	N.Reg.Acc.Sg.Masc	-	obja	7	-	no	0	-	-	-	-	-
18	21	weit	weit	weit	ADJD	ADJD.Pos	-	adv	5	-	no	0	-	-	-	-	-
23	26	nach	nach	nach	APPR	APPR.Dat	-	pp	7	-	no	0	-	-	-	-	-
28	36	rückwärts	rückwärts	rückwärts	ADV	ADV	-	adv	5	-	no	0	-	-	-	-	-
38	44	gebeugt	gebeugt	beugen	VVPP	VPP.Full.Psp	-	aux	1	-	no	0	-	-	-	-	-
46	46	,	,	,	$,	SYM.Pun.Comma	-	root	8	-	no	0	-	-	-	-	-
48	52	seine	seine	seine	PPOSAT	PRO.Poss.Attr.-.Nom.Pl.Neut	0	det	12	-	no	0	-	-	-	-	-
54	59	langen	langen	lang	ADJA	ADJA.Pos.Nom.Pl.Neut	84	attr	12	-	no	0	-	-	-	-	-
61	69	schwarzen	schwarzen	schwarz	ADJA	ADJA.Pos.Nom.Pl.Neut	84	attr	12	-	no	0	-	-	-	-	-
71	75	Haare	Haare	Haar	NN	N.Reg.Nom.Pl.Neut	84	subj	13	-	no	0	-	-	-	-	-
77	83	lockten	lockten	locken	VVFIN	VFIN.Full.3.Pl.Past.Ind	-	kon	1	-	no	0	-	-	-	-	-
85	88	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	-	obja	13	-	no	0	-	-	-	-	-
90	93	über	über	über	APPR	APPR.über	-	pp	13	-	no	0	-	-	-	-	-
95	97	den	den	d	ART	ART.Def.Acc.Sg.Masc	-	det	18	-	no	0	-	-	-	-	-
99	105	lichten	lichten	licht	ADJA	ADJA.Pos.Acc.Sg.Masc	-	attr	18	-	no	0	-	-	-	-	-
107	116	Sommerrock	Sommerrock	Sommerrock	NN	N.Reg.Acc.Sg.Masc	-	pn	15	-	no	0	-	-	-	-	-
118	120	bis	bis	bis	APPR	APPR.Bis	-	kon	15	-	no	0	-	-	-	-	-
122	123	an	an	an	APPR	APPR.An	-	pp	19	-	no	0	-	-	-	-	-
125	127	die	die	d	ART	ART.Def.Acc.Pl.Fem	-	det	22	-	no	0	-	-	-	-	-
129	137	Schultern	Schultern	Schulter	NN	N.Reg.Acc.Pl.Fem	-	pn	20	-	no	0	-	-	-	-	-
139	139	.	.	.	$.	SYM.Pun.Sent	-	root	23	-	no	0	-	-	-	-	-
141	145	Liese	Liese	Liese	NE	N.Name.Nom.Sg.Fem	41|45|67|90|100|107|114|119|132|150|157|303|411|498	subj	25	yes	yes	1	-	-	speaker.2	-	-
147	151	hielt	hielt	halten	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	25	-	no	1	-	-	-	-	-
153	156	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	-	obja	25	-	no	1	-	-	-	-	-
158	159	an	an	an	APPR	APPR.An	-	pp	25	-	no	1	-	-	-	-	-
161	163	dem	dem	d	ART	ART.Def.Dat.Sg.Masc	-	det	29	-	no	1	-	-	-	-	-
165	173	Türrahmen	Türrahmen	Türrahmen	NN	N.Reg.Dat.Sg.Masc	-	pn	27	-	no	1	-	-	-	-	-
175	175	,	,	,	$,	SYM.Pun.Comma	-	root	30	-	no	1	-	-	-	-	-
177	179	biß	bis	bis	KOUS	CONJ.SubFin.-	-	kon	25	-	no	1	-	-	-	-	-
181	184	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	-	objd	31	-	no	1	-	-	-	-	-
186	187	in	in	in	APPR	APPR.In	-	pp	31	-	no	1	-	-	-	-	-
189	191	die	die	d	ART	ART.Def.Acc.Sg.Fem	-	det	35	-	no	1	-	-	-	-	-
193	202	Unterlippe	Unterlippe	Unterlippe	NN	N.Reg.Acc.Sg.Fem	-	pn	33	-	no	1	-	-	-	-	-
204	206	und	und	und	KON	CONJ.Coord.-	-	kon	31	-	no	1	-	-	-	-	-
208	213	atmete	atmete	atmen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	cj	36	-	no	1	-	-	-	-	-
215	215	,	,	,	$,	SYM.Pun.Comma	-	root	38	-	no	1	-	-	-	-	-
217	219	als	als	als	KOKOM	CONJ.Comp.-	-	root	39	-	no	1	-	-	-	-	-
221	222	ob	ob	ob	KOUS	CONJ.SubFin.-	-	konj	43	-	no	1	-	-	-	-	-
224	226	sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	24|45|67|90|100|107|114|119|132|150|157|303|411|498	subj	43	-	no	1	-	-	-	-	-
228	233	weinen	weinen	weinen	VVINF	VINF.Full.-	-	aux	43	-	no	1	-	-	-	-	-
235	240	wollte	wollte	wollen	VMFIN	VFIN.Mod.3.Sg.Past.Ind	-	root	43	-	no	1	-	-	-	-	-
242	242	,	,	,	$,	SYM.Pun.Comma	-	root	44	-	no	1	-	-	-	-	-
244	246	sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	24|41|67|90|100|107|114|119|132|150|157|303|411|498	subj	46	-	no	1	-	-	-	-	-
248	253	wandte	wandte	wenden	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	46	-	no	1	-	-	-	-	-
