start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	6	Meister	Meister	Meister	NE	N.Reg.Nom.Sg.Masc	34	attr	1	-	yes	0	-	-	-	-	-
8	16	Zacharius	Zacharius	Zacharius	NE	N.Name.Nom.Sg.Masc	34	subj	2	yes	no	0	-	-	-	-	-
18	22	hielt	hielt	halten	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	2	-	no	0	-	-	-	-	-
24	29	kleine	kleine	klein	ADJA	ADJA.Pos.Acc.Pl.Neut	-	attr	4	-	no	0	-	-	-	-	-
31	37	Stücken	Stücken	Stück	NN	N.Reg.Dat.Pl.Neut	-	objd	2	-	no	0	-	-	-	-	-
39	52	Uhrmacherwerks	Uhrmacherwerks	Uhrmacherwerk	NN	N.Name.Gen.Sg.Neut	41|42|43	root	5	-	no	0	-	-	-	-	-
54	56	aus	aus	aus	APPR	APPR.Dat	41|42|43	pp	5	-	no	0	-	-	-	-	-
58	70	geschliffenem	geschliffenem	geschleifen	ADJA	ADJA.Pos.Dat.Sg.Masc	41|42|43	attr	8	-	no	0	-	-	-	-	-
72	79	Krystall	Kristall	Kristall	NN	N.Reg.Dat.Sg.Masc	41|42|43	pn	6	-	no	0	-	-	-	-	-
81	83	von	von	von	APPR	APPR.Dat	41|42|43	pp	8	-	no	0	-	-	-	-	-
85	88	ganz	ganz	ganz	ADV	ADV	41|42|43	adv	11	-	no	0	-	-	-	-	-
90	101	vorzüglicher	vorzüglicher	vorzüglich	ADJA	ADJA.Pos.Dat.Sg.Fem	41|42|43	attr	12	-	no	0	-	-	-	-	-
103	108	Arbeit	Arbeit	Arbeit	NN	N.Reg.Dat.Sg.Fem	41|42|43	pn	9	-	no	0	-	-	-	-	-
110	111	in	in	in	APPR	APPR.In	41|42|43	pp	12	-	no	0	-	-	-	-	-
113	115	den	den	d	ART	ART.Def.Dat.Pl.Fem	41|42|43	det	15	-	no	0	-	-	-	-	-
117	122	Händen	Händen	Hand	NN	N.Reg.Dat.Pl.Fem	41|42|43	pn	13	-	no	0	-	-	-	-	-
124	124	.	.	.	$.	SYM.Pun.Sent	-	root	16	-	no	0	-	-	-	-	-
126	128	Das	Das	d	ART	ART.Def.Nom.Sg.Neut	-	det	18	-	yes	1	-	-	-	-	-
130	138	Räderwerk	Räderwerk	Räderwerk	NN	N.Reg.Nom.Sg.Neut	-	subj	29	-	no	1	-	-	-	-	-
140	140	,	,	,	$,	SYM.Pun.Comma	-	root	19	-	no	1	-	-	-	-	-
142	144	die	die	d	ART	ART.Def.Nom.Pl.Fem	-	det	21	-	no	1	-	-	-	-	-
