start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	0	»	&quot;	&quot;	$(	CARD	-	root	0	-	yes	0	direct.speech writing.6	-	-	-	-
2	3	Da	Da	da	ADV	ADV	-	adv	2	-	no	0	direct.speech writing.6	-	-	-	-
5	7	zog	zog	hereinziehen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	2	-	no	0	direct.speech writing.6	-	-	-	-
9	11	der	der	d	ART	ART.Def.Nom.Sg.Masc	117|118|137|142|148|158|167|173|188|204|213|218|331|332|346|425|426|428|444|445|447|458|475|490|493|494|580|581|586	det	4	-	no	0	direct.speech writing.6	-	-	-	-
13	19	Bischof	Bischof	Bischof	NN	N.Reg.Nom.Sg.Masc	117|118|137|142|148|158|167|173|188|204|213|218|331|332|346|425|426|428|444|445|447|458|475|490|493|494|580|581|586	subj	2	-	no	0	direct.speech writing.6	-	-	-	-
21	23	von	von	von	APPR	APPR.Dat	117|118|137|142|148|158|167|173|188|204|213|218|331|332|346|425|426|428|444|445|447|458|475|490|493|494|580|581|586	pp	4	-	no	0	direct.speech writing.6	-	-	-	-
25	34	Gottlieben	Gottlieben	Gottliebe	NN	CARD	117|118|137|142|148|158|167|173|188|204|213|218|331|332|346|425|426|428|444|445|447|458|475|490|493|494|580|581|586	pn	5	-	no	0	direct.speech writing.6	-	-	-	-
36	38	her	her	her	APZR	APZR	117|118|137|142|148|158|167|173|188|204|213|218|331|332|346|425|426|428|444|445|447|458|475|490|493|494|580|581|586	part	5	-	no	0	direct.speech writing.6	-	-	-	-
40	42	die	die	d	ART	ART.Def.Acc.Sg.Fem	23|24	det	9	-	no	0	direct.speech writing.6	-	-	-	-
44	52	Hochstraß	Hochstraß	Hochstraß	NE	N.Reg.Acc.Sg.Fem	23|24	obja	2	-	no	0	direct.speech writing.6	-	-	-	-
54	59	herein	herein	herein	PTKVZ	PART.Verb	-	avz	2	-	no	0	direct.speech writing.6	-	-	-	-
61	61	;	;	;	$.	SYM.Pun.Sent	-	root	11	-	no	0	direct.speech writing.6	-	-	-	-
63	64	es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	obja	13	-	no	0	direct.speech writing.6	-	-	-	-
66	69	soll	soll	sollen	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	-	root	13	-	no	0	direct.speech writing.6	-	-	-	-
71	74	auch	auch	auch	ADV	ADV	-	adv	13	-	no	0	direct.speech writing.6	-	-	-	-
76	78	ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	41|69	det	16	-	no	0	direct.speech writing.6	-	-	-	-
80	86	Bischof	Bischof	Bischof	NN	N.Reg.Nom.Sg.Masc	41|69	subj	13	-	no	0	direct.speech writing.6	-	-	-	-
88	90	nit	nicht	nicht	PTKNEG	PART.Neg	41|69	app	16	-	no	0	direct.speech writing.6	-	-	-	-
92	98	anderst	anders	anders	ADV	ADV	41|69	app	17	-	no	0	direct.speech writing.6	-	-	-	-
100	107	inritten	einritten	einreiten	VVFIN	VPP.Full.Psp	41|69	app	18	-	no	0	direct.speech writing.6	-	-	-	-
109	109	,	,	,	$,	SYM.Pun.Comma	-	root	20	-	no	0	direct.speech writing.6	-	-	-	-
111	114	denn	denn	denn	KON	CONJ.Coord.Denn	-	root	21	-	no	0	direct.speech writing.6	-	-	-	-
116	119	über	über	über	APPR	APPR.über	-	root	22	-	no	0	direct.speech writing.6	-	-	-	-
121	123	die	die	d	ART	ART.Def.Acc.Sg.Fem	8|9|24	det	24	-	no	0	direct.speech writing.6	-	-	-	-
125	133	Hochstraß	Hochstraß	Hochstraß	NE	N.Reg.Acc.Sg.Fem	8|9|23	pn	22	-	no	0	direct.speech writing.6	-	-	-	-
135	135	«	&quot;	&quot;	$(	CARD	-	root	25	-	no	0	direct.speech writing.6	-	-	-	-
137	137	(	(	(	$(	SYM.Paren.Left	-	root	26	-	no	0	-	-	-	-	-
139	141	zum	zum	zum	APPRART	APPRART.Dat.Sg.Neut	-	root	27	-	no	0	-	-	-	-	-
143	150	Andenken	Andenken	Andenken	NN	N.Reg.Dat.Sg.Neut	-	pn	27	-	no	0	-	-	-	-	-
152	153	an	an	an	APPR	APPR.An	-	pp	28	-	no	0	-	-	-	-	-
155	157	die	die	d	ART	ART.Def.Acc.Sg.Fem	-	det	31	-	no	0	-	-	-	-	-
159	167	Verlegung	Verlegung	Verlegung	NN	N.Reg.Acc.Sg.Fem	-	pn	29	-	no	0	-	-	-	-	-
169	171	des	des	d	ART	ART.Def.Gen.Sg.Neut	-	det	33	-	no	0	-	-	-	-	-
173	180	Bisthums	Bistums	Bistum	NN	N.Reg.Gen.Sg.Neut	-	gmod	31	-	no	0	-	-	-	-	-
182	184	von	von	von	APPR	APPR.Dat	-	pp	31	-	no	0	-	-	-	-	-
186	193	Windisch	Windisch	Windisch	NE	ADJD.Pos	-	pn	34	-	no	0	-	-	-	-	-
195	198	nach	nach	nach	APPR	APPR.Dat	-	kon	34	-	no	0	-	-	-	-	-
200	207	Konstanz	Konstanz	Konstanz	NE	N.Name.Dat.Sg.Neut	201	pn	36	-	no	0	-	-	-	-	-
209	209	)	)	)	$(	SYM.Paren.Right	-	root	38	-	no	0	-	-	-	-	-
211	211	.	.	.	$.	SYM.Pun.Sent	-	root	39	-	no	0	-	-	-	-	-
213	214	Da	Da	da	KOUS	CONJ.SubFin.-	-	konj	44	-	yes	1	-	-	-	-	-
216	217	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	15|16|17|18|19|69	subj	44	-	no	1	-	-	-	-	-
219	221	zum	zum	zum	APPRART	APPRART.Dat.Sg.Neut	-	objp	44	-	no	1	-	-	-	-	-
223	231	Fallthore	Falltore	Falltor	NN	N.Reg.Dat.Sg.Neut	46	pn	42	-	no	1	-	-	-	-	-
233	235	kam	kam	kommen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	neb	68	-	no	1	-	-	-	-	-
237	237	,	,	,	$,	SYM.Pun.Comma	-	root	45	-	no	1	-	-	-	-	-
239	241	das	das	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	43	subj	50	-	no	1	-	-	-	-	-
243	244	in	in	in	APPR	APPR.In	-	objp	50	-	no	1	-	-	-	-	-
246	248	den	den	d	ART	ART.Def.Acc.Sg.Masc	-	det	49	-	no	1	-	-	-	-	-
250	254	Acker	Acker	Acker	NN	N.Reg.Acc.Sg.Masc	-	pn	47	-	no	1	-	-	-	-	-
256	259	ging	ging	gehen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	rel	43	-	no	1	-	-	-	-	-
261	264	beim	beim	beim	APPRART	APPRART.Dat.Sg.Neut	-	pp	50	-	no	1	-	-	-	-	-
266	270	Bilde	Bilde	Bild	NN	N.Reg.Dat.Sg.Neut	54	pn	51	-	no	1	-	-	-	-	-
272	272	,	,	,	$,	SYM.Pun.Comma	-	root	53	-	no	1	-	-	-	-	-
274	276	das	das	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	52	subj	56	-	no	1	-	-	-	-	-
278	279	da	da	da	ADV	ADV	-	adv	56	-	no	1	-	-	-	-	-
281	285	steht	steht	stehen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	-	rel	52	-	no	1	-	-	-	-	-
287	288	in	in	in	APPR	APPR.In	-	pp	56	-	no	1	-	-	-	-	-
290	292	dem	dem	d	ART	ART.Def.Dat.Sg.Masc	-	det	59	-	no	1	-	-	-	-	-
