start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	4	Durch	Durch	durch	APPR	APPR.Acc	-	objp	8	-	yes	0	-	-	-	-	-
6	8	die	die	d	ART	ART.Def.Acc.Pl.Masc	-	det	5	-	no	0	-	-	-	-	-
10	17	schmalen	schmalen	schmal	ADJA	ADJA.Pos.Acc.Pl.Masc	-	attr	5	-	no	0	-	-	-	-	-
19	19	,	,	,	$,	SYM.Pun.Comma	-	root	3	-	no	0	-	-	-	-	-
21	31	verstaubten	verstaubten	verstaubt	ADJA	ADJA.Pos.Acc.Pl.Masc	-	kon	2	-	no	0	-	-	-	-	-
33	37	Gänge	Gänge	Gang	NN	N.Reg.Acc.Pl.Masc	-	pn	0	-	no	0	-	-	-	-	-
39	41	des	des	d	ART	ART.Def.Gen.Sg.Neut	-	det	7	-	no	0	-	-	-	-	-
43	51	Schlosses	Schlosses	Schloß	NN	N.Reg.Gen.Sg.Neut	-	gmod	5	-	no	0	-	-	-	-	-
53	59	streift	streift	streifen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	-	root	8	-	no	0	-	-	-	-	-
61	68	manchmal	manchmal	manchmal	ADV	ADV	-	adv	8	-	no	0	-	-	-	-	-
70	72	ein	ein	eine	ART	ART.Indef.Nom.Sg.Masc	-	det	12	-	no	0	-	-	-	-	-
74	80	dumpfer	dumpfer	dumpf	ADJA	ADJA.Pos.Nom.Sg.Masc	-	attr	12	-	no	0	-	-	-	-	-
82	92	Fieberhauch	Fieberhauch	Fieberhauch	NN	N.Reg.Nom.Sg.Masc	-	subj	8	-	no	0	-	-	-	-	-
94	94	,	,	,	$,	SYM.Pun.Comma	-	root	13	-	no	0	-	-	-	-	-
96	98	daß	daß	daß	KOUS	CONJ.SubFin.-	-	konj	18	-	no	0	-	-	-	-	-
100	102	die	die	d	ART	ART.Def.Nom.Pl.Fem	-	det	16	-	no	0	-	-	-	-	-
104	114	Fledermäuse	Fledermäuse	Fledermaus	NN	N.Reg.Nom.Pl.Fem	-	subj	18	-	no	0	-	-	-	-	-
116	125	erschreckt	erschreckt	erschrecken	VVPP	ADJD.Pos	-	adv	18	-	no	0	-	-	-	-	-
127	137	aufflattern	aufflattern	aufflattern	VVINF	VINF.Full.zu	-	objc	8	-	no	0	-	-	-	-	-
