start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	0	–	-	--	$(	SYM.Pun.Hyph	-	root	0	-	yes	0	direct.speech.1	-	-	-	-
2	17	Laternenanzünder	Laternenanzünder	Laternenanzünder	NN	N.Reg.Nom.Sg.Masc	-	root	1	-	no	0	direct.speech.1	-	-	-	-
19	19	!	!	--	$.	SYM.Pun.Sent	-	root	2	-	no	0	direct.speech.1	-	-	-	-
21	27	Braucht	Braucht	Braucht	VVFIN	VFIN.Full.3.Sg.Pres.Ind	-	root	3	-	yes	1	direct.speech.1	-	-	-	-
29	32	dazu	dazu	dazu	PAV	PROADV.Dem	-	pp	3	-	no	1	direct.speech.1	-	-	-	-
34	36	der	der	der	ART	ART.Def.Nom.Sg.Masc	-	det	6	-	no	1	direct.speech.1	-	-	-	-
38	43	Mensch	Mensch	Mensch	NN	N.Reg.Nom.Sg.Masc	-	subj	3	-	no	1	direct.speech.1	-	-	-	-
45	48	eine	eine	ein	ART	ART.Indef.Acc.Sg.Fem	-	det	9	-	no	1	direct.speech.1	-	-	-	-
50	55	schöne	schöne	schön	ADJA	ADJA.Pos.Acc.Sg.Fem	-	attr	9	-	no	1	direct.speech.1	-	-	-	-
57	61	Stimm	Stimme	Stimme	NN	N.Reg.Acc.Sg.Fem	-	obja	3	-	no	1	direct.speech.1	-	-	-	-
63	63	?	?	--	$.	SYM.Pun.Sent	-	root	10	-	no	1	direct.speech.1	-	-	-	-
65	65	«	&quot;	&quot;	$(	CARD	-	root	11	-	no	1	direct.speech.1	-	-	-	-
67	69	Och	Auch	auch	ADV	ADV	-	root	12	-	yes	2	direct.speech.2	-	-	-	-
71	73	God	God	--	FM	FM	-	app	12	-	no	2	direct.speech.2	-	-	-	-
75	75	!	!	--	$.	SYM.Pun.Sent	-	root	14	-	no	2	direct.speech.2	-	-	-	-
77	79	Och	Auch	auch	ADV	ADV	-	root	15	-	yes	3	direct.speech.2	-	-	-	-
81	83	God	God	--	FM	FM	-	app	15	-	no	3	direct.speech.2	-	-	-	-
85	85	!	!	--	$.	SYM.Pun.Sent	-	root	17	-	no	3	direct.speech.2	-	-	-	-
87	89	Was	Was	was	PWS	PRO.Inter.Subst.-.Nom.Sg.Neut	-	subj	24	-	yes	4	direct.speech.2	-	-	-	-
91	92	in	in	in	APPR	APPR.In	-	objp	23	-	no	4	direct.speech.2	-	-	-	-
94	96	dem	dem	der	ART	ART.Def.Dat.Sg.Masc	28|37	det	21	-	no	4	direct.speech.2	-	-	-	-
98	101	Mann	Mann	Mann	NN	N.Reg.Dat.Sg.Masc	28|37	pn	19	-	no	4	direct.speech.2	-	-	-	-
103	107	alles	alles	alle	PIS	PRO.Indef.Subst.-.Nom.Sg.Neut	28|37	app	21	-	no	4	direct.speech.2	-	-	-	-
109	116	gesteckt	gesteckt	stecken	VVPP	VPP.Full.Psp	-	aux	24	-	no	4	direct.speech.2	-	-	-	-
118	120	ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	-	root	24	-	no	4	direct.speech.2	-	-	-	-
122	122	«	&quot;	&quot;	$(	N.Name.Nom.Sg.*	-	root	25	-	no	4	direct.speech.2	-	-	-	-
124	124	,	,	--	$,	SYM.Pun.Comma	-	root	26	-	no	4	-	frame.2	-	-	-
126	133	jammerte	jammerte	jammern	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	27	-	no	4	-	frame.2	-	intexpr.2	-
135	139	seine	seine	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	20|21|22|37	det	30	-	no	4	-	frame.2	-	-	-
141	145	runde	runde	rund	ADJA	ADJA.Pos.Acc.Sg.Fem	-	attr	30	-	no	4	-	frame.2	-	-	-
147	150	Frau	Frau	Frau	NN	N.Reg.Acc.Sg.Fem	-	subj	27	-	no	4	-	frame.2	speaker.2	-	-
152	154	und	und	und	KON	CONJ.Coord.-	-	root	31	-	no	4	-	-	-	-	-
156	159	rang	rang	ringen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	cj	31	-	no	4	-	-	-	-	-
161	171	verzweifelt	verzweifelt	verzweifelt	ADJD	ADJD.Pos	-	root	33	-	no	4	-	-	-	-	-
173	175	die	die	der	ART	ART.Def.Acc.Pl.Fem	-	det	35	-	no	4	-	-	-	-	-
177	181	Hände	Hände	Hand	NN	N.Reg.Acc.Pl.Fem	-	root	35	-	no	4	-	-	-	-	-
183	183	.	.	--	$.	SYM.Pun.Sent	-	root	36	-	no	4	-	-	-	-	-
