start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	2	Der	Der	der	ART	ART.Def.Nom.Sg.Masc	-	det	1	-	yes	0	direct.speech.1	-	-	-	-
4	9	Dritte	Dritte	dritter	ADJA	N.Reg.Nom.Sg.Masc	-	subj	9	-	no	0	direct.speech.1	-	-	-	-
11	11	,	,	--	$,	SYM.Pun.Comma	-	root	2	-	no	0	direct.speech.1	-	-	-	-
13	15	ein	ein	ein	ART	ART.Indef.Nom.Sg.Masc	-	det	7	-	no	0	direct.speech.1	-	-	-	-
17	25	schlanker	schlanker	schlank	ADJA	ADJA.Pos.Nom.Sg.Masc	-	attr	7	-	no	0	direct.speech.1	-	-	-	-
27	27	,	,	--	$,	SYM.Pun.Comma	-	root	5	-	no	0	direct.speech.1	-	-	-	-
29	35	schöner	schöner	schön	ADJA	ADJA.Pos.Nom.Sg.Masc	-	kon	4	-	no	0	direct.speech.1	-	-	-	-
37	42	Mensch	Mensch	Mensch	NN	N.Reg.Nom.Sg.Masc	-	app	1	-	no	0	direct.speech.1	-	-	-	-
44	44	,	,	--	$,	SYM.Pun.Comma	-	root	8	-	no	0	direct.speech.1	-	-	-	-
46	49	ging	ging	gehen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	9	-	no	0	direct.speech.1	-	-	-	-
51	53	ein	ein	ein	ART	ART.Indef.*.*.*	-	root	10	-	no	0	direct.speech.1	-	-	-	-
55	59	wenig	wenig	wenig	PIS	PRO.Indef.Subst.-.*.*.*	-	root	11	-	no	0	direct.speech.1	-	-	-	-
61	71	hinterdrein	hinterdrein	hinterdrein	ADV	PART.Verb	-	root	12	-	no	0	direct.speech.1	-	-	-	-
73	73	.	.	--	$.	SYM.Pun.Sent	-	root	13	-	no	0	direct.speech.1	-	-	-	-
75	77	Wir	Wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	-	subj	15	-	yes	1	direct.speech.1	-	-	-	-
79	85	führten	führten	führen	VVFIN	VFIN.Full.1.Pl.Past.Ind	-	root	15	-	no	1	direct.speech.1	-	-	-	-
87	89	sie	sie	sie	PPER	PRO.Pers.Subst.3.Acc.Pl.*	51	obja	15	-	no	1	direct.speech.1	-	-	-	-
91	91	,	,	--	$,	SYM.Pun.Comma	-	root	17	-	no	1	direct.speech.1	-	-	-	-
93	96	weil	weil	weil	KOUS	CONJ.SubFin.-	-	konj	21	-	no	1	direct.speech.1	-	-	-	-
98	99	es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	subj	21	-	no	1	direct.speech.1	-	-	-	-
101	105	näher	näher	nah	ADJD	ADJD.Comp	-	pred	21	-	no	1	direct.speech.1	-	-	-	-
107	109	ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	-	neb	15	-	no	1	direct.speech.1	-	-	-	-
111	111	,	,	--	$,	SYM.Pun.Comma	-	root	22	-	no	1	direct.speech.1	-	-	-	-
113	117	durch	durch	durch	APPR	APPR.Acc	-	pp	21	-	no	1	direct.speech.1	-	-	-	-
119	121	den	den	der	ART	ART.Def.Acc.Sg.Masc	-	det	25	-	no	1	direct.speech.1	-	-	-	-
123	134	Schloßgarten	Schloßgarten	Schloßgart	NN	N.Reg.Acc.Sg.Masc	-	pn	23	-	no	1	direct.speech.1	-	-	-	-
