start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	3	Wißt	Wißt	wissen	VVFIN	VFIN.Full.2.Pl.Pres.Ind	-	root	0	-	yes	0	direct.speech.2	frame.1	-	intexpr.1	-
5	7	Ihr	Ihr	ihr	PPER	PRO.Pers.Subst.2.Nom.Pl.*	-	subj	0	-	no	0	direct.speech.2	frame.1	speaker.1	-	-
9	9	,	,	--	$,	SYM.Pun.Comma	-	root	2	-	no	0	direct.speech.2	frame.1	-	-	-
11	13	was	was	was	PWS	PRO.Inter.Subst.-.Nom.Sg.Neut	-	obja	5	-	no	0	direct.speech.2|indirect.thought.1.nonfact.border=state	-	-	-	-
15	17	das	das	der	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	-	subj	5	-	no	0	direct.speech.2|indirect.thought.1.nonfact.border=state	-	-	-	-
19	26	bedeutet	bedeutet	bedeuten	VVFIN	VFIN.Full.3.Sg.Pres.Ind	-	rel	1	-	no	0	direct.speech.2|indirect.thought.1.nonfact.border=state	-	-	-	-
28	28	?	?	--	$.	SYM.Pun.Sent	-	root	6	-	no	0	direct.speech.2|indirect.thought.1.nonfact.border=state	-	-	-	-
30	30	–	-	--	$(	SYM.Pun.Hyph	-	root	7	-	yes	1	direct.speech.2	-	-	-	-
32	34	Die	Die	der	ART	ART.Def.Nom.Pl.Masc	47	det	11	-	yes	2	direct.speech.2	-	-	-	-
36	39	zwei	zwei	zwei	CARD	CARD	47	attr	11	-	no	2	direct.speech.2	-	-	-	-
41	47	ärgsten	ärgsten	arg	ADJA	ADJA.Sup.Nom.Pl.Masc	47	attr	11	-	no	2	direct.speech.2	-	-	-	-
49	56	Peiniger	Peiniger	Peiniger	NN	N.Reg.Nom.Pl.Masc	47	obja	20	-	no	2	direct.speech.2	-	-	-	-
58	60	des	des	der	ART	ART.Def.Gen.Sg.Neut	47	det	14	-	no	2	direct.speech.2	-	-	-	-
62	73	geschlagenen	geschlagenen	geschlagen	ADJA	ADJA.Pos.Gen.Sg.Neut	47	attr	14	-	no	2	direct.speech.2	-	-	-	-
75	84	Geschöpfes	Geschöpfes	Geschöpf	NN	N.Reg.Gen.Sg.Neut	47	gmod	11	-	no	2	direct.speech.2	-	-	-	-
86	92	konnten	konnten	können	VMFIN	VFIN.Mod.1.Pl.Past.Ind	-	root	15	-	no	2	direct.speech.2	-	-	-	-
94	96	wir	wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	43	subj	15	-	no	2	direct.speech.2	-	-	-	-
98	100	auf	auf	auf	APPR	APPR.Auf	-	pp	20	-	no	2	direct.speech.2	-	-	-	-
102	104	der	der	der	ART	ART.Def.Dat.Sg.Fem	-	det	19	-	no	2	direct.speech.2	-	-	-	-
106	111	Stelle	Stelle	Stelle	NN	N.Reg.Dat.Sg.Fem	-	pn	17	-	no	2	direct.speech.2	-	-	-	-
113	118	fassen	fassen	fassen	VVINF	VINF.Full.-	-	aux	15	-	no	2	direct.speech.2	-	-	-	-
120	120	.	.	--	$.	SYM.Pun.Sent	-	root	21	-	no	2	direct.speech.2	-	-	-	-
122	124	Die	Die	der	ART	ART.Def.Nom.Pl.*	-	part	23	-	yes	3	direct.speech.2	-	-	-	-
126	132	anderen	anderen	anderer	PIS	ADJA.Pos.Nom.Pl.*	-	subj	24	-	no	3	direct.speech.2	-	-	-	-
134	139	liefen	liefen	laufen	VVFIN	VFIN.Full.3.Pl.Past.Ind	-	root	24	-	no	3	direct.speech.2	-	-	-	-
141	145	davon	davon	davon	PAV	PROADV.Dem	-	pp	24	-	no	3	direct.speech.2	-	-	-	-
147	147	,	,	--	$,	SYM.Pun.Comma	-	root	26	-	no	3	direct.speech.2	-	-	-	-
149	151	und	und	und	KON	CONJ.Coord.-	-	kon	24	-	no	3	direct.speech.2	-	-	-	-
153	155	das	das	der	ART	ART.Def.Nom.Sg.Neut	102|103	det	29	-	no	3	direct.speech.2	-	-	-	-
157	163	Mädchen	Mädchen	Mädchen	NN	N.Reg.Nom.Sg.Neut	102|103	subj	30	-	no	3	direct.speech.2	-	-	-	-
165	167	muß	muß	müssen	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	-	cj	27	-	no	3	direct.speech.2	-	-	-	-
169	172	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	-	objd	30	-	no	3	direct.speech.2	-	-	-	-
174	174	,	,	--	$,	SYM.Pun.Comma	-	root	32	-	no	3	direct.speech.2	-	-	-	-
176	178	wer	wer	wer	PWS	PRO.Inter.Subst.-.Nom.Sg.*	-	subj	34	-	no	3	direct.speech.2|reported.thought.14.nonfact.border=state.prag	-	speaker.14	-	-
180	183	weiß	weiß	weiß	VVFIN	ADJD.Pos	-	objc	30	-	no	3	direct.speech.2|reported.thought.14.nonfact.border=state.prag	-	-	intexpr.14	-
185	186	in	in	in	APPR	APPR.In	-	pp	38	-	no	3	direct.speech.2|reported.thought.14.nonfact.border=state.prag	-	-	-	-
188	194	welchen	welchen	welcher	PWAT	PRO.Inter.Attr.-.Acc.Sg.Masc	-	det	37	-	no	3	direct.speech.2|reported.thought.14.nonfact.border=state.prag	-	-	-	-
196	201	Winkel	Winkel	Winkel	NN	N.Reg.Acc.Sg.Masc	-	pn	35	-	no	3	direct.speech.2|reported.thought.14.nonfact.border=state.prag	-	-	-	-
203	212	verkrochen	verkrochen	verkrechen	VVPP	VPP.Full.Psp	-	aux	39	-	no	3	direct.speech.2|reported.thought.14.nonfact.border=state.prag	-	-	-	-
214	218	haben	haben	haben	VAINF	VFIN.Haben.3.Pl.Pres.Ind	-	objc	34	-	no	3	direct.speech.2|reported.thought.14.nonfact.border=state.prag	-	-	-	-
220	220	,	,	--	$,	SYM.Pun.Comma	-	root	40	-	no	3	direct.speech.2	-	-	-	-
222	225	denn	denn	denn	KON	CONJ.Coord.Denn	-	kon	39	-	no	3	direct.speech.2	-	-	-	-
227	229	als	als	als	KOUS	CONJ.SubFin.-	-	kom	44	-	no	3	direct.speech.2	-	-	-	-
231	233	wir	wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	16	cj	42	-	no	3	direct.speech.2	-	-	-	-
235	247	wiederkehrten	wiederkehrten	wiederkehren	VVFIN	VFIN.Full.1.Pl.Past.Ind	-	cj	41	-	no	3	direct.speech.2	-	-	-	-
249	249	,	,	--	$,	SYM.Pun.Comma	-	root	45	-	no	3	direct.speech.2	-	-	-	-
251	253	war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	-	kon	44	-	no	3	direct.speech.2	-	-	-	-
255	257	sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	8|9|10|11|12|13|14	obja	51	-	no	3	direct.speech.2	-	-	-	-
259	266	nirgends	nirgends	nirgends	ADV	ADV	-	adv	51	-	no	3	direct.speech.2	-	-	-	-
268	271	mehr	mehr	mehr	PIS	PRO.Indef.Subst.-.*.*.*	-	adv	51	-	no	3	direct.speech.2	-	-	-	-
273	274	zu	zu	zu	PTKZU	PART.Zu	-	part	51	-	no	3	direct.speech.2	-	-	-	-
276	281	finden	finden	finden	VVINF	VINF.Full.-	-	aux	46	-	no	3	direct.speech.2	-	-	-	-
283	283	.	.	--	$.	SYM.Pun.Sent	-	root	52	-	no	3	direct.speech.2	-	-	-	-
285	287	Die	Die	der	ART	ART.Def.Nom.Pl.Fem	57	det	55	-	yes	4	direct.speech.2	-	-	-	-
289	296	blutigen	blutigen	blutig	ADJA	ADJA.Pos.Nom.Pl.Fem	57	attr	55	-	no	4	direct.speech.2	-	-	-	-
298	303	Spuren	Spuren	Spur	NN	N.Reg.Nom.Pl.Fem	57	obja	65	-	no	4	direct.speech.2	-	-	-	-
305	309	ihrer	ihrer	ihr	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Fem	57	det	57	-	no	4	direct.speech.2	-	-	-	-
311	321	Mißhandlung	Mißhandlung	Mißhandlung	NN	N.Reg.Gen.Sg.Fem	53|54|55|56|56	gmod	55	-	no	4	direct.speech.2	-	-	-	-
