start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	1	In	In	in	APPR	APPR.In	-	pp	3	-	yes	0	direct.speech.1	-	-	-	-
3	5	den	den	der	ART	ART.Def.Acc.Sg.Masc	-	det	2	-	no	0	direct.speech.1	-	-	-	-
7	9	Hof	Hof	Hof	NN	N.Reg.Acc.Sg.Masc	-	pn	0	-	no	0	direct.speech.1	-	-	-	-
11	16	könnte	könnte	können	VMFIN	VFIN.Mod.3.Sg.Past.Subj	-	root	3	-	no	0	direct.speech.1	-	-	-	-
18	20	man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	-	subj	3	-	no	0	direct.speech.1	-	-	-	-
22	24	nur	nur	nur	ADV	ADV	-	adv	3	-	no	0	direct.speech.1	-	-	-	-
26	29	über	über	über	APPR	APPR.über	-	pp	3	-	no	0	direct.speech.1	-	-	-	-
31	34	eine	eine	ein	ART	ART.Indef.Acc.Sg.Fem	-	det	9	-	no	0	direct.speech.1	-	-	-	-
36	39	hohe	hohe	hoch	ADJA	ADJA.Pos.Acc.Sg.Fem	-	attr	9	-	no	0	direct.speech.1	-	-	-	-
41	45	Mauer	Mauer	Mauer	NN	N.Reg.Acc.Sg.Fem	-	pn	6	-	no	0	direct.speech.1	-	-	-	-
47	47	,	,	--	$,	SYM.Pun.Comma	-	root	10	-	no	0	direct.speech.1	-	-	-	-
49	53	zudem	zudem	zudem	PAV	PROADV.Dem	-	pp	12	-	no	0	direct.speech.1	-	-	-	-
55	60	knurrt	knurrt	knurren	VVFIN	VFIN.Full.3.Sg.Pres.Ind	-	kon	3	-	no	0	direct.speech.1	-	-	-	-
62	65	dort	dort	dort	ADV	ADV	-	adv	12	-	no	0	direct.speech.1	-	-	-	-
67	69	ein	ein	ein	ART	ART.Indef.Nom.Sg.Masc	-	det	16	-	no	0	direct.speech.1	-	-	-	-
71	76	großer	großer	groß	ADJA	ADJA.Pos.Nom.Sg.Masc	-	attr	16	-	no	0	direct.speech.1	-	-	-	-
78	81	Hund	Hund	Hund	NN	N.Reg.Nom.Sg.Masc	-	subj	12	-	no	0	direct.speech.1	-	-	-	-
83	83	.	.	--	$.	SYM.Pun.Sent	-	root	17	-	no	0	direct.speech.1	-	-	-	-
85	87	Von	Von	von	APPR	APPR.Dat	-	pp	22	-	yes	1	direct.speech.1	-	-	-	-
89	91	den	den	der	ART	ART.Def.Dat.Pl.Neut	-	det	21	-	no	1	direct.speech.1	-	-	-	-
93	100	vorderen	vorderen	vorderer	ADJA	ADJA.Pos.Dat.Pl.Neut	-	attr	21	-	no	1	direct.speech.1	-	-	-	-
102	108	Zimmern	Zimmern	Zimmer	NN	N.Reg.Dat.Pl.Neut	-	pn	18	-	no	1	direct.speech.1	-	-	-	-
110	112	ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	-	root	22	-	no	1	direct.speech.1	-	-	-	-
114	117	aber	aber	aber	ADV	ADV	-	adv	25	-	no	1	direct.speech.1	-	-	-	-
119	123	eines	eines	ein	PIS	PRO.Indef.Subst.-.Nom.Sg.Neut	-	subj	22	-	no	1	direct.speech.1	-	-	-	-
125	134	erleuchtet	erleuchtet	erleuchten	VVPP	VPP.Full.Psp	-	aux	22	-	no	1	direct.speech.1	-	-	-	-
136	136	,	,	--	$,	SYM.Pun.Comma	-	root	26	-	no	1	direct.speech.1	-	-	-	-
138	140	und	und	und	KON	CONJ.Coord.-	-	kon	22	-	no	1	direct.speech.1	-	-	-	-
142	144	man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	-	subj	29	-	no	1	direct.speech.1	-	-	-	-
146	149	kann	kann	können	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	-	cj	27	-	no	1	direct.speech.1	-	-	-	-
151	155	durch	durch	durch	APPR	APPR.Acc	-	pp	35	-	no	1	direct.speech.1	-	-	-	-
157	161	einen	einen	ein	ART	ART.Indef.Acc.Sg.Masc	72|73|76	det	32	-	no	1	direct.speech.1	-	-	-	-
163	167	Spalt	Spalt	Spalt	NN	N.Reg.Acc.Sg.Masc	72|73|76	pn	30	-	no	1	direct.speech.1	-	-	-	-
