start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	3	Dies	Dies	diese	PDS	PRO.Dem.Subst.-.Nom.Sg.Neut	-	subj	1	-	yes	0	-	-	-	-	-
5	10	konnte	konnte	können	VMFIN	VFIN.Mod.3.Sg.Past.Ind	-	root	1	-	no	0	-	-	-	-	-
12	20	natürlich	natürlich	natürlich	ADV	ADV	-	adv	8	-	no	0	-	-	-	-	-
22	23	im	im	im	APPRART	APPRART.Dat.Sg.Neut	-	pp	8	-	no	0	-	-	-	-	-
25	30	ersten	ersten	erst	ADJA	ADJA.Pos.Dat.Sg.Neut	66|67	attr	5	-	no	0	-	-	-	-	-
32	36	Jahre	Jahre	Jahr	NN	N.Reg.Dat.Sg.Neut	66|67	pn	3	-	no	0	-	-	-	-	-
38	42	nicht	nicht	nicht	PTKNEG	PART.Neg	-	adv	8	-	no	0	-	-	-	-	-
44	48	Alles	Alles	alle	PIS	PRO.Indef.Subst.-.Nom.Sg.Neut	-	adv	8	-	no	0	-	-	-	-	-
50	58	geschehen	geschehen	geschehen	VVPP	VPP.Full.Psp	-	aux	1	-	no	0	-	-	-	-	-
60	60	,	,	,	$,	SYM.Pun.Comma	-	root	9	-	no	0	-	-	-	-	-
62	65	denn	denn	denn	KON	CONJ.Coord.Denn	-	kon	1	-	no	0	-	-	-	-	-
67	71	diese	diese	diese	PDAT	PRO.Dem.Attr.-.Nom.Sg.Fem	-	det	12	-	no	0	-	-	-	-	-
73	84	Umgestaltung	Umgestaltung	Umgestaltung	NN	N.Reg.Nom.Sg.Fem	-	subj	13	-	no	0	-	-	-	-	-
86	94	erfoderte	erforderte	erfordern	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	cj	10	-	no	0	-	-	-	-	-
96	99	viel	viel	viel	PIAT	PRO.Indef.Attr.-.*.*.*	-	det	15	-	no	0	-	-	-	-	-
101	104	Zeit	Zeit	Zeit	NN	N.Reg.Acc.Sg.Fem	-	obja	13	-	no	0	-	-	-	-	-
106	108	und	und	und	KON	CONJ.Coord.-	-	kon	15	-	no	0	-	-	-	-	-
110	113	Mühe	Mühe	Mühe	NN	N.Reg.Acc.Sg.Fem	-	cj	16	-	no	0	-	-	-	-	-
115	115	;	;	;	$.	SYM.Pun.Sent	-	root	18	-	no	0	-	-	-	-	-
117	120	doch	doch	doch	ADV	CONJ.Coord.Doch	-	koord	24	-	no	0	-	-	-	-	-
122	125	Karl	Karl	Karl	NE	N.Name.Nom.Sg.Masc	180|182|426|430|454|461|471|485|489|501|507|514|518|525|555|563|573	subj	24	yes	no	0	-	-	-	-	-
127	129	und	und	und	KON	CONJ.Coord.-	-	kon	20	-	no	0	-	-	-	-	-
131	133	die	die	d	ART	ART.Def.Nom.Pl.Masc	-	det	23	-	no	0	-	-	-	-	-
135	140	Seinen	Seinen	seine	PPOSS	PRO.Poss.Subst.-.Acc.Pl.*	-	cj	21	-	no	0	-	-	-	-	-
142	149	sputeten	sputeten	einsputen	VVFIN	VFIN.Full.3.Pl.Past.Ind	-	root	24	-	no	0	-	-	-	-	-
151	154	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	-	obja	24	-	no	0	-	-	-	-	-
156	159	Jahr	Jahr	Jahr	NN	N.Reg.Dat.Sg.Neut	-	zeit	24	-	no	0	-	-	-	-	-
161	163	aus	aus	aus	APPR	APPR.Dat	-	pp	24	-	no	0	-	-	-	-	-
165	168	Jahr	Jahr	Jahr	NN	N.Reg.Dat.Sg.Neut	-	pn	27	-	no	0	-	-	-	-	-
170	172	ein	ein	ein	PTKVZ	PART.Verb	-	avz	24	-	no	0	-	-	-	-	-
174	176	und	und	und	KON	CONJ.Coord.-	-	kon	24	-	no	0	-	-	-	-	-
178	180	die	die	d	ART	ART.Def.Nom.Pl.Masc	-	det	32	-	no	0	-	-	-	-	-
182	188	Erfolge	Erfolge	Erfolg	NN	N.Reg.Nom.Pl.Masc	-	subj	33	-	no	0	-	-	-	-	-
190	196	zeigten	zeigten	zeigen	VVFIN	VFIN.Full.3.Pl.Past.Ind	-	cj	30	-	no	0	-	-	-	-	-
198	201	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Pl.*	-	obja	33	-	no	0	-	-	-	-	-
203	205	bei	bei	bei	APPR	APPR.Dat	-	pp	33	-	no	0	-	-	-	-	-
207	211	jeder	jeder	jede	PIAT	PRO.Indef.Attr.-.Dat.Sg.Fem	-	det	37	-	no	0	-	-	-	-	-
213	217	Ernte	Ernte	Ernte	NN	N.Reg.Dat.Sg.Fem	-	pn	35	-	no	0	-	-	-	-	-
219	220	in	in	in	APPR	APPR.In	-	pp	33	-	no	0	-	-	-	-	-
222	225	ganz	ganz	ganz	ADV	ADV	-	adv	40	-	no	0	-	-	-	-	-
227	237	erwünschter	erwünschter	erwünscht	ADJA	ADJA.Pos.Dat.Sg.Fem	-	attr	41	-	no	0	-	-	-	-	-
239	241	Art	Art	Art	NN	N.Reg.Dat.Sg.Fem	-	pn	38	-	no	0	-	-	-	-	-
243	243	,	,	,	$,	SYM.Pun.Comma	-	root	42	-	no	0	-	-	-	-	-
245	246	so	so	so	ADV	ADV	-	root	43	-	no	0	reported.thought.1	-	-	-	-
248	248	,	,	,	$,	SYM.Pun.Comma	-	root	44	-	no	0	reported.thought.1	-	-	-	-
250	252	daß	daß	daß	KOUS	CONJ.SubFin.-	-	konj	52	-	no	0	reported.thought.1	-	-	-	-
254	256	die	die	d	ART	ART.Def.Nom.Pl.Masc	-	det	48	-	no	0	reported.thought.1	-	-	-	-
258	263	andern	anderen	ander	ADJA	ADJA.Pos.Nom.Pl.Masc	-	attr	48	-	no	0	reported.thought.1	-	-	-	-
265	270	Bauern	Bauern	Bauer	NN	N.Reg.Nom.Pl.Masc	-	subj	52	-	no	0	reported.thought.1	-	speaker.1_2	-	-
272	275	bald	bald	bald	ADV	ADV	-	adv	51	-	no	0	reported.thought.1	-	-	-	-
277	282	anders	anders	anders	ADV	ADV	-	adv	51	-	no	0	reported.thought.1	-	-	-	-
284	289	denken	denken	denken	VVINF	VINF.Full.-	-	obji	52	-	no	0	reported.thought.1	-	-	intexpr.1	-
291	297	lernten	lernten	lernen	VVFIN	VFIN.Full.3.Pl.Past.Ind	-	root	52	-	no	0	reported.thought.1	-	-	-	-
299	301	und	und	und	KON	CONJ.Coord.-	-	kon	52	-	no	0	-	-	-	-	-
303	306	beim	beim	beim	APPRART	APPRART.Dat.Sg.Masc	-	pp	71	-	no	0	-	frame.2	-	-	-
308	314	Anblick	Anblick	Anblick	NN	N.Reg.Dat.Sg.Masc	-	pn	54	-	no	0	-	frame.2	-	-	-
316	318	des	des	d	ART	ART.Def.Gen.Sg.Masc	60	det	58	-	no	0	-	frame.2	-	-	-
320	326	reichen	reichen	reich	ADJA	ADJA.Pos.Gen.Sg.Masc	60	attr	58	-	no	0	-	frame.2	-	-	-
328	338	Erntesegens	Erntesegens	Erntesegen	NN	N.Reg.Gen.Sg.Masc	60	gmod	55	-	no	0	-	frame.2	-	-	-
340	340	,	,	,	$,	SYM.Pun.Comma	-	root	59	-	no	0	-	frame.2	-	-	-
342	348	welcher	welcher	welche	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	56|57|58	subj	68	-	no	0	-	frame.2	-	-	-
350	353	sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	-	obja	68	-	no	0	-	frame.2	-	-	-
355	357	auf	auf	auf	APPR	APPR.Auf	-	pp	68	-	no	0	-	frame.2	-	-	-
359	364	Karl's	Karl's	Karls	NE	N.Name.Gen.Sg.*	105|544	gmod	64	yes	no	0	-	frame.2	-	-	-
366	372	Feldern	Feldern	Feld	NN	N.Reg.Dat.Pl.Neut	-	pn	62	-	no	0	-	frame.2	-	-	-
374	376	mit	mit	mit	APPR	APPR.Dat	-	pp	68	-	no	0	-	frame.2	-	-	-
378	382	jedem	jedem	jede	PIAT	PRO.Indef.Attr.-.Dat.Sg.Neut	4|5|67	det	67	-	no	0	-	frame.2	-	-	-
384	388	Jahre	Jahre	Jahr	NN	N.Reg.Dat.Sg.Neut	4|5|66	pn	65	-	no	0	-	frame.2	-	-	-
390	395	mehrte	mehrte	mehren	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	rel	58	-	no	0	-	frame.2	-	-	-
397	397	,	,	,	$,	SYM.Pun.Comma	-	root	69	-	no	0	-	frame.2	-	-	-
399	408	verwundert	verwundert	verwundern	VVFIN	ADJD.Pos	-	adv	71	-	no	0	-	frame.2	-	-	-
410	418	ausriefen	ausriefen	ausriefen	VVINF	VFIN.Full.3.Pl.Past.Ind	-	cj	53	-	no	0	-	frame.2	-	intexpr.2	-
420	420	:	:	:	$.	SYM.Pun.Colon	-	root	72	-	no	0	-	frame.2	-	-	-
422	422	„	&quot;	&quot;	$(	CARD	-	root	73	-	yes	1	direct.speech.2	-	-	-	-
424	426	Wer	Wer	wer	PWS	PRO.Inter.Subst.-.Nom.Sg.Masc	-	cj	73	-	no	1	direct.speech.2|reported.thought.3.nonfact.prag	-	speaker.3	-	-
428	432	hätte	hätte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Subj	-	root	75	-	no	1	direct.speech.2|reported.thought.3.nonfact.prag	-	-	-	-
