start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	5	Tränen	Tränen	Träne	NN	N.Reg.Nom.Pl.Fem	3	subj	1	-	yes	0	-	-	-	-	-
7	14	stürzten	stürzten	stürzen	VVFIN	VFIN.Full.3.Pl.Past.Ind	-	root	1	-	no	0	-	-	-	-	-
16	18	aus	aus	aus	APPR	APPR.Dat	-	pp	1	-	no	0	-	-	-	-	-
20	24	ihren	ihren	ihr	PPOSAT	PRO.Poss.Attr.-.Dat.Pl.Neut	0	det	4	-	no	0	-	-	-	-	-
26	30	Augen	Augen	Auge	NN	N.Reg.Dat.Pl.Neut	-	pn	2	-	no	0	-	-	-	-	-
32	32	,	,	--	$,	SYM.Pun.Comma	-	root	5	-	no	0	-	-	-	-	-
34	40	während	während	während	KOUS	CONJ.SubFin.-	-	konj	13	-	no	0	-	-	-	-	-
42	44	sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	16	subj	13	-	no	0	-	-	-	-	-
46	50	unter	unter	unter	APPR	APPR.Unter	-	pp	13	-	no	0	-	-	-	-	-
52	57	seinen	seinen	sein	PPOSAT	PRO.Poss.Attr.-.Dat.Pl.Masc	34	det	10	-	no	0	-	-	-	-	-
59	65	Blicken	Blicken	Blick	NN	N.Reg.Dat.Pl.Masc	-	pn	8	-	no	0	-	-	-	-	-
67	74	vollends	vollends	vollends	ADV	ADV	-	adv	13	-	no	0	-	-	-	-	-
76	84	dunkelrot	dunkelrot	dunkelrot	ADJD	ADJD.Pos	-	pred	13	-	no	0	-	-	-	-	-
86	90	wurde	wurde	werden	VAFIN	VFIN.Aux.3.Sg.Past.Ind	-	neb	1	-	no	0	-	-	-	-	-
92	92	,	,	--	$,	SYM.Pun.Comma	-	root	14	-	no	0	-	-	-	-	-
94	96	und	und	und	KON	CONJ.Coord.-	-	kon	13	-	no	0	-	-	-	-	-
98	100	sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	7	subj	17	-	no	0	-	frame.1	speaker.1	-	-
102	106	sagte	sagte	sagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	cj	15	-	no	0	-	frame.1	-	intexpr.1	-
108	108	:	:	--	$.	SYM.Pun.Colon	-	root	18	-	no	0	-	frame.1	-	-	-
110	110	»	&quot;	&quot;	$(	N.Name.Nom.Sg.*	-	root	19	-	no	0	direct.speech.1	-	-	-	-
112	114	Was	Was	was	PWS	PRO.Inter.Subst.-.Acc.Sg.Neut	-	obja	21	-	no	0	direct.speech.1	-	-	-	-
116	121	willst	willst	wollen	VMFIN	VFIN.Mod.2.Sg.Pres.Ind	-	root	21	-	no	0	direct.speech.1	-	-	-	-
123	124	du	du	du	PPER	PRO.Pers.Subst.2.Nom.Sg.*	29|135|144|172|181|185|208|229|278|310|327|384	subj	21	-	no	0	direct.speech.1	-	-	-	-
126	129	hier	hier	hier	ADV	ADV	-	adv	21	-	no	0	direct.speech.1	-	-	-	-
131	131	?	?	--	$.	SYM.Pun.Sent	-	root	24	-	no	0	direct.speech.1	-	-	-	-
133	133	«	&quot;	&quot;	$(	ADJA.Pos.Acc.Sg.Neut	-	root	25	-	no	0	direct.speech.1	-	-	-	-
135	135	–	-	--	$(	SYM.Pun.Hyph	-	root	26	-	yes	1	-	-	-	-	-
137	137	»	&quot;	&quot;	$(	N.Reg.Acc.Sg.Neut	-	root	27	-	no	1	direct.speech.2	-	-	-	-
139	141	Nur	Nur	nur	ADV	ADV	-	adv	29	-	no	1	direct.speech.2	-	-	-	-
143	146	dich	dich	dich	PPER	PRO.Pers.Subst.2.Acc.Sg.*	22|135|144|172|181|185|208|229|278|310|327|384	obja	30	-	no	1	direct.speech.2	-	-	-	-
148	152	sehen	sehen	sehen	VVINF	VINF.Full.-	-	root	30	-	no	1	direct.speech.2	-	-	-	-
154	154	!	!	--	$.	SYM.Pun.Sent	-	root	31	-	no	1	direct.speech.2	-	-	-	-
156	156	«	&quot;	&quot;	$(	CARD	-	root	32	-	no	1	direct.speech.2	-	-	-	-
158	166	erwiderte	erwiderte	erwidern	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	s	43	-	no	1	-	frame.2	-	intexpr.2	-
168	169	er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	9	subj	33	-	no	1	-	frame.2	speaker.2	-	-
171	171	,	,	--	$,	SYM.Pun.Comma	-	root	35	-	no	1	-	frame.2	-	-	-
173	173	»	&quot;	&quot;	$(	CARD	-	root	36	-	no	1	direct.speech.2	-	-	-	-
175	180	wollen	wollen	wollen	VMFIN	VFIN.Mod.1.Pl.Pres.Ind	-	root	37	-	no	1	direct.speech.2	-	-	-	-
182	184	wir	wir	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	49|78|97|104|108	subj	37	-	no	1	direct.speech.2	-	-	-	-
186	190	nicht	nicht	nicht	PTKNEG	PART.Neg	-	adv	41	-	no	1	direct.speech.2	-	-	-	-
192	197	wieder	wieder	wieder	ADV	ADV	-	adv	41	-	no	1	direct.speech.2	-	-	-	-
199	202	gute	gute	gut	ADJA	ADJA.Pos.Acc.Pl.Masc	-	attr	42	-	no	1	direct.speech.2	-	-	-	-
204	210	Freunde	Freunde	Freund	NN	N.Reg.Acc.Pl.Masc	-	pred	43	-	no	1	direct.speech.2	-	-	-	-
212	215	sein	sein	sein	VAINF	VINF.Sein.-	-	aux	37	-	no	1	direct.speech.2	-	-	-	-
217	217	?	?	--	$.	SYM.Pun.Sent	-	root	44	-	no	1	direct.speech.2	-	-	-	-
219	219	«	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	-	root	45	-	no	1	direct.speech.2	-	-	-	-
221	221	–	-	--	$(	SYM.Pun.Hyph	-	root	46	-	yes	2	-	-	-	-	-
223	223	»	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	-	root	47	-	no	2	direct.speech.4	-	-	-	-
225	227	Und	Und	und	KON	CONJ.Coord.-	-	root	48	-	no	2	direct.speech.4	-	-	-	-
229	234	unsere	unsere	unser	PPOSAT	PRO.Poss.Attr.-.Nom.Pl.*	38|78|97|104|108	det	50	-	no	2	direct.speech.4	-	-	-	-
236	241	Eltern	Eltern	Eltern	NN	N.Reg.Nom.Pl.*	-	cj	48	-	no	2	direct.speech.4	-	-	-	-
243	243	?	?	--	$.	SYM.Pun.Sent	-	root	51	-	no	2	direct.speech.4	-	-	-	-
245	245	«	&quot;	&quot;	$(	CARD	-	root	52	-	no	2	direct.speech.4	-	-	-	-
247	252	fragte	fragte	fragen	VVFIN	VFIN.Full.3.Sg.Past.Ind	-	root	53	-	no	2	-	frame.4	-	intexpr.4	-
254	261	Vrenchen	Vrenchen	Vrenchen	NE	N.Name.Acc.Sg.Neut	56|124|153|206|220|223|233|259|269|293|455|561|565|572|585|588	subj	53	yes	no	2	-	frame.4	speaker.4	-	-
