start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	1	So	So	so	ADV	ADV	-	adv	1	-	yes	0	-	-	-	-	-
3	5	war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	-	root	1	-	no	0	-	-	-	-	-
7	9	sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	8|30	subj	1	-	no	0	-	-	-	-	-
11	14	denn	denn	denn	ADV	ADV	-	adv	1	-	no	0	-	-	-	-	-
16	20	keine	keine	kein	PIAT	PRO.Indef.Attr.-.Acc.Sg.Fem	-	det	6	-	no	0	-	-	-	-	-
22	38	schmerzumflossene	schmerzumflossene	schmerzumflossen	ADJA	ADJA.Pos.Acc.Sg.Fem	-	attr	6	-	no	0	-	-	-	-	-
40	44	Niobe	Niobe	Niobe	NE	N.Reg.Acc.Sg.Fem	-	pred	1	-	no	0	-	-	-	-	-
46	46	;	;	--	$.	SYM.Pun.Sent	-	root	7	-	no	0	-	-	-	-	-
48	50	sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Sg.Fem	2|30	subj	9	-	no	0	-	-	-	-	-
52	54	war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	-	root	9	-	no	0	-	-	-	-	-
56	58	die	die	der	ART	ART.Def.Nom.Sg.Fem	53|67|85|105|109|122|149|234|283|284|296|307|326|337|345|349|355|385|416|439|451|460|461|558	det	13	-	no	0	-	-	-	-	-
60	63	alte	alte	alt	ADJA	ADJA.Pos.Nom.Sg.Fem	53|67|85|105|109|122|149|234|283|284|296|307|326|337|345|349|355|385|416|439|451|460|461|558	attr	13	-	no	0	-	-	-	-	-
65	71	heitere	heitere	heit	ADJA	ADJA.Pos.Nom.Sg.Fem	53|67|85|105|109|122|149|234|283|284|296|307|326|337|345|349|355|385|416|439|451|460|461|558	attr	13	-	no	0	-	-	-	-	-
73	77	Luise	Luise	Luise	NE	N.Name.Nom.Sg.Fem	53|67|85|105|109|122|149|234|283|284|296|307|326|337|345|349|355|385|416|439|451|460|461|558	pred	9	-	no	0	-	-	-	-	-
79	79	,	,	--	$,	SYM.Pun.Comma	-	root	14	-	no	0	-	-	-	-	-
81	88	fröhlich	fröhlich	fröhlich	ADJD	ADJD.Pos	-	adv	29	-	no	0	-	-	-	-	-
90	90	,	,	--	$,	SYM.Pun.Comma	-	root	16	-	no	0	-	-	-	-	-
92	99	gutmütig	gutmütig	gutmütig	ADJD	ADJD.Pos	-	kon	15	-	no	0	-	-	-	-	-
101	103	und	und	und	KON	CONJ.Coord.-	-	kon	17	-	no	0	-	-	-	-	-
105	119	selbstvergessen	selbstvergessen	selbstvergessen	ADJD	ADJD.Pos	-	cj	18	-	no	0	-	-	-	-	-
121	121	,	,	--	$,	SYM.Pun.Comma	-	root	20	-	no	0	-	-	-	-	-
123	129	dankbar	dankbar	dankbar	ADJD	ADJD.Pos	-	adv	22	-	no	0	-	-	-	-	-
131	133	für	für	für	APPR	APPR.Acc	-	pp	29	-	no	0	-	-	-	-	-
135	137	all	all	all	PIAT	PRO.Indef.Attr.-.*.*.*	-	det	26	-	no	0	-	-	-	-	-
139	141	die	die	der	ART	ART.Def.Acc.Pl.Masc	-	det	26	-	no	0	-	-	-	-	-
143	149	schönen	schönen	schön	ADJA	ADJA.Pos.Acc.Pl.Masc	-	attr	26	-	no	0	-	-	-	-	-
