start	end	tok	normtok	lemma	pos	rfpos	coreference	dependency	parentID	NER	sentstart	senID	stwr	frame	speaker	intexpr	note
0	2	Wer	Wer	wer	PWS	PRO.Inter.Subst.-.Nom.Sg.Masc	-	root	0	-	yes	0	-	-	-	-	-
4	9	diesen	diesen	dieser	PDAT	PRO.Dem.Attr.-.Acc.Sg.Masc	14|36|41	obja	2	-	no	0	-	-	-	-	-
11	21	geschrieben	geschrieben	schreiben	VVPP	ADJD.Pos	-	neb	5	-	no	0	-	-	-	-	-
23	25	bei	bei	bei	APPR	APPR.Dat	-	pp	2	-	no	0	-	-	-	-	-
27	30	sich	sich	sich	PRF	PRO.Refl.Subst.3.Dat.Sg.*	-	pn	3	-	no	0	-	-	-	-	-
32	36	trägt	trägt	tragen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	-	root	5	-	no	0	-	-	-	-	-
38	38	,	,	--	$,	SYM.Pun.Comma	-	root	6	-	no	0	-	-	-	-	-
40	42	dem	dem	der	PDS	PRO.Dem.Subst.-.Dat.Sg.Neut	-	objd	10	-	no	0	-	-	-	-	-
44	47	wird	wird	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	-	kon	5	-	no	0	-	-	-	-	-
49	54	nichts	nichts	nichts	PIS	PRO.Indef.Subst.-.*.*.Neut	-	subj	8	-	no	0	-	-	-	-	-
56	62	schaden	schaden	schaden	VVINF	VINF.Full.-	-	aux	8	-	no	0	-	-	-	-	-
64	64	,	,	--	$,	SYM.Pun.Comma	-	root	11	-	no	0	-	-	-	-	-
66	67	es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	-	expl	16	-	no	0	-	-	-	-	-
69	72	wird	wird	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	-	kon	8	-	no	0	-	-	-	-	-
74	76	ihn	ihn	ihn	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	1|36|41	obja	16	-	no	0	-	-	-	-	-
78	83	nichts	nichts	nichts	PIS	PRO.Indef.Subst.-.*.*.Neut	-	subj	13	-	no	0	-	-	-	-	-
85	91	treffen	treffen	treffen	VVINF	VINF.Full.-	-	aux	13	-	no	0	-	-	-	-	-
93	93	,	,	--	$,	SYM.Pun.Comma	-	root	17	-	no	0	-	-	-	-	-
95	97	das	das	der	ART	ART.Def.Acc.Sg.Neut	-	det	19	-	no	0	-	-	-	-	-
99	106	Geschütz	Geschütz	Geschütz	NN	N.Reg.Acc.Sg.Neut	-	subj	22	-	no	0	-	-	-	-	-
108	110	und	und	und	KON	CONJ.Coord.-	-	kon	19	-	no	0	-	-	-	-	-
112	117	Waffen	Waffen	Waffe	NN	N.Reg.Acc.Pl.Fem	-	cj	20	-	no	0	-	-	-	-	-
119	122	wird	wird	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Ind	-	kon	13	-	no	0	-	-	-	-	-
124	127	Gott	Gott	Gott	NN	N.Reg.Nom.Sg.Masc	-	obja	24	-	no	0	-	-	-	-	-
129	139	bemächtigen	bemächtigen	bemächtig	VVINF	VINF.Full.-	-	aux	22	-	no	0	-	-	-	-	-
141	143	und	und	und	KON	CONJ.Coord.-	-	root	25	-	no	0	-	-	-	-	-
145	147	des	des	der	ART	ART.Def.Gen.Sg.Masc	-	det	28	-	no	0	-	-	-	-	-
149	155	Feindes	Feindes	Feind	NN	N.Reg.Gen.Sg.Masc	-	attr	28	-	no	0	-	-	-	-	-
157	164	Geschütz	Geschütz	Geschütz	NN	N.Reg.Acc.Sg.Neut	-	cj	25	-	no	0	-	-	-	-	-
166	169	auch	auch	auch	ADV	ADV	-	adv	28	-	no	0	-	-	-	-	-
171	171	.	.	--	$.	SYM.Pun.Sent	-	root	30	-	no	0	-	-	-	-	-
173	175	Vor	Vor	vor	APPR	APPR.Vor	-	pp	35	-	yes	1	-	-	-	-	-
177	181	Diebe	Diebe	Dieb	NN	N.Reg.Dat.Sg.Masc	-	pn	31	-	no	1	-	-	-	-	-
183	185	und	und	und	KON	CONJ.Coord.-	-	kon	32	-	no	1	-	-	-	-	-
187	192	Mörder	Mörder	Mörder	NN	N.Reg.Dat.Sg.Masc	-	cj	33	-	no	1	-	-	-	-	-
194	197	soll	soll	sollen	VMFIN	VFIN.Mod.3.Sg.Pres.Ind	-	root	35	-	no	1	-	-	-	-	-
199	201	ihm	ihm	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.*	1|14|41	objd	38	-	no	1	-	-	-	-	-
203	208	nichts	nichts	nichts	PIS	PRO.Indef.Subst.-.*.*.Neut	-	subj	35	-	no	1	-	-	-	-	-
210	216	schaden	schaden	schaden	VVINF	VINF.Full.-	-	aux	35	-	no	1	-	-	-	-	-
218	218	,	,	--	$,	SYM.Pun.Comma	-	root	39	-	no	1	-	-	-	-	-
220	221	es	es	es	PPER	PRO.Pers.Subst.3.Acc.Sg.Neut	-	root	40	-	no	1	-	-	-	-	-
223	226	sein	sein	sein	PPOSAT	VINF.Sein.-	1|14|36	root	41	-	no	1	-	-	-	-	-
228	235	Pistolen	Pistolen	Pistolen	NN	N.Reg.Nom.Pl.Fem	-	objd	47	-	no	1	-	-	-	-	-
237	240	oder	oder	oder	KON	CONJ.Coord.-	-	kon	42	-	no	1	-	-	-	-	-
242	248	Gewehre	Gewehre	Gewehr	NN	N.Reg.Nom.Pl.Neut	-	cj	43	-	no	1	-	-	-	-	-
